CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_rvmoreno_WORK,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType,Notes
'129,KAUFMAN COUNTY,'10,'129902,FORNEY ISD,INDEPENDENT,600 S BOIS D'ARC ST,FORNEY,TX,75126-9682,600 S BOIS D'ARC ST,FORNEY,TX,75126-9682,(972) 564-4055,(972) 552-3038,judy.sacco@forneyisd.net,www.forneyisd.net,MRS SUZANNE MCWILLIAMS   ,8995,'129902108,NELL HILL RHEA EL,REGULAR INSTRUCTIONAL,,250 MONITOR BLVD,FORNEY,TX,75126.0,250 MONITOR BLVD,FORNEY,TX,75126.0,(469) 762-4157,(469) 355-0191,scott.fisher@forneyisd.net,,MR SCOTT FISHER   ,'EE-06,709,Active,38154.0,2015-03-14T05:35:18,326,USCGeocoder,1,31,c2b983fa-97dc-4284-a056-298a0029e279,4.01,,32.728334,-96.444859,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'129,KAUFMAN COUNTY,'10,'129902,FORNEY ISD,INDEPENDENT,600 S BOIS D'ARC ST,FORNEY,TX,75126-9682,600 S BOIS D'ARC ST,FORNEY,TX,75126-9682,(972) 564-4055,(972) 552-3038,judy.sacco@forneyisd.net,www.forneyisd.net,MRS SUZANNE MCWILLIAMS   ,8995,'129902109,MARGARET TAYLOR SMITH EL,REGULAR INSTRUCTIONAL,,1750 IRON GATE BLVD,FORNEY,TX,75126.0,1750 IRON GATE BLVD,FORNEY,TX,75126.0,(469) 762-4158,(469) 355-0154,jeffrey.hutcheson@forneyisd.net,,MR JEFF HUTCHESON   ,'EE-06,511,Active,38154.0,2015-03-14T05:35:18,327,USCGeocoder,1,63,deb241d9-5c5e-4105-acea-518ac49c0f9f,4.01,,32.764352,-96.408922,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'129,KAUFMAN COUNTY,'10,'129903,KAUFMAN ISD,INDEPENDENT,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,(972) 932-2622,(972) 932-3325,lblaylock@kaufmanisd.net,www.kaufmanisd.net,DR LORI BLAYLOCK   ,3767,'129903001,KAUFMAN H S,REGULAR INSTRUCTIONAL,,3205 S HOUSTON ST,KAUFMAN,TX,75142-2298,3205 S HOUSTON ST,KAUFMAN,TX,75142-2298,(972) 932-2811,(972) 932-1948,kcampbell@kaufmanisd.net,kaufmanisd.net,DR DAN CRAWFORD   ,'09-12,957,Active, ,2015-03-14T05:35:18,328,USCGeocoder,1,31,3dcd2c9a-057c-417e-923b-d5d94e138975,4.01,,32.565538,-96.315492,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'129,KAUFMAN COUNTY,'10,'129903,KAUFMAN ISD,INDEPENDENT,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,(972) 932-2622,(972) 932-3325,lblaylock@kaufmanisd.net,www.kaufmanisd.net,DR LORI BLAYLOCK   ,3767,'129903003,GARY W CAMPBELL H S,ALTERNATIVE INSTRUCTIONAL,,4814 COUNTY RD 151,KAUFMAN,TX,75142-2298,4814 COUNTY RD 151,KAUFMAN,TX,75142-2298,(972) 932-8789,(972) 932-2278,gcampbell@kaufmanisd.net,kaufmanisd.net,GARY CAMPBELL   ,'09-12,35,Active,35957.0,2015-03-14T05:35:18,329,USCGeocoder,1,109,db64c492-397f-426c-ac96-b26f8d0d7306,4.01,,32.567501,-96.309337,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'129,KAUFMAN COUNTY,'10,'129903,KAUFMAN ISD,INDEPENDENT,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,(972) 932-2622,(972) 932-3325,lblaylock@kaufmanisd.net,www.kaufmanisd.net,DR LORI BLAYLOCK   ,3767,'129903041,NORMAN J H,REGULAR INSTRUCTIONAL,,3701 S HOUSTON ST,KAUFMAN,TX,75142-2298,3701 S HOUSTON ST,KAUFMAN,TX,75142-2298,(972) 932-2410,(972) 932-7771,jcampbell@kaufmanisd.net,kaufmanisd.net,MR JEREMY MELTON   ,'07-08,622,Active, ,2015-03-14T05:35:18,330,USCGeocoder,1,16,be7418cd-7d90-4885-8b3b-424ce5e8ca41,4.01,,32.5684614947,-96.3155144993,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1874.9367519,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129903,KAUFMAN ISD,INDEPENDENT,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,(972) 932-2622,(972) 932-3325,lblaylock@kaufmanisd.net,www.kaufmanisd.net,DR LORI BLAYLOCK   ,3767,'129903101,PHILLIPS ELEMENTARY,REGULAR INSTRUCTIONAL,,1501 ROYAL,KAUFMAN,TX,75142-2298,1501 ROYAL,KAUFMAN,TX,75142-2298,(972) 932-4500,(972) 932-7633,ccrouch@kaufmanisd.net,kaufmanisd.net,MS CARLA CROUCH   ,'03-04,593,Active, ,2015-03-14T05:35:18,331,USCGeocoder,1,31,69bdb22f-0c25-4713-bdf5-59b6b0ef89bb,4.01,,32.5788525946,-96.3032698086,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,93.2396449704,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,43318.8694081,Meters,2,Parcel,
'129,KAUFMAN COUNTY,'10,'129903,KAUFMAN ISD,INDEPENDENT,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,(972) 932-2622,(972) 932-3325,lblaylock@kaufmanisd.net,www.kaufmanisd.net,DR LORI BLAYLOCK   ,3767,'129903102,LUCILLE NASH INTERMEDIATE,REGULAR INSTRUCTIONAL,,1002 S  HOUSTON  ST,KAUFMAN,TX,75142-2298,1002 S  HOUSTON  ST,KAUFMAN,TX,75142-7325,(972) 932-6415,(972) 932-4028,lmott@kaufmanisd.net,kaufmanisd.net,MS AMY KEITH   ,'05-06,538,Active, ,2015-03-14T05:35:18,332,USCGeocoder,1,31,741a7c3b-2b62-4718-b038-cf3eb57e9ead,4.01,,32.582776162,-96.313113415,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2395.50760762,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129903,KAUFMAN ISD,INDEPENDENT,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,(972) 932-2622,(972) 932-3325,lblaylock@kaufmanisd.net,www.kaufmanisd.net,DR LORI BLAYLOCK   ,3767,'129903103,MONDAY PRI,REGULAR INSTRUCTIONAL,,905 S MADISON,KAUFMAN,TX,75142-2298,905 S MADISON,KAUFMAN,TX,75142-2298,(972) 932-3513,(972) 932-2758,jjohnson@kaufmanisd.net,kaufmanisd.net,MS JULIE JOHNSON   ,'01-02,591,Active, ,2015-03-14T05:35:18,333,USCGeocoder,1,16,50667ad9-7c21-43b2-8f73-ee4cfaa48aa8,4.01,,32.5949900909,-96.3083621738,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,92.899408284,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1782.04060366,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129903,KAUFMAN ISD,INDEPENDENT,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,1000 S HOUSTON ST,KAUFMAN,TX,75142-2298,(972) 932-2622,(972) 932-3325,lblaylock@kaufmanisd.net,www.kaufmanisd.net,DR LORI BLAYLOCK   ,3767,'129903105,HELEN EDWARD EARLY CHILDHOOD CENTER,REGULAR INSTRUCTIONAL,,1605 RAND RD,KAUFMAN,TX,75142.0,1605 RAND RD,KAUFMAN,TX,75142.0,(972) 932-0800,(972) 932-6850,sfrosch@kaufmanisd.net,kaufmanisd.net,MELANIE BOWERS   ,'EE-KG,431,Active,36293.0,2015-03-14T05:35:18,334,USCGeocoder,1,47,c773bfeb-cba6-46ae-bd10-2b6d2f0937c3,4.01,,32.5812099947,-96.2953267402,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,99.1568047337,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,61628.6044514,Meters,2,Parcel,
'129,KAUFMAN COUNTY,'10,'129904,KEMP ISD,INDEPENDENT,905 S MAIN ST,KEMP,TX,75143.0,905 S MAIN ST,KEMP,TX,75143.0,(903) 498-1314,(903) 498-1315,evelyn.carter@kempisd.org,kemp.ednet10.net/,PHIL EDWARDS   ,1455,'129904001,KEMP H S,REGULAR INSTRUCTIONAL,,220 STATE HWY 274,KEMP,TX,75143-9396,220 STATE HWY 274,KEMP,TX,75143-9396,(903) 498-9222,(903) 498-9275,marietta.maxwell@kempisd.org,kemp.ednet10.net,MARIETTA MAXWELL   ,'09-12,405,Active, ,2015-03-14T05:35:18,335,USCGeocoder,1,78,1ff967d1-8b0c-4b61-a3ea-215c9e6da55e,4.01,,32.427176,-96.228767,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'129,KAUFMAN COUNTY,'10,'129904,KEMP ISD,INDEPENDENT,905 S MAIN ST,KEMP,TX,75143.0,905 S MAIN ST,KEMP,TX,75143.0,(903) 498-1314,(903) 498-1315,evelyn.carter@kempisd.org,kemp.ednet10.net/,PHIL EDWARDS   ,1455,'129904003,KEMP ALTERNATIVE,ALTERNATIVE INSTRUCTIONAL,,204 W 17TH ST,KEMP,TX,75143.0,204 W 17TH ST,KEMP,TX,75143.0,(903) 498-1392,(903) 498-1315,brenda.stevenson@kempisd.org,kemp.ednet10.net,    ,'06-12,0,Active,35951.0,2015-03-14T05:35:18,336,USCGeocoder,1,78,b3ec6948-30d3-4be7-b8f3-c90d84274a31,4.01,,32.4365745969,-96.2300016774,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1907.92638782,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129904,KEMP ISD,INDEPENDENT,905 S MAIN ST,KEMP,TX,75143.0,905 S MAIN ST,KEMP,TX,75143.0,(903) 498-1314,(903) 498-1315,evelyn.carter@kempisd.org,kemp.ednet10.net/,PHIL EDWARDS   ,1455,'129904041,KEMP J H,REGULAR INSTRUCTIONAL,,1000 TOLOSA RD,KEMP,TX,75143.0,1000 TOLOSA RD,KEMP,TX,75143.0,(903) 498-1343,(903) 498-1359,michael.taylor@kempisd.org,kemp.ednet10.net,MICHAEL TAYLOR   ,'06-08,341,Active, ,2015-03-14T05:35:18,337,USCGeocoder,1,63,8b5bdcf7-b4bb-42b0-a950-60c76fee6357,4.01,,32.4313640343,-96.2312842087,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,10779.1488905,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129904,KEMP ISD,INDEPENDENT,905 S MAIN ST,KEMP,TX,75143.0,905 S MAIN ST,KEMP,TX,75143.0,(903) 498-1314,(903) 498-1315,evelyn.carter@kempisd.org,kemp.ednet10.net/,PHIL EDWARDS   ,1455,'129904101,KEMP PRI,REGULAR INSTRUCTIONAL,,601 E 8TH ST,KEMP,TX,75143.0,601 E 8TH ST,KEMP,TX,75143.0,(903) 498-1404,(903) 498-2136,matt.stevenson@kempisd.org,kemp.ednet10.net/,MATT STEVENSON   ,'EE-02,402,Active, ,2015-03-14T05:35:18,338,USCGeocoder,1,31,ee167b25-ca95-49f1-85ee-ddcab70f7894,4.01,,32.4447580583,-96.2275910054,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1832.48437407,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129904,KEMP ISD,INDEPENDENT,905 S MAIN ST,KEMP,TX,75143.0,905 S MAIN ST,KEMP,TX,75143.0,(903) 498-1314,(903) 498-1315,evelyn.carter@kempisd.org,kemp.ednet10.net/,PHIL EDWARDS   ,1455,'129904102,KEMP INT,REGULAR INSTRUCTIONAL,,101 OLD US 40,KEMP,TX,75143.0,101 OLD US 40,KEMP,TX,75143.0,(903) 498-1362,(903) 498-1379,kim.mcdowell@kempisd.org,kemp.ednet10.net/,KIM MCDOWELL   ,'03-05,307,Active,30695.0,2015-03-14T05:35:18,339,USCGeocoder,1,47,a9c9f4ce-ceff-4e38-bb5f-0e52d7540131,4.01,,32.436395,-96.228693,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'129,KAUFMAN COUNTY,'10,'129905,MABANK ISD,INDEPENDENT,310 E MARKET ST,MABANK,TX,75147.0,310 E MARKET ST,MABANK,TX,75147.0,(903) 880-1300,(903) 880-1303,rmarshall@mabankisd.net,www.mabankisd.net,DR RUSSELL D MARSHALL   ,3460,'129905001,MABANK H S,REGULAR INSTRUCTIONAL,,310 E MARKET ST,MABANK,TX,75147.0,18786 E HWY 175,MABANK,TX,75147.0,(903) 880-1600,(903) 880-1603,bjkoskel@mabankisd.net,www.mabankisd.net,MR BRAD KOSKELIN   ,'09-12,1023,Active, ,2015-03-14T05:35:18,340,USCGeocoder,1,31,717e2239-48f1-4218-8102-49b259eeb150,4.01,,32.3752363027,-96.1164573057,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,94.9704142012,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,18174.1066395,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129905,MABANK ISD,INDEPENDENT,310 E MARKET ST,MABANK,TX,75147.0,310 E MARKET ST,MABANK,TX,75147.0,(903) 880-1300,(903) 880-1303,rmarshall@mabankisd.net,www.mabankisd.net,DR RUSSELL D MARSHALL   ,3460,'129905041,MABANK J H,REGULAR INSTRUCTIONAL,,310 E MARKET ST,MABANK,TX,75147-8377,822 W MASON,MABANK,TX,75147-8377,(903) 880-1670,(903) 880-1673,bjbolin@mabankisd.net,www.mabankisd.net,MRS BARBIE CONRAD   ,'07-08,527,Active, ,2015-03-14T05:35:18,341,USCGeocoder,1,16,b3e4e5dd-d25d-49ff-bc68-0af9b18c7fed,4.01,,32.3696740004,-96.1142545059,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4076.06276682,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129905,MABANK ISD,INDEPENDENT,310 E MARKET ST,MABANK,TX,75147.0,310 E MARKET ST,MABANK,TX,75147.0,(903) 880-1300,(903) 880-1303,rmarshall@mabankisd.net,www.mabankisd.net,DR RUSSELL D MARSHALL   ,3460,'129905103,CENTRAL EL,REGULAR INSTRUCTIONAL,,310 E MARKET ST,MABANK,TX,75147-8377,19119 E US HWY 175,MABANK,TX,75147.0,(903) 880-1380,(903) 880-1383,cjcapeha@mabankisd.net,www.mabankisd.net,MRS CHELSEA CAPEHART   ,'EE-04,607,Active,33681.0,2015-03-14T05:35:18,342,USCGeocoder,1,63,a3183b05-f578-4e94-b69b-f83510f16a55,4.01,,32.3753225963,-96.1082790859,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,17240.8123713,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129905,MABANK ISD,INDEPENDENT,310 E MARKET ST,MABANK,TX,75147.0,310 E MARKET ST,MABANK,TX,75147.0,(903) 880-1300,(903) 880-1303,rmarshall@mabankisd.net,www.mabankisd.net,DR RUSSELL D MARSHALL   ,3460,'129905104,SOUTHSIDE EL,REGULAR INSTRUCTIONAL,,310 E MARKET ST,MABANK,TX,75147.0,109 PASCHAL BLVD,MABANK,TX,75147.0,(903) 880-1340,(903) 880-1343,bddyer@mabankisd.net,www.mabankisd.net,MRS BRANDI DYER   ,'KG-04,415,Active,33681.0,2015-03-14T05:35:18,343,USCGeocoder,1,63,92f213e7-2e68-43cd-b3ea-b6c9597fe6f6,4.01,,32.340045,-96.112975,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'129,KAUFMAN COUNTY,'10,'129905,MABANK ISD,INDEPENDENT,310 E MARKET ST,MABANK,TX,75147.0,310 E MARKET ST,MABANK,TX,75147.0,(903) 880-1300,(903) 880-1303,rmarshall@mabankisd.net,www.mabankisd.net,DR RUSSELL D MARSHALL   ,3460,'129905105,LAKEVIEW EL,REGULAR INSTRUCTIONAL,,310 E MARKET ST,MABANK,TX,75147.0,306 HARBOR POINT RD,GUN BARREL CITY,TX,75156.0,(903) 880-1360,(903) 880-1363,kdpate@mabankisd.net,www.mabankisd.net,MRS KEVYN PATE   ,'KG-04,399,Active,33681.0,2015-03-14T05:35:18,344,USCGeocoder,1,47,8538efd5-a9cc-4bf3-94a8-7a635c6e24b1,4.01,,32.3366135622,-96.1450125577,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,22809.7164725,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129905,MABANK ISD,INDEPENDENT,310 E MARKET ST,MABANK,TX,75147.0,310 E MARKET ST,MABANK,TX,75147.0,(903) 880-1300,(903) 880-1303,rmarshall@mabankisd.net,www.mabankisd.net,DR RUSSELL D MARSHALL   ,3460,'129905106,MABANK INT,REGULAR INSTRUCTIONAL,,310 E MARKET ST,MABANK,TX,75147.0,513 N 3RD ST,MABANK,TX,75147.0,(903) 880-1640,(903) 880-1643,jtpate@mabankisd.net,www.mabankisd.net,MS DEBBIE DEROSA   ,'05-06,489,Active,38139.0,2015-03-14T05:35:18,345,USCGeocoder,1,31,1d6988f6-f866-4a4e-96b7-de7d8157a4ca,4.01,,32.3707287485,-96.0991950721,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,5290.89708913,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129906,TERRELL ISD,INDEPENDENT,700 N CATHERINE ST,TERRELL,TX,75160-2161,700 N CATHERINE ST,TERRELL,TX,75160-2161,(972) 563-7504,(972) 563-1406,Micheal.French@terrellisd.org,www.terrellisd.org,MICHEAL FRENCH   ,4221,'129906002,TERRELL H S,REGULAR INSTRUCTIONAL,,400 POETRY RD,TERRELL,TX,75160-9550,400 POETRY RD,TERRELL,TX,75160-9550,(972) 563-7525,(972) 563-6318,juan.solis@terrellisd.org,terrellisd.com/School-TerrellHighSchool.,DR JUAN SOLIA   ,'09-12,1087,Active, ,2015-03-14T05:35:18,346,USCGeocoder,1,31,82846084-5392-4b78-b266-390b1cd9e417,4.01,,32.7615976132,-96.2824238751,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,6224.61744,Meters,2,Parcel,
'129,KAUFMAN COUNTY,'10,'129906,TERRELL ISD,INDEPENDENT,700 N CATHERINE ST,TERRELL,TX,75160-2161,700 N CATHERINE ST,TERRELL,TX,75160-2161,(972) 563-7504,(972) 563-1406,Micheal.French@terrellisd.org,www.terrellisd.org,MICHEAL FRENCH   ,4221,'129906004,TERRELL ALTERNATIVE EDUCATION CENTER/PHOENIX SCH,ALTERNATIVE INSTRUCTIONAL,,305 W COLLEGE ST,TERRELL,TX,75160.0,305 W COLLEGE ST,TERRELL,TX,75160.0,(972) 563-6319,(972) 563-4786,danielle.whiffen@terrellisd.org,,MRS DANIELLE WHIFFEN   ,'09-12,68,Active,38951.0,2015-03-14T05:35:18,347,USCGeocoder,1,16,5609dfd2-2360-4e86-aa40-8473ab55386d,4.01,,32.7394171383,-96.2789895369,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100.0,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4845.56091476,Meters,3,StreetSegmentInterpolation,
'129,KAUFMAN COUNTY,'10,'129906,TERRELL ISD,INDEPENDENT,700 N CATHERINE ST,TERRELL,TX,75160-2161,700 N CATHERINE ST,TERRELL,TX,75160-2161,(972) 563-7504,(972) 563-1406,Micheal.French@terrellisd.org,www.terrellisd.org,MICHEAL FRENCH   ,4221,'129906041,HERMAN FURLOUGH JR MIDDLE,REGULAR INSTRUCTIONAL,,1351 COLQUITT RD,TERRELL,TX,75160-5137,1351 COLQUITT RD,TERRELL,TX,75160-5137,(972) 563-7501,(972) 563-5721,juan.solis@terrellisd.org,terrellisd.com/School-HermanFurlough.htm,MR JAY THOMPSON   ,'07-08,593,Active, ,2015-03-14T05:35:18,348,USCGeocoder,1,31,8f949d38-086e-46e0-9753-83e7cd424792,4.01,,32.745694,-96.296675,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'129,KAUFMAN COUNTY,'10,'129906,TERRELL ISD,INDEPENDENT,700 N CATHERINE ST,TERRELL,TX,75160-2161,700 N CATHERINE ST,TERRELL,TX,75160-2161,(972) 563-7504,(972) 563-1406,Micheal.French@terrellisd.org,www.terrellisd.org,MICHEAL FRENCH   ,4221,'129906101,KENNEDY EL,REGULAR INSTRUCTIONAL,,1400 S ROCKWALL ST,TERRELL,TX,75160-4819,1400 S ROCKWALL ST,TERRELL,TX,75160-4819,(972) 563-1443,(972) 563-4783,renee.jones@terrellisd.org,terrellisd.com/School-JFKennedy.htm,RENEE JONES   ,'01-02,664,Active, ,2015-03-14T05:35:18,349,USCGeocoder,1,0,ee508030-68c0-4682-a1fd-583cf94fc107,4.01,,32.720637683,-96.2859194125,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,117162.026945,Meters,2,Parcel,
'129,KAUFMAN COUNTY,'10,'129906,TERRELL ISD,INDEPENDENT,700 N CATHERINE ST,TERRELL,TX,75160-2161,700 N CATHERINE ST,TERRELL,TX,75160-2161,(972) 563-7504,(972) 563-1406,Micheal.French@terrellisd.org,www.terrellisd.org,MICHEAL FRENCH   ,4221,'129906102,J W LONG EL,REGULAR INSTRUCTIONAL,,300 CREEKSIDE DR,TERRELL,TX,75160-5150,300 CREEKSIDE DR,TERRELL,TX,75160-5150,(972) 563-1448,(972) 563-4780,melissa.nichols@terrellisd.org,terrellisd.com/School-JWLong.htm,MRS MELISSA NICHOLS   ,'03-06,624,Active, ,2015-03-14T05:35:18,350,USCGeocoder,1,31,c99b4994-fdf3-4e2f-acb1-c4863b0bdab1,4.01,,32.757758,-96.274632,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100.0,Manual,FeatureClassBased,,,0,,ReturnAll,,Meters,9,AddressZIPCentroid,
'129,KAUFMAN COUNTY,'10,'129906,TERRELL ISD,INDEPENDENT,700 N CATHERINE ST,TERRELL,TX,75160-2161,700 N CATHERINE ST,TERRELL,TX,75160-2161,(972) 563-7504,(972) 563-1406,Micheal.French@terrellisd.org,www.terrellisd.org,MICHEAL FRENCH   ,4221,'129906103,W H BURNETT EL,REGULAR INSTRUCTIONAL,,921 S ROCKWALL ST,TERRELL,TX,75160-4411,921 S ROCKWALL ST,TERRELL,TX,75160-4411,(972) 563-1452,(972) 563-4782,angela.barton@terrellisd.org,terrellisd.com/School-WHBurnett.htm,MS ANGELA BARTON   ,'EE-KG,595,Active, ,2015-03-14T05:35:18,351,USCGeocoder,1,31,ce45dd29-1421-4a24-856b-105d0df3cf1f,4.01,,32.7282011458,-96.2820193035,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,94.0828402367,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2807.94326984,Meters,3,StreetSegmentInterpolation,
