CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_decomonteiro_output_11_am,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908101,BRYAN EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572-4399,1300 ELM DR,MISSION,TX,78572-9999,(956) 323-4800,(956) 323-4819,fwburt61@mcisd.org,,FRANK W BURTON   ,'EE-05,689,Active, ,3/14/2015 5:35:16 AM,238,USCGeocoder,1,31,b61f7fbe-d7c4-4d66-b299-7ef945f33e4e,4.01,,26.215371,-98.308423,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908102,CASTRO EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572-4399,200 S MAYBERRY,MISSION,TX,78572-9999,(956) 323-6800,(956) 323-6818,FSanch53@mcisd.org,,MRS THELMA GARZA   ,'EE-05,571,Active, ,3/14/2015 5:35:16 AM,239,USCGeocoder,1,31,5b100cbe-85b9-4dec-80e3-abcbb5037b41,4.01,,26.2032614373,-98.3197876118,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1388.70058476,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908104,MARCELL EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572-4399,1101 N HOLLAND,MISSION,TX,78572-3646,(956) 323-6400,(956) 323-6419,mirodr16@mcisd.org,,MICHELLE RODRIGUEZ   ,'EE-05,478,Active, ,3/14/2015 5:35:16 AM,240,USCGeocoder,1,63,66595466-3351-4ae8-a95e-663f6d70e844,4.01,,26.2180457512,-98.3336021646,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,4125.31016328,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908105,PEARSON EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572-4399,315 HOLLAND AVE,MISSION,TX,78572-9999,(956) 323-4000,(956) 323-4015,Medavis@mcisd.org,,MRS MELISSA DAVIS   ,'EE-05,428,Active, ,3/14/2015 5:35:16 AM,241,USCGeocoder,1,47,ecb41242-dd4f-448f-b63c-fc3f3015dad4,4.01,,26.210255,-98.3354,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908107,ALTON EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572-4399,205 N CHICAGO,ALTON,TX,78573,(956) 323-7600,(956) 323-7617,AARami04@mcisd.org,,MR ADAN RAMIREZ III   ,'EE-05,477,Active, ,3/14/2015 5:35:16 AM,242,USCGeocoder,1,31,68343bf2-2332-43ee-a680-94c1315b98a3,4.01,,26.288466,-98.310257,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908108,CANTU EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572-4399,920 W MAIN AVE,ALTON,TX,78573,(956) 323-7400,(956) 323-7415,AReyes86@mcisd.org,,MR ALONZO REYES   ,'EE-05,493,Active, ,3/14/2015 5:35:16 AM,243,USCGeocoder,1,47,68c0e0d4-b8e8-4640-918b-94bf3a5019eb,4.01,,26.289731,-98.324366,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908109,LEAL EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572-4399,318 S LOS EBANOS RD,MISSION,TX,78572-6901,(956) 323-4600,(956) 323-4615,TBpena73@mcisd.org,,MR TRINIDAD PENA   ,'EE-05,584,Active, ,3/14/2015 5:35:16 AM,244,USCGeocoder,1,31,8e0b7772-d1f5-42f5-827a-bf1b2a96ba41,4.01,,26.2049287685,-98.3439335682,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,5385.89591105,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908110,MIMS EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572-4399,200 E TWO MILE RD,MISSION,TX,78574,(956) 323-4400,(956) 323-4418,yrzamora@mcisd.org,,YVONNE ZAMORA   ,'EE-05,592,Active, ,3/14/2015 5:35:16 AM,245,USCGeocoder,1,47,347d5f60-ed0a-4f8d-a509-370375f042ec,4.01,,26.243059,-98.318974,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908111,OLLIE O'GRADY EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572-4399,810 W GRIFFIN PKWY,MISSION,TX,78572-2213,(956) 323-4200,(956) 323-4220,MRodri01@mcisd.org,,MR MONICO RODRIGUEZ   ,'EE-05,529,Active,06/23/1987,3/14/2015 5:35:16 AM,246,USCGeocoder,1,63,e6a1afc7-51d8-48be-94e5-a0218d175581,4.01,,26.2308768858,-98.3314908667,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,7040.21354268,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908112,CARL C WAITZ EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572-4399,842 W SAINT FRANCIS AVE,ALTON,TX,78573,(956) 323-6600,(956) 323-6618,rrodri38@mcisd.org,,MRS RUBICELA RODRIGUEZ   ,'EE-05,578,Active,1992-01-09,3/14/2015 5:35:16 AM,247,USCGeocoder,1,78,d1ab8184-afc0-4b8e-97d9-83d0f38ddd81,4.01,,26.275292,-98.325881,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908113,SALINAS EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572-4399,10820 N CONWAY AVE,MISSION,TX,78573,(956) 323-6200,(956) 323-6219,MGarci21@mcisd.org,,MRS MARTINA GARCIA   ,'EE-05,509,Active,1997-01-07,3/14/2015 5:35:16 AM,248,USCGeocoder,1,63,74bf836a-0cd0-4e43-bdba-a6d2db75fbed,4.01,,26.313194,-98.307848,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908114,RAQUEL CAVAZOS EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572,803 S LOS EBANOS BLVD,ALTON,TX,78573,(956) 323-7200,(956) 323-7225,gzapat89@mcisd.org,,GUSTAVO ZAPATA   ,'EE-05,519,Active,2002-01-11,3/14/2015 5:35:16 AM,249,USCGeocoder,1,31,83a92a62-7d1e-4145-b64e-43591f1aebb2,4.01,,26.2939348172,-98.3289525733,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.9230769231,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,9278.36233902,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908115,HURLA M MIDKIFF EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572,4201 N MAYBERRY,PALMHURST,TX,78574,(956) 323-7000,(956) 323-7025,DAvillal@mcisd.org,,DORA VILLALOBOS   ,'EE-05,672,Active,2002-01-11,3/14/2015 5:35:16 AM,250,USCGeocoder,1,63,4ebadc9f-3702-4f12-9b85-b0257732d97c,4.01,,26.255607,-98.31204,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108908,MISSION CISD,INDEPENDENT,1201 BRYCE DR,MISSION,TX,78572-4399,1201 BRYCE DR,MISSION,TX,78572-4399,(956) 323-5500,(956) 323-5634,missioncisd@mcisd.org,www.mcisd.net,MR RICARDO LOPEZ   ,15396,'108908116,HILDA C ESCOBAR/ALICIA C RIOS EL,REGULAR INSTRUCTIONAL,,1201 BRYCE DR,MISSION,TX,78572,3505 N TROSPER RD,MISSION,TX,78574,(956) 323-8400,(956) 323-8480,SJudit09@mcisd.org,,SARA PAZ   ,'EE-05,559,Active,2008-06-08,3/14/2015 5:35:16 AM,251,USCGeocoder,1,47,d685b143-38d5-44ac-8dda-36187970d3ab,4.01,,26.2559356526,-98.3272142272,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,88.0177514793,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1170.4200663,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909001,PSJA EARLY COLLEGE H S,REGULAR INSTRUCTIONAL,,805 W RIDGE RD,SAN JUAN,TX,78589-6109,805 W RIDGE RD,SAN JUAN,TX,78589-6109,(956) 354-2300,(956) 354-3156,Alejandro.elias@psjaisd.us,psjaisd.us,MR ALEJANDRO ELIAS   ,'09-12,1805,Active, ,3/14/2015 5:35:16 AM,252,USCGeocoder,1,31,e5fa1507-7284-47ba-96ce-0dc962656e37,4.01,,26.1780362161,-98.1674843753,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,16067.7416215,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909002,PSJA MEMORIAL EARLY COLLEGE H S,REGULAR INSTRUCTIONAL,,800 S ALAMO RD,ALAMO,TX,78516-6802,800 S ALAMO RD,ALAMO,TX,78516-6802,(956) 354-2420,(956) 354-3124,juan.garza@psjaisd.us,psjaisd.us,MR JUAN CARLOS GARZA   ,'09-12,1910,Active,1995-01-07,3/14/2015 5:35:16 AM,253,USCGeocoder,1,31,0ce9804e-6161-4b9e-ad9e-e801781281e4,4.01,,26.1650572741,-98.1262821397,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,5483.99715102,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909003,PSJA NORTH EARLY COLLEGE H S,REGULAR INSTRUCTIONAL,,500 E NOLANA LOOP,PHARR,TX,78577-1225,500 E NOLANA LOOP,PHARR,TX,78577-1225,(956) 354-2360,(956) 354-3140,irma.carrillo@psjaisd.us,psjaisd.us,MRS IRMA LINDA CARRILLO   ,'09-12,2130,Active,1989-01-07,3/14/2015 5:35:16 AM,254,USCGeocoder,1,63,c5626e7b-171a-48aa-a350-c1c0536d9cd0,4.01,,26.2340333084,-98.1837564316,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,95.8579881657,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,30135.5875243,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909004,STUDENT ALTER PROG,JJAEP INSTRUCTIONAL,,3017 S 10TH ST,MCALLEN,TX,78503,3017 S 10TH ST,MCALLEN,TX,78503,(956) 994-0068,(956) 994-0373,jizaguirre@swkey.org,,MR JOE IZAGUIRRE   ,'06-12,5,Active,1997-01-07,3/14/2015 5:35:16 AM,255,USCGeocoder,1,63,4de71726-8a2e-47f9-8307-090966264a92,4.01,,26.1753119544,-98.2336337993,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,6505.80223519,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909005,PSJA SONIA M SOTOMAYOR H S,ALTERNATIVE INSTRUCTIONAL,,1229 S VETERANS BLVD,SAN JUAN,TX,78589,1229 S VETERANS BLVD,SAN JUAN,TX,78589,(956) 354-2510,(956) 354-3120,rosie.rakay@psjaisd.us,psjaisd.us,ROSIE RAKAY   ,'07-12,117,Active,1990-01-07,3/14/2015 5:35:16 AM,256,USCGeocoder,1,47,c24115b5-ef70-4eec-9e32-3637b9026d25,4.01,,26.176738,-98.168358,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909006,ELVIS J BALLEW H S,ALTERNATIVE INSTRUCTIONAL,,715 S STANDARD ST,SAN JUAN,TX,78589,715 S STANDARD ST,SAN JUAN,TX,78589,(956) 354-2520,(956) 354-3116,larissa.saenz@psjaisd.us,psjaisd.us,LARISSA SAENZ-MANCHA   ,'09-12,201,Active,1994-01-07,3/14/2015 5:35:16 AM,257,USCGeocoder,1,0,372b394d-15af-4848-97bd-ce281bc928a7,4.01,,26.1873411513,-98.1582609878,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,12542.1684581,Meters,2,Parcel,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909007,PSJA SOUTHWEST EARLY COLLEGE H S,REGULAR INSTRUCTIONAL,,300 E RANCHO BLANCO RD,PHARR,TX,78577,300 E RANCHO BLANCO RD,PHARR,TX,78577,(956) 354-2480,(956) 354-3172,melba.lozano@psjaisd.us,psjaisd.us,MR RANULFO MARQUEZ   ,'09-12,1780,Active,08/23/2010,3/14/2015 5:35:16 AM,258,USCGeocoder,1,47,2c188b47-fe80-4225-aaef-40578ab4f0b3,4.01,,26.156902,-98.18735,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909008,COLLEGE CAREER & TECHNOLOGY ACAD,ALTERNATIVE INSTRUCTIONAL,,1100 E BUSINESS HWY 83,PHARR,TX,78577,1100 E BUSINESS HWY 83,PHARR,TX,78577,(956) 784-8515,(956) 354-3112,yolanda.gomez@psjaisd.us,psjaisd.us,YOLANDA GOMEZ   ,'12,164,Active,08/24/2007,3/14/2015 5:35:16 AM,259,USCGeocoder,1,47,21093a27-b877-4de5-8476-337eafc4fc3f,4.01,,26.1971,-98.19578,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909009,PSJA THOMAS JEFFERSON T-STEM EARLY COLLEGE H S,REGULAR INSTRUCTIONAL,,714 E BUSINESS HWY 83,PHARR,TX,78577,714 E BUSINESS HWY 83,PHARR,TX,78577,(956) 784-8525,(956) 354-3100,marisela.zepeda@psjaisd.us,psjaisd.us,MARISELA ZEPEDA   ,'09-12,523,Active,08/28/2008,3/14/2015 5:35:16 AM,260,USCGeocoder,1,47,5a6c2fed-89c1-458d-ba6f-9af8ec934d9e,4.01,,26.192749,-98.175536,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909011,BUELL CENTRAL DAEP,DAEP INSTRUCTIONAL,,218 E JUAREZ,PHARR,TX,78577,218 E JUAREZ,PHARR,TX,78577,(956) 354-2500,(956) 354-3110,ranulfo.marquez@psjaisd.us,psjaisd.us,MR MARIO BRACAMONTES   ,'06-12,75,Active,08/22/2011,3/14/2015 5:35:16 AM,261,USCGeocoder,1,31,63bf91d2-d997-4363-b498-1912e0838cba,4.01,,26.1980852581,-98.181656582,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,3153.13307523,Meters,3,StreetSegmentInterpolation,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909041,AUSTIN MIDDLE,REGULAR INSTRUCTIONAL,,804 S STEWART RD,SAN JUAN,TX,78589-1269,804 S STEWART RD,SAN JUAN,TX,78589-4200,(956) 354-2570,(956) 354-3194,liza.navarro@psjaisd.us,psjaisd.us,LIZA YVONNE NAVARRO   ,'06-08,746,Active, ,3/14/2015 5:35:16 AM,262,USCGeocoder,1,47,ea561206-3aa8-4758-a3f3-b64f78e74a96,4.01,,26.18367,-98.148971,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
'108,HIDALGO COUNTY,'01,'108909,PHARR-SAN JUAN-ALAMO ISD,INDEPENDENT,P O BOX 1150,PHARR,TX,78577,601 E KELLY,PHARR,TX,78577,(956) 354-2000 ext:1033,(956) 354-3000,drking@psjaisd.us,www.psjaisd.us,DR DANIEL KING   ,32288,'108909042,ALAMO MIDDLE,REGULAR INSTRUCTIONAL,,1819 W HWY 83,ALAMO,TX,78516-2102,1819 W HWY 83,ALAMO,TX,78516-2102,(956) 354-2550,(956) 354-3188,juan.garza@psjaisd.us,psjaisd.us,MR ADRIAN KARR   ,'06-08,730,Active,1980-10-10,3/14/2015 5:35:16 AM,263,USCGeocoder,1,63,9fcf5ceb-03db-4840-81b3-2c4f379fc6e1,4.01,,26.184604,-98.133747,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,ManuallyChangedByAndreM,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid,,,,,,,
