CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_gb9259_output_09_gm,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911016,IMPACT EARLY COLLEGE H S,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522,200 LEE DR,BAYTOWN,TX,77520,(281) 420-4802,(832) 556-5781,ldreyes@gccisd.net,,LAURA REYES   ,'09-12,349,Active,2010-07-01,2015-03-14T05:35:13,268,USCGeocoder,1,31,5a2fc885-be66-4d66-a542-bcf88fbde0b7,4.01,,29.7293008011,-94.9777437008,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,8746.569206,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911041,BAYTOWN J H,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,7707 BAYWAY DR,BAYTOWN,TX,77520-1313,(281) 420-4560,(281) 420-4908,jacquelyn.narro@gccisd.net,,JACQUELYN NARRO   ,'06-08,904,Active, ,2015-03-14T05:35:13,269,USCGeocoder,1,16,ecbbc624-86a4-422f-ba4c-f0e3e527c59b,4.01,,29.7768781974,-95.0340217853,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,106387.704985,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911043,CEDAR BAYOU J H,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,2610 ELVINTA ST,BAYTOWN,TX,77520-3826,(281) 420-4570,(281) 420-4909,bbdavis@gccisd.net,,MR BRUCE DAVIS   ,'06-08,1006,Active, ,2015-03-14T05:35:13,270,USCGeocoder,1,0,a1fa459d-d37d-4ed4-911d-142dc8d568fb,4.01,,29.7555833017,-94.9370284357,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,870.009120513,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911044,HIGHLANDS J H,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,1212 E WALLISVILLE RD,HIGHLANDS,TX,77562-4030,(281) 420-4695,(281) 426-4301,deborah.aucompaugh@gccisd.net,,DEBORAH AUCOMPAUGH   ,'06-08,1234,Active, ,2015-03-14T05:35:13,271,USCGeocoder,1,16,b565decb-c543-4bc1-81f3-d9e52f2a6560,4.01,,29.8192955503,-95.0394270296,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2361.80112519,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911045,HORACE MANN J H,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,310 S HWY 146,BAYTOWN,TX,77520-2267,(281) 420-4585,(281) 420-4664,enavejar@gccisd.net,,ERICA NAVEJAR   ,'06-08,1004,Active, ,2015-03-14T05:35:13,272,USCGeocoder,1,78,c4412e03-5d11-4a51-9f94-ba4d8239e23d,4.01,,29.7431602834,-94.9881990223,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.9289940828,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,6278.16682113,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911046,GENTRY J H,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,1919 E ARCHER RD,BAYTOWN,TX,77521-9310,(281) 420-4590,(281) 420-4909,murrell.stewart@gccisd.net,,MURRELL STEWART   ,'06-08,960,Active, ,2015-03-14T05:35:13,273,USCGeocoder,1,47,19bbf7e8-b4d6-42e2-86d4-59a235da3bad,4.01,,29.7964697424,-94.9406510807,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,345189.902331,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911101,ALAMO EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,6100 N MAIN,BAYTOWN,TX,77521-4124,(281) 420-4595,(281) 420-4905,ronald.wyatt@gccisd.net,,MR RON WYATT   ,'EE-05,862,Active, ,2015-03-14T05:35:13,274,USCGeocoder,1,31,3b1af4b6-1f8e-4641-b452-b92b945a9dfe,4.01,,29.7927782635,-94.9639459869,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,9876.30284744,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911102,STEPHEN F AUSTIN EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,3022 MASSEY TOMPKINS,BAYTOWN,TX,77521-2831,(281) 420-4620,(281) 420-4899,llsmith@gccisd.net,,MRS LAURA SMITH   ,'EE-05,761,Active, ,2015-03-14T05:35:13,275,USCGeocoder,1,0,4cb57947-60ad-4dc9-b091-8261d0c76846,4.01,,29.7657592414,-94.92839228,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,84188.4231064,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911103,JAMES BOWIE EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,2200 CLAYTON DR,BAYTOWN,TX,77520-3643,(281) 420-4605,(281) 420-4609,blanca.capetillo@gccisd.net,,BLANCA CAPETILLO   ,'EE-05,763,Active, ,2015-03-14T05:35:13,276,USCGeocoder,1,63,6ac9a78c-e583-4736-97d3-4cdcc86f21ba,4.01,,29.7447586689,-94.9447583684,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,6890.82401177,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911105,CARVER EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,600 S PRUETT,BAYTOWN,TX,77520-7045,(281) 420-4600,(281) 420-4983,melissa.reichardt@gccisd.net,,BARRETT COBB   ,'EE-05,766,Active, ,2015-03-14T05:35:13,277,USCGeocoder,1,16,b44fe5df-db5a-4862-a666-7c259155c4fc,4.01,,29.7291935993,-94.9746395865,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2025.17135901,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911107,HARLEM EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,3333 INTERSTATE 10 E,BAYTOWN,TX,77521-8219,(281) 420-4910,(218) 426-5358,smwarford@gccisd.net,,MR MATT WARFORD   ,'EE-05,762,Active, ,2015-03-14T05:35:13,278,USCGeocoder,1,94,9d38f04b-9998-4a3e-9973-f505f42d3382,4.01,,29.801577,-95.010421,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911108,HIGHLANDS EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,200 E WALLISVILLE RD,HIGHLANDS,TX,77562-3824,(281) 420-4900,(281) 426-5099,edward.villanueva@gccisd.net,,EDWARD VILLANUEVA   ,'02-05,668,Active, ,2015-03-14T05:35:13,279,USCGeocoder,1,47,080bf718-99a3-4c90-ae1c-6714765b9fd2,4.01,,29.82088877,-95.0544450399,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.9940828402,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,95312.9455503,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911111,LAMAR EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,816 N PRUETT ST,BAYTOWN,TX,77520-4529,(281) 420-4625,(281) 420-4626,kami.hale@gccisd.net,,KAMI HALE   ,'EE-05,796,Active, ,2015-03-14T05:35:13,280,USCGeocoder,1,31,1fb4f9ed-4217-4922-92e0-950636083240,4.01,,29.7394899007,-94.9698964677,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.9940828402,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,15818.0124963,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911112,SAN JACINTO EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,2615 VIRGINIA ST,BAYTOWN,TX,77520-6065,(281) 420-4670,(281) 420-4599,alejandro.gonzalez@gccisd.net,,ALEJANDRO GONZALEZ   ,'EE-05,463,Active, ,2015-03-14T05:35:13,281,USCGeocoder,1,47,63f1026c-be2c-4d86-951a-518603b6435f,4.01,,29.7251053562,-95.0020608225,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,13056.0241138,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911113,ASHBEL SMITH EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,403 E JAMES,BAYTOWN,TX,77520-5065,(281) 420-4615,(281) 420-4940,rvdeleon@gccisd.net,,RACHEL DELEON   ,'EE-05,766,Active, ,2015-03-14T05:35:13,282,USCGeocoder,1,47,607bea27-366a-44cc-be56-0e9690700e82,4.01,,29.7328324257,-94.9612638594,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,93.0769230769,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,17283.5964628,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911114,TRAVIS EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,100 ROBIN RD,BAYTOWN,TX,77520-1348,(281) 420-4660,(281) 420-4986,kethomas@gccisd.net,,MRS KAREN THOMAS   ,'EE-05,805,Active, ,2015-03-14T05:35:13,283,USCGeocoder,1,16,b67ce4fa-93fe-4689-88a1-58cd3e6a907f,4.01,,29.7757206547,-95.0365616515,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,2779.28118846,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911117,HOPPER PRI,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,405 E HOUSTON,HIGHLANDS,TX,77562-2815,(281) 420-4685,(281) 426-5179,brbaca@gccisd.net,,BEATRICE BACA   ,'EE-01,467,Active,1980-07-17,2015-03-14T05:35:13,284,USCGeocoder,1,16,30b9a5b0-6d39-426d-9714-9de0899f3f0e,4.01,,29.8230410192,-95.0545772104,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,801.037614994,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911118,CROCKETT EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522-0030,4500 BARKALOO RD,BAYTOWN,TX,77521-3453,(281) 420-4645,(281) 420-4649,rlrobins@gccisd.net,,MS REBECCA ROBINS   ,'EE-05,648,Active, ,2015-03-14T05:35:13,285,USCGeocoder,1,16,20906753-0724-465a-aa7d-935f690ecad0,4.01,,29.7728613996,-94.9563047787,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,10707.6649475,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911120,DE ZAVALA EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77520-0030,305 TRI CITY BEACH RD,BAYTOWN,TX,77520-7313,(281) 420-4920,(281) 420-4342,ilsalazar@gccisd.net,,LORETTA SALAZAR   ,'EE-05,789,Active,1993-07-01,2015-03-14T05:35:13,286,USCGeocoder,1,16,3fd76673-6c2d-4e93-94e8-6720ab4b001b,4.01,,29.7200544707,-94.9541930281,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,100,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,26686.9101918,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911122,VICTORIA WALKER EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522,4711 SEABIRD ST,BAYTOWN,TX,77521,(281) 421-1800,(281) 421-3204,martessa.humphries@gccisd.net,,MARTESSA HUMPHRIES   ,'EE-05,889,Active,2007-07-09,2015-03-14T05:35:13,287,USCGeocoder,1,16,e870874d-1e8c-4849-a054-0d450219a590,4.01,,29.8123711525,-94.9864726817,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,93.0769230769,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,179049.218731,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911123,CLARK EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522,6033 N HWY 146,BAYTOWN,TX,77521,(281) 420-4800,(281) 420-4854,slgriffin@gccisd.net,,SUSAN GRIFFIN   ,'EE-05,734,Active,2014-07-14,2015-03-14T05:35:13,288,USCGeocoder,1,109,493a6db7-c3c6-43ea-aba4-5b89956d2336,4.01,,29.7913980146,-94.9099995223,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171598,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,1094.75425287,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101911,GOOSE CREEK CISD,INDEPENDENT,P O BOX 30,BAYTOWN,TX,77522-0030,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,(281) 420-4842,(281) 420-4815,randal.obrien@gccisd.net,www.gccisd.net,MR RANDAL O'BRIEN   ,23169,'101911125,BANUELOS EL,REGULAR INSTRUCTIONAL,,P O BOX 30,BAYTOWN,TX,77522,7770 EASTPOINT BLVD,BAYTOWN,TX,77521,(281) 420-4800,(281) 420-4854,renee.meyer@gccisd.net,,RENEE MEYER   ,'EE-05,725,Active,2014-07-14,2015-03-14T05:35:13,289,USCGeocoder,1,63,1656e91a-b3ca-4bb0-bb3a-89c6d9a85582,4.01,,29.806782,-94.985745,Exact,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,USPSZip,100,Manual,FeatureClassBased,,,0,,ReturnAll,0,Meters,9,AddressZIPCentroid
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912001,AUSTIN H S,REGULAR INSTRUCTIONAL,,1700 DUMBLE,HOUSTON,TX,77023-3139,1700 DUMBLE,HOUSTON,TX,77023-3139,(713) 924-1600,(713) 923-3157,SGUERRE4@houstonisd.org,www.houstonisd.org,MR STEVE GUERRERO   ,'09-12,1845,Active, ,2015-03-14T05:35:13,290,USCGeocoder,1,16,5ab6d96a-77f2-4765-93d1-bbba2cd461da,4.01,,29.7316383884,-95.332006139,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,52872.2504768,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912002,BELLAIRE H S,REGULAR INSTRUCTIONAL,,5100 MAPLE,BELLAIRE,TX,77401-4936,5100 MAPLE,BELLAIRE,TX,77401-4936,(713) 295-3704,(713) 295-3763,mmcdonou@houstonisd.org,www.houstonisd.org,MR MICHAEL MCDONOUGH   ,'09-12,3689,Active, ,2015-03-14T05:35:13,291,USCGeocoder,1,16,1b766530-26f7-4e74-8c1d-8eabd404bc59,4.01,,29.6912780449,-95.4677387648,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,97.0414201183,AddressRangeInterpolation,FeatureClassBased,,,0,,ReturnAll,8381.97630766,Meters,3,StreetSegmentInterpolation
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912003,DAVIS H S,REGULAR INSTRUCTIONAL,,1101 QUITMAN,HOUSTON,TX,77009-7815,1101 QUITMAN,HOUSTON,TX,77009-7815,(713) 226-4900,(713) 226-4999,jalcanta@houstonisd.org,www.houstonisd.org,MS JULISSA ALCANTAR MARTINEZ   ,'09-12,1704,Active, ,2015-03-14T05:35:13,292,USCGeocoder,1,47,9b3c452e-af72-4a24-b8c0-90545fbe5a95,4.01,,29.7837874028,-95.3578389201,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,93.4911242604,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,51296.8540359,Meters,2,Parcel
'101,HARRIS COUNTY,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6000,(713) 556-6006,infocenter@houstonisd.org,www.houstonisd.org,DR TERRY B GRIER   ,215225,'101912004,FURR H S,REGULAR INSTRUCTIONAL,,520 MERCURY,HOUSTON,TX,77013-5217,520 MERCURY,HOUSTON,TX,77013-5217,(713) 675-1118,(713) 671-3612,bsimmon1@houstonisd.org,www.houstonisd.org,DR BERTIE SIMMONS   ,'09-12,1013,Active, ,2015-03-14T05:35:13,293,USCGeocoder,1,0,6e63a174-3d5d-4ce4-80b4-44f371de65b3,4.01,,29.7793810621,-95.2491718891,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,ExactParcelCentroidPoint,FeatureClassBased,,,0,,ReturnAll,82782.1280427,Meters,2,Parcel
