CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_etimms_output_14_et,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'179,OCHILTREE COUNTY,'16,'179901,PERRYTON ISD,INDEPENDENT,P O BOX 1048,PERRYTON,TX,79070-1048,821 SW 17TH AVE,PERRYTON,TX,79070,(806) 435-5478 ext:231 ,(806) 435-4689,rhall@perrytonisd.com,www.perrytonisd.com,ROBERT C HALL   ,2425,'179901041,PERRYTON J H,REGULAR INSTRUCTIONAL,,P O BOX 1048,PERRYTON,TX,79070-1048,510 S ETON,PERRYTON,TX,79070-1048,(806) 435-3601,(806) 435-3624,jslaughter@perrytonisd.com,www.perrytonisd.com,MRS JANET SLAUGHTER   ,'06-08,534,Active, ,2015-03-14T05:35:22,307,USCGeocoder,47,1,4.01,,5f9675c2-55fd-4746-bddd-6738797014ed,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2616.10872496,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,36.3944283835,-100.809317518,Relaxed
'179,OCHILTREE COUNTY,'16,'179901,PERRYTON ISD,INDEPENDENT,P O BOX 1048,PERRYTON,TX,79070-1048,821 SW 17TH AVE,PERRYTON,TX,79070,(806) 435-5478 ext:231 ,(806) 435-4689,rhall@perrytonisd.com,www.perrytonisd.com,ROBERT C HALL   ,2425,'179901101,PERRYTON KINDER,REGULAR INSTRUCTIONAL,,P O BOX 1048,PERRYTON,TX,79070-1048,410 S ETON ST,PERRYTON,TX,79070-1048,(806) 435-3436,(806) 435-9231,dfelix@perrytonisd.com,www.perrytonisd.com,MR DENT WILSON FELIX   ,'EE-KG,269,Active, ,2015-03-14T05:35:22,308,USCGeocoder,16,1,4.01,,fe82b7a5-ecb1-4da3-9cb2-296aa9b3fc39,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2626.31070273,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,36.395468644,-100.809350501,Exact
'179,OCHILTREE COUNTY,'16,'179901,PERRYTON ISD,INDEPENDENT,P O BOX 1048,PERRYTON,TX,79070-1048,821 SW 17TH AVE,PERRYTON,TX,79070,(806) 435-5478 ext:231 ,(806) 435-4689,rhall@perrytonisd.com,www.perrytonisd.com,ROBERT C HALL   ,2425,'179901102,JAMES L WRIGHT EL,REGULAR INSTRUCTIONAL,,P O BOX 1048,PERRYTON,TX,79070-1048,1702 S GRINNELL ST,PERRYTON,TX,79070-1048,(806) 435-2371,(806) 434-8844,dgentry@perrytonisd.com,www.perrytonisd.com,MR DANNY GENTRY   ,'01-03,627,Active, ,2015-03-14T05:35:22,309,USCGeocoder,16,1,4.01,,ae3fb7f0-e3da-47ca-b51a-b7fb35a5d4d9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4788.23795335,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,36.3812908551,-100.811801334,Exact
'179,OCHILTREE COUNTY,'16,'179901,PERRYTON ISD,INDEPENDENT,P O BOX 1048,PERRYTON,TX,79070-1048,821 SW 17TH AVE,PERRYTON,TX,79070,(806) 435-5478 ext:231 ,(806) 435-4689,rhall@perrytonisd.com,www.perrytonisd.com,ROBERT C HALL   ,2425,'179901103,EDWIN F WILLIAMS INT,REGULAR INSTRUCTIONAL,,P O BOX 1048,PERRYTON,TX,79070-1048,902 SW 19TH,PERRYTON,TX,79070-1048,(806) 435-3436,(806) 435-9231,sbaker@perrytonisd.com,www.perrytonisd.com,MR RONNIE WATSON   ,'04-05,399,Active,1999-08-01,2015-03-14T05:35:22,310,USCGeocoder,47,1,4.01,,c2037956-76eb-464a-9012-3be9200b84af,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3034.43465758,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,36.3813514179,-100.81382257,Relaxed
'180,OLDHAM COUNTY,'16,'180901,BOYS RANCH ISD,INDEPENDENT,P O BOX 219,BOYS RANCH,TX,79010-0219,163 RIVER RD,BOYS RANCH,TX,79010-0219,(806) 534-2221,(806) 534-2384,vsotelo@boysranchisd.org,www.boysranchisd.org,DR VITA SOTELO   ,281,'180901001,BOYS RANCH H S,ALTERNATIVE INSTRUCTIONAL,,P O BOX 219,BOYS RANCH,TX,79010-0219,27 JULIAN BIVINS BLVD,BOYS RANCH,TX,79010-0219,(806) 534-0032,(806) 534-0033,ddavis@boysranchisd.org,www.boysranchisd.org,MARK KELLOGG   ,'09-12,163,Active, ,2015-03-14T05:35:22,311,USCGeocoder,31,1,4.01,,2b2a3c00-9020-4918-a722-c7ab032c9f4b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3427.95970841,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,35.530959699,-102.251751708,Relaxed
'180,OLDHAM COUNTY,'16,'180901,BOYS RANCH ISD,INDEPENDENT,P O BOX 219,BOYS RANCH,TX,79010-0219,163 RIVER RD,BOYS RANCH,TX,79010-0219,(806) 534-2221,(806) 534-2384,vsotelo@boysranchisd.org,www.boysranchisd.org,DR VITA SOTELO   ,281,'180901003,STARR ACADEMY,ALTERNATIVE INSTRUCTIONAL,,P O BOX 219,BOYS RANCH,TX,79010,164 RIVER RD,BOYS RANCH,TX,79010,(806) 533-1434,(806) 534-2384,sallen@boysranchisd.org,www.boysranchisd.org,SHELLY ALLEN   ,'02-12,15,Active,2007-09-11,2015-03-14T05:35:22,312,USCGeocoder,31,1,4.01,,ddfe8044-d07b-440e-b9aa-fe47ccbc22b3,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,35.531648,-102.253804,Exact
'180,OLDHAM COUNTY,'16,'180901,BOYS RANCH ISD,INDEPENDENT,P O BOX 219,BOYS RANCH,TX,79010-0219,163 RIVER RD,BOYS RANCH,TX,79010-0219,(806) 534-2221,(806) 534-2384,vsotelo@boysranchisd.org,www.boysranchisd.org,DR VITA SOTELO   ,281,'180901041,BLAKEMORE MIDDLE,ALTERNATIVE INSTRUCTIONAL,,P O BOX 219,BOYS RANCH,TX,79010-0219,37 JULIAN BIVINS BLVD,BOYS RANCH,TX,79010-0219,(806) 534-2361,(806) 534-0041,mellis@boysranchisd.org,www.boysranchisd.org,MR KENNETH BROWN   ,'06-08,67,Active,1993-07-01,2015-03-14T05:35:22,313,USCGeocoder,16,1,4.01,,2dab3a4c-17b0-48b3-b07e-d25b0dfbe1bd,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3427.95970841,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,35.5309533885,-102.251583455,Relaxed
'180,OLDHAM COUNTY,'16,'180901,BOYS RANCH ISD,INDEPENDENT,P O BOX 219,BOYS RANCH,TX,79010-0219,163 RIVER RD,BOYS RANCH,TX,79010-0219,(806) 534-2221,(806) 534-2384,vsotelo@boysranchisd.org,www.boysranchisd.org,DR VITA SOTELO   ,281,'180901101,MIMI FARLEY EL,REGULAR INSTRUCTIONAL,,P O BOX 219,BOYS RANCH,TX,79010-0219,29 AG LN,BOYS RANCH,TX,79010-0219,(806) 534-2248,(806) 534-0111,cdunavin@boysranchisd.org,www.boysranchisd.org,MS ALLISON HAMBY   ,'PK-05,36,Active,1998-07-01,2015-03-14T05:35:22,314,USCGeocoder,63,1,4.01,,b184d080-0a72-4d04-a663-da51dadd897b,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,35.531467,-102.254102,Exact
'180,OLDHAM COUNTY,'16,'180902,VEGA ISD,INDEPENDENT,P O BOX 190,VEGA,TX,79092-0190,200 LONGHORN DR,VEGA,TX,79092-0190,(806) 267-2123 ext:9   ,(806) 267-2146,paul.uttley@region16.net,www.vegalonghorn.com,PAUL UTTLEY   ,359,'180902001,VEGA H S,REGULAR INSTRUCTIONAL,,P O BOX 190,VEGA,TX,79092-0190,200 LONGHORN DR,VEGA,TX,79092-0190,(806) 267-2126,(806) 267-2146,justin.shultz@region16.net,www.vegalonghorn.com,MR MICAH TIMMONS   ,'07-12,199,Active, ,2015-03-14T05:35:22,315,USCGeocoder,47,1,4.01,,e4616326-589e-44ec-9e6b-c2661ab6c3ff,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,35.250175,-102.418845,Exact
'180,OLDHAM COUNTY,'16,'180902,VEGA ISD,INDEPENDENT,P O BOX 190,VEGA,TX,79092-0190,200 LONGHORN DR,VEGA,TX,79092-0190,(806) 267-2123 ext:9   ,(806) 267-2146,paul.uttley@region16.net,www.vegalonghorn.com,PAUL UTTLEY   ,359,'180902101,VEGA EL,REGULAR INSTRUCTIONAL,,P O BOX 190,VEGA,TX,79092-0190,200 LONGHORN DR,VEGA,TX,79092-0190,(806) 267-2126,(806) 267-2146,johnette.stribling@region16.net,www.vegalonghorn.com,MS JOHNETTE STRIBLING   ,'PK-06,160,Active, ,2015-03-14T05:35:22,316,USCGeocoder,31,1,4.01,,a341607b-0ac5-4e89-b552-b2e1ed2465d8,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,35.250175,-102.418845,Exact
'180,OLDHAM COUNTY,'16,'180903,ADRIAN ISD,INDEPENDENT,P O BOX 189,ADRIAN,TX,79001-0189,301 MATADOR DR,ADRIAN,TX,79001-0189,(806) 538-6203,(806) 538-6291,mike.norrell@region16.net,www.adrianisd.net,MR MICHAEL WAYNE NORRELL   ,117,'180903001,ADRIAN SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 189,ADRIAN,TX,79001-0189,301 MATADOR DR,ADRIAN,TX,79001-0189,(806) 538-6203,(806) 538-6291,shari.torres@region16.net,,MIKE WINTER   ,'PK-12,117,Active, ,2015-03-14T05:35:22,317,USCGeocoder,63,1,4.01,,b42ccf54-9d03-42bc-a18b-a62356f6a5ea,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,35.275449,-102.665107,Exact
'180,OLDHAM COUNTY,'16,'180904,WILDORADO ISD,INDEPENDENT,P O BOX 120,WILDORADO,TX,79098-0120,307 N LOCUST,WILDORADO,TX,79098-0120,(806) 426-3317,(806) 426-3523,troy.duck@region16.net,www.wildorado.net,MR TROY DUCK   ,92,'180904101,WILDORADO EL,REGULAR INSTRUCTIONAL,,P O BOX 120,WILDORADO,TX,79098-0120,307 N LOCUST,WILDORADO,TX,79098-0120,(806) 426-3317,(806) 426-3523,troy.duck@region16.net,www.wildorado.fesdev.org,    ,'PK-06,92,Active, ,2015-03-14T05:35:22,318,USCGeocoder,94,1,4.01,,ba8b63de-4337-440f-bbcf-3bc75252d930,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,35.206956,-102.202646,Exact
'181,ORANGE COUNTY,'05,'181901,BRIDGE CITY ISD,INDEPENDENT,1031 W ROUNDBUNCH RD,BRIDGE CITY,TX,77611,1031 W ROUNDBUNCH RD,BRIDGE CITY,TX,77611,(409) 735-1502,(409) 735-1512,mike.king@bridgecityisd.net,www.bridgecityisd.net,MR MIKE KING   ,2818,'181901001,BRIDGE CITY H S,REGULAR INSTRUCTIONAL,,2690 TEXAS AVE,BRIDGE CITY,TX,77611,2690 TEXAS AVE,BRIDGE CITY,TX,77611-0847,(409) 735-1600,(409) 735-1606,richard.briggs@bridgecityisd.net,www.bridgecityisd.net,DR LANCE GROPPEL   ,'09-12,783,Active, ,2015-03-14T05:35:22,319,USCGeocoder,31,1,4.01,,89e3c126-6d96-4b63-abc9-d1c500a4dd95,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2700.1009667,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0410892352,-93.8250805948,Exact
'181,ORANGE COUNTY,'05,'181901,BRIDGE CITY ISD,INDEPENDENT,1031 W ROUNDBUNCH RD,BRIDGE CITY,TX,77611,1031 W ROUNDBUNCH RD,BRIDGE CITY,TX,77611,(409) 735-1502,(409) 735-1512,mike.king@bridgecityisd.net,www.bridgecityisd.net,MR MIKE KING   ,2818,'181901041,BRIDGE CITY MIDDLE,REGULAR INSTRUCTIONAL,,300 BOWER DR,BRIDGE CITY,TX,77611-0697,300 BOWER DR,BRIDGE CITY,TX,77611,(409) 735-1700,(409) 735-1706,kevin.jones@bridgecityisd.net,,MS LYDIA GONZALES   ,'06-08,613,Active, ,2015-03-14T05:35:22,320,USCGeocoder,16,1,4.01,,e4770901-e1ce-43dd-a6bd-da8e2dee4664,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2742.57295141,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0384634906,-93.8208084424,Relaxed
'181,ORANGE COUNTY,'05,'181901,BRIDGE CITY ISD,INDEPENDENT,1031 W ROUNDBUNCH RD,BRIDGE CITY,TX,77611,1031 W ROUNDBUNCH RD,BRIDGE CITY,TX,77611,(409) 735-1502,(409) 735-1512,mike.king@bridgecityisd.net,www.bridgecityisd.net,MR MIKE KING   ,2818,'181901102,BRIDGE CITY EL,REGULAR INSTRUCTIONAL,,1035 W ROUNDBUNCH RD,BRIDGE CITY,TX,77611-4699,1035 W ROUNDBUNCH RD,BRIDGE CITY,TX,77611-4699,(409) 735-0900,(409) 735-0906,kelly.mcbride@bridgecityisd.net,www.bridgecityisd.net,MR NORMAN GASPARD   ,'EE-02,806,Active, ,2015-03-14T05:35:22,321,USCGeocoder,78,1,4.01,,a14feede-e59e-45e0-87e8-44f28274b0f5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8207.50177474,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0358409623,-93.8557748518,Exact
'181,ORANGE COUNTY,'05,'181901,BRIDGE CITY ISD,INDEPENDENT,1031 W ROUNDBUNCH RD,BRIDGE CITY,TX,77611,1031 W ROUNDBUNCH RD,BRIDGE CITY,TX,77611,(409) 735-1502,(409) 735-1512,mike.king@bridgecityisd.net,www.bridgecityisd.net,MR MIKE KING   ,2818,'181901103,BRIDGE CITY INT,REGULAR INSTRUCTIONAL,,1029 W ROUND BUNCH RD,BRIDGE CITY,TX,77611-2343,1029 W ROUND BUNCH RD,BRIDGE CITY,TX,77611-2343,(409) 792-8800,(409) 792-8827,tara.fountain@bridgecityisd.net,www.bridgecityisd.net,DR TARA FOUNTAIN   ,'03-05,616,Active,1996-01-01,2015-03-14T05:35:22,322,USCGeocoder,16,1,4.01,,8f9cee17-422b-479f-ae33-8ec43b259cd1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8207.50177474,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0358480794,-93.8557963141,Exact
'181,ORANGE COUNTY,'05,'181905,ORANGEFIELD ISD,INDEPENDENT,P O BOX 228,ORANGEFIELD,TX,77639-0228,9974 FM 105,ORANGEFIELD,TX,77639-0228,(409) 735-5337,(409) 735-2080,spatterson@orangefieldisd.net,www.orangefieldisd.com,DR STEPHEN PATTERSON   ,1782,'181905001,ORANGEFIELD H S,REGULAR INSTRUCTIONAL,,P O BOX 228,ORANGEFIELD,TX,77639-0228,10058 FM 105,ORANGEFIELD,TX,77639-0228,(409) 735-3851,(409) 697-2301,bpetty@orangefieldisd.net,,DR BEN PETTY   ,'09-12,530,Active, ,2015-03-14T05:35:22,323,USCGeocoder,78,1,4.01,,813db1ba-9c69-4b7e-98a5-ec64c9de9e98,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.07889,-93.863917,Exact
'181,ORANGE COUNTY,'05,'181905,ORANGEFIELD ISD,INDEPENDENT,P O BOX 228,ORANGEFIELD,TX,77639-0228,9974 FM 105,ORANGEFIELD,TX,77639-0228,(409) 735-5337,(409) 735-2080,spatterson@orangefieldisd.net,www.orangefieldisd.com,DR STEPHEN PATTERSON   ,1782,'181905041,ORANGEFIELD J H,REGULAR INSTRUCTIONAL,,P O BOX 228,ORANGEFIELD,TX,77639-0228,7745 SANDBAR RD,ORANGEFIELD,TX,77639-0228,(409) 735-6737,(409) 792-9605,pclark@orangefieldisd.net,,MR PRESTON CLARK   ,'05-08,541,Active, ,2015-03-14T05:35:22,324,USCGeocoder,31,1,4.01,,7ade5056-56e3-4ead-bd3c-4122ac1fb76d,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.078908,-93.863895,Exact
'181,ORANGE COUNTY,'05,'181905,ORANGEFIELD ISD,INDEPENDENT,P O BOX 228,ORANGEFIELD,TX,77639-0228,9974 FM 105,ORANGEFIELD,TX,77639-0228,(409) 735-5337,(409) 735-2080,spatterson@orangefieldisd.net,www.orangefieldisd.com,DR STEPHEN PATTERSON   ,1782,'181905102,ORANGEFIELD EL,REGULAR INSTRUCTIONAL,,P O BOX 228,ORANGEFIELD,TX,77639-0228,10288 FM 105,ORANGEFIELD,TX,77639-0228,(409) 735-5346,(409) 735-3940,zquinn@orangefieldisd.net,orangefieldisd.com,MR ZACH QUINN   ,'EE-04,711,Active, ,2015-03-14T05:35:22,325,USCGeocoder,63,1,4.01,,7c1d4789-6b99-4a18-9c4b-8fa3ffbb665f,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.076524,-93.866598,Exact
'181,ORANGE COUNTY,'05,'181906,WEST ORANGE-COVE CISD,INDEPENDENT,P O BOX 1107,ORANGE,TX,77631-1107,902 W PARK,ORANGE,TX,77631-1107,(409) 882-5437,(409) 882-5467,bote@woccisd.net,www.woccisd.net,DR SILVIA MARTINEZ   ,2411,'181906001,WEST ORANGE-STARK H S,REGULAR INSTRUCTIONAL,,P O BOX 1107,ORANGE,TX,77631-1107,1400 NEWTON ST,ORANGE,TX,77631-1107,(409) 882-5570,(409) 882-5573,losh@woccisd.net,www.woccisd.net,MR ROD ANDERSON   ,'09-12,583,Active, ,2015-03-14T05:35:22,326,USCGeocoder,47,1,4.01,,a4fef744-63b9-41ec-8f49-a7a208dec69a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2326.86563226,LinearInterpolationAddressRange,StreetSegment,93.6686390533,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.0771027983,-93.7652267892,Relaxed
'181,ORANGE COUNTY,'05,'181906,WEST ORANGE-COVE CISD,INDEPENDENT,P O BOX 1107,ORANGE,TX,77631-1107,902 W PARK,ORANGE,TX,77631-1107,(409) 882-5437,(409) 882-5467,bote@woccisd.net,www.woccisd.net,DR SILVIA MARTINEZ   ,2411,'181906041,WEST ORANGE-STARK MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 1107,ORANGE,TX,77631-1107,1402 W GREEN AVE,ORANGE,TX,77630,(409) 882-5520,(409) 882-5545,losh@woccisd.net,www.woccisd.net,MR ANTHONY MOTEN   ,'06-08,480,Active, ,2015-03-14T05:35:22,327,USCGeocoder,47,1,4.01,,48e7fdaf-ea71-44ba-952b-b5eb0bee435e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.094019,-93.743522,Exact
'181,ORANGE COUNTY,'05,'181906,WEST ORANGE-COVE CISD,INDEPENDENT,P O BOX 1107,ORANGE,TX,77631-1107,902 W PARK,ORANGE,TX,77631-1107,(409) 882-5437,(409) 882-5467,bote@woccisd.net,www.woccisd.net,DR SILVIA MARTINEZ   ,2411,'181906102,WEST ORANGE-STARK EL,REGULAR INSTRUCTIONAL,,P O BOX 1107,ORANGE,TX,77631-1107,2605 MARTIN LUTHER KING,ORANGE,TX,77630-1107,(409) 882-5630,(409) 882-5457,losh@woccisd.net,www.woccisd.net,DR TYRUS DOCTOR   ,'KG-05,1079,Active, ,2015-03-14T05:35:22,328,USCGeocoder,47,1,4.01,,f358d3e1-4990-42a4-ab3b-951e1b5598ee,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.115694,-93.778998,Exact
'181,ORANGE COUNTY,'05,'181906,WEST ORANGE-COVE CISD,INDEPENDENT,P O BOX 1107,ORANGE,TX,77631-1107,902 W PARK,ORANGE,TX,77631-1107,(409) 882-5437,(409) 882-5467,bote@woccisd.net,www.woccisd.net,DR SILVIA MARTINEZ   ,2411,'181906104,M B NORTH E C LRN CTR,REGULAR INSTRUCTIONAL,,P O BOX 1107,ORANGE,TX,77631-1107,801 CORDREY,ORANGE,TX,77631-1107,(409) 882-5434,(409) 882-5449,losh@woccisd.net,www.woccisd.net,MRS SHERRY HARDIN   ,'EE-PK,269,Active,1993-07-01,2015-03-14T05:35:22,329,USCGeocoder,16,1,4.01,,8fb2b31b-bf83-4242-8bd9-62c1d90fd62d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1913.68926128,LinearInterpolationAddressRange,StreetSegment,93.0473372781,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.1107030429,-93.7379389566,Relaxed
'181,ORANGE COUNTY,'05,'181907,VIDOR ISD,INDEPENDENT,120 E BOLIVAR ST,VIDOR,TX,77662-4907,120 E BOLIVAR ST,VIDOR,TX,77662-4907,(409) 951-8700,(409) 769-0093,jkillgo@vidorisd.org,www.vidorisd.org,DR JAY KILLGO   ,4881,'181907001,VIDOR H S,REGULAR INSTRUCTIONAL,,500 ORANGE ST,VIDOR,TX,77662-5898,500 ORANGE ST,VIDOR,TX,77662-5898,(409) 951-8900,(409) 769-6767,tmaines@vidorisd.org,www.vidor.k12.tx.us,MR TRAVIS MAINES   ,'09-12,1340,Active, ,2015-03-14T05:35:22,330,USCGeocoder,94,1,4.01,,5d0a5d38-e644-4cfc-bcff-5f1a6b21980a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3295.99448443,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.1236975954,-94.0058915657,Exact
'181,ORANGE COUNTY,'05,'181907,VIDOR ISD,INDEPENDENT,120 E BOLIVAR ST,VIDOR,TX,77662-4907,120 E BOLIVAR ST,VIDOR,TX,77662-4907,(409) 951-8700,(409) 769-0093,jkillgo@vidorisd.org,www.vidorisd.org,DR JAY KILLGO   ,4881,'181907002,AIM CENTER H S,ALTERNATIVE INSTRUCTIONAL,,500 STADIUM DR,VIDOR,TX,77662-5847,500 STADIUM DR,VIDOR,TX,77662-5847,(409) 951-8780,(409) 769-0443,rmanuel@vidorisd.org,www.vidor.k12.tx.us,MS ROXANNE MANUEL   ,'09-12,52,Active,1994-04-11,2015-03-14T05:35:22,331,USCGeocoder,16,1,4.01,,25046606-2c06-4cbe-8339-99880af9cb2b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1474.84298024,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.1256389579,-94.0056066427,Relaxed
'181,ORANGE COUNTY,'05,'181907,VIDOR ISD,INDEPENDENT,120 E BOLIVAR ST,VIDOR,TX,77662-4907,120 E BOLIVAR ST,VIDOR,TX,77662-4907,(409) 951-8700,(409) 769-0093,jkillgo@vidorisd.org,www.vidorisd.org,DR JAY KILLGO   ,4881,'181907041,VIDOR J H,REGULAR INSTRUCTIONAL,,945 N TRAM RD,VIDOR,TX,77662-3999,945 N TRAM RD,VIDOR,TX,77662-3999,(409) 951-8970,(409) 769-6754,djordan@vidorisd.org,www.vidor.k12.tx.us,DR DEBRA JORDAN   ,'07-08,729,Active, ,2015-03-14T05:35:22,332,USCGeocoder,16,1,4.01,,0ff6e4c5-3a13-4674-a2bb-7d9051282e1d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6163.91108727,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.1414581182,-94.002474578,Exact
