CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-25_winterbryan_output_16_bw,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918041,WAYSIDE MIDDLE,REGULAR INSTRUCTIONAL,,1300 OLD DECATUR RD,FORT WORTH,TX,76179-4324,1300 OLD DECATUR RD,FORT WORTH,TX,76179-4324,(817) 232-0541,(817) 232-2391,mmartin@ems-isd.net,www.emsisd.com,MR MIKE MARTIN   ,'06-08,943,Active, ,2015-03-14T05:35:25,320,USCGeocoder,31,1,4.01,,9524cf38-db19-4582-8cd0-6205f9707fb4,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,131774.122934,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8786559492,-97.3891567477,Relaxed
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918042,HIGHLAND MIDDLE,REGULAR INSTRUCTIONAL,,1001 E BAILEY BOSWELL RD,FORT WORTH,TX,76131-9160,1001 E BAILEY BOSWELL RD,FORT WORTH,TX,76131-9160,(817) 847-5143,(817) 847-1922,kpressley@ems-isd.net,www.emsisd.com,MS KAREN PRESSLEY   ,'06-08,815,Active,1997-07-01,2015-03-14T05:35:25,321,USCGeocoder,78,1,4.01,,673c2341-d07b-4161-970d-273c689ef83f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,14237.4025782,LinearInterpolationAddressRange,StreetSegment,99.899408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8838317759,-97.343960977,Relaxed
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918043,CREEKVIEW MIDDLE,REGULAR INSTRUCTIONAL,,6716 BOB HANGER RD,FORT WORTH,TX,76179,6716 BOB HANGER RD,FORT WORTH,TX,76179,(817) 237-4261,(817) 237-2387,aanagnostis@ems-isd.net,www.emsisd.com,MS ANTHE ANAGNOSTIS   ,'06-08,801,Active,2004-05-27,2015-03-14T05:35:25,322,USCGeocoder,109,1,4.01,,f359f7f4-5494-48af-8387-44dffe919cf1,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,128426.379599,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8586188527,-97.407359464,Relaxed
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918044,PRAIRIE VISTA,REGULAR INSTRUCTIONAL,,8000 COMANCHE SPRINGS DR,FORT WORTH,TX,76131,8000 COMANCHE SPRINGS DR,FORT WORTH,TX,76131,(817) 847-9210,(817) 847-4255,aking@ems-isd.net,www.emsisd.com,ANNA KING   ,'06-08,866,Active,2007-04-19,2015-03-14T05:35:25,323,USCGeocoder,16,1,4.01,,ed50228d-eaaa-443a-ac51-f47711e168cd,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1487.36185362,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8925653149,-97.3664968453,Exact
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918045,ED WILLKIE MIDDLE,REGULAR INSTRUCTIONAL,,6129 TEXAS SHINER RD,FORT WORTH,TX,76179,6129 TEXAS SHINER RD,FORT WORTH,TX,76179,(817) 237-9631,(817) 237-9643,emcdonald@ems-isd.net,,ELISHA MCDONALD   ,'06-08,862,Active,2009-06-22,2015-03-14T05:35:25,324,USCGeocoder,78,1,4.01,,fd730b73-9fa0-41cc-926b-e46e87a73253,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3939.10087299,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8466695219,-97.4163989532,Relaxed
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918101,L A GILILLAND EL,REGULAR INSTRUCTIONAL,,701 WAGGOMAN RD,FORT WORTH,TX,76131,701 WAGGOMAN RD,FORT WORTH,TX,76131-1141,(817) 232-0331,(817) 232-8822,bthompson@ems-isd.net,www.emsisd.com,MRS BELIA THOMPSON   ,'EE-05,635,Active, ,2015-03-14T05:35:25,325,USCGeocoder,16,1,4.01,,0c4a7e96-fbf3-4063-841a-0b0521399542,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,570.848095477,ArealInterpolationGeometricCentroid,Parcel,88.2840236686,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.6927380738,-97.3322431319,Relaxed
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918102,EAGLE MOUNTAIN EL,REGULAR INSTRUCTIONAL,,9700 MORRIS DIDO NEWARK RD,FORT WORTH,TX,76179-4002,9700 MORRIS DIDO NEWARK RD,FORT WORTH,TX,76179-4002,(817) 236-7191,(817) 236-1461,bmclain@ems-isd.net,www.eaglemountaineagles.com,MR BRYAN MCLAIN   ,'EE KG-05,583,Active, ,2015-03-14T05:35:25,326,USCGeocoder,63,1,4.01,,3b98a779-cb8f-4c65-9e9c-8c7c73ab07d9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,29057.7542551,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.9044687973,-97.4647549713,Exact
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918103,SAGINAW EL,REGULAR INSTRUCTIONAL,,301 W MCLEROY BLVD,SAGINAW,TX,76179-1516,301 W MCLEROY BLVD,SAGINAW,TX,76179-1516,(817) 232-0631,(817) 232-3357,abeene@ems-isd.net,www.emsisd.com,MRS AMBER BEENE   ,'EE KG-05,416,Active, ,2015-03-14T05:35:25,327,USCGeocoder,47,1,4.01,,6ddb68ef-73e0-494f-b8e5-e90aecfdf7d0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2757.52415944,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8589633296,-97.3679633845,Exact
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918104,BRYSON EL,REGULAR INSTRUCTIONAL,,8601 OLD DECATUR RD,FORT WORTH,TX,76179-9160,8601 OLD DECATUR RD,FORT WORTH,TX,76179-4305,(817) 237-8306,(817) 238-8991,sherylsutherland@ems-isd.net,www.emsisd.com,MRS SHERYL SUTHERLAND   ,'EE KG-05,473,Active, ,2015-03-14T05:35:26,328,USCGeocoder,47,1,4.01,,8dc372ae-0c0b-4ae1-b629-3583b2398a0d,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1293.0661203,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.87811467,-97.3916986578,Relaxed
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918105,ELKINS EL,REGULAR INSTRUCTIONAL,,7250 ELKINS SCHOOL RD,FORT WORTH,TX,76179,7250 ELKINS SCHOOL RD,FORT WORTH,TX,76179,(817) 237-0805,(817) 237-6476,kwerth@ems-isd.net,www.emsisd.com,MRS KORI WERTH   ,'EE KG-05,603,Active, ,2015-03-14T05:35:26,329,USCGeocoder,31,1,4.01,,d1406016-ce65-4f91-94ce-75fd281c06ba,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,111636.744722,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8649966827,-97.4076750819,Relaxed
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918106,HIGH COUNTRY ELEMENTARY,REGULAR INSTRUCTIONAL,,1301 HIGH COUNTRY TRL,FORT WORTH,TX,76131,1301 HIGH COUNTRY TRL,FORT WORTH,TX,76131,(817) 306-8007,(817) 306-5852,ksutton@ems-isd.net,www.emsisd.com,MS KAREN SUTTON   ,'EE KG-05,633,Active,2001-04-12,2015-03-14T05:35:26,330,USCGeocoder,47,1,4.01,,55886b4a-0ece-45cf-838f-b83f081b20f9,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.882522,-97.348842,Exact
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918107,REMINGTON POINT EL,REGULAR INSTRUCTIONAL,,6000 OLD DECATUR RD,FORT WORTH,TX,76179,6000 OLD DECATUR RD,FORT WORTH,TX,76179,(817) 232-1342,(817) 232-2594,ccurran@ems-isd.net,www.emsisd.com,MRS CHANEY CURRAN   ,'KG-05,637,Active,2003-03-24,2015-03-14T05:35:26,331,USCGeocoder,16,1,4.01,,9cd7ea20-36bd-4687-8d71-ba9f16c28f6d,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,39675.5819962,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8451853428,-97.3830872249,Relaxed
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918108,CHISHOLM RIDGE,REGULAR INSTRUCTIONAL,,8301 RUNNING RIVER,FORT WORTH,TX,76131,8301 RUNNING RIVER,FORT WORTH,TX,76131,(817) 232-0715,(817) 306-4391,jvillines@ems-isd.net,www.emsisd.com,JENNIFER VILLINES   ,'KG-05,651,Active,2005-09-30,2015-03-14T05:35:26,332,USCGeocoder,109,1,4.01,,07e45f5a-7315-4b0e-856f-973bdd7f569e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.889395,-97.341236,Exact
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918109,GREENFIELD EL,REGULAR INSTRUCTIONAL,,6020 TEN MILE BRIDGE RD,FORT WORTH,TX,76135,6020 TEN MILE BRIDGE RD,FORT WORTH,TX,76135,(817) 237-0357,(817) 237-5809,cbragg@ems-isd.net,www.emsisd.com,CATHE BRAGG   ,'EE KG-05,754,Active,2006-06-01,2015-03-14T05:35:26,333,USCGeocoder,47,1,4.01,,d712e236-4a69-4492-963a-057e39dee342,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6522.2172147,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8351443937,-97.413012949,Exact
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918110,COMANCHE SPRINGS EL,REGULAR INSTRUCTIONAL,,8100 COMANCHE SPRINGS DR,FORT WORTH,TX,76131,8100 COMANCHE SPRINGS DR,FORT WORTH,TX,76131,(817) 847-8700,(817) 847-0941,kcooper01@ems-isd.net,www.emsisd.com,MS KATY MAURER   ,'EE KG-05,586,Active,2007-04-19,2015-03-14T05:35:26,334,USCGeocoder,31,1,4.01,,9e8175dd-5c9f-4811-bb62-74bc021069be,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,152953.692987,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8886980992,-97.3653183897,Relaxed
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918111,NORTHBROOK EL,REGULAR INSTRUCTIONAL,,2500 CANTRELL SANSOM RD,FORT WORTH,TX,76131,2500 CANTRELL SANSOM RD,FORT WORTH,TX,76131,(817) 232-0086,(817) 232-9861,dsevier@ems-isd.net,www.emsisd.com,MR DOUG SEVIER   ,'EE KG-05,653,Active,2008-07-08,2015-03-14T05:35:26,335,USCGeocoder,31,1,4.01,,766d7310-f509-413c-bb2b-475f8a1fddd5,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,45275.7946313,ArealInterpolationGeometricCentroid,Parcel,99.4082840237,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8468001583,-97.3246426276,Relaxed
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918112,LAKE POINTE EL,REGULAR INSTRUCTIONAL,,5501 PARK DR,FORT WORTH,TX,76179,5501 PARK DR,FORT WORTH,TX,76179,(817) 236-8801,(817) 236-8805,slarson@ems-isd.net,www.emsisd.com,MRS SHERI LARSON   ,'EE KG-05,664,Active,2008-07-08,2015-03-14T05:35:26,336,USCGeocoder,16,1,4.01,,eb2e4f70-6e2c-44ee-a687-cfe06dab7d24,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,468.637942238,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.8857366012,-97.4086376485,Relaxed
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918113,PARKVIEW EL,REGULAR INSTRUCTIONAL,,6225 CRYSTAL LK DR,FORT WORTH,TX,76179,6225 CRYSTAL LK DR,FORT WORTH,TX,76179,(817) 237-5121,(817) 237-5187,eepps@ems-isd.net,www.emsisd.com,BETH EPPS   ,'KG-05,695,Active,2008-07-08,2015-03-14T05:35:26,337,USCGeocoder,31,1,4.01,,e0f277c2-b66b-453b-bb9d-fbb164c40260,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4568.7700136,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.8508965947,-97.4030160787,Exact
'220,TARRANT COUNTY,'11,'220918,EAGLE MT-SAGINAW ISD,INDEPENDENT,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,1200 OLD DECATUR RD,FORT WORTH,TX,76179-9160,(817) 232-0880,(817) 847-6124,kcourtney@ems-isd.net,www.emsisd.com,DR JIM CHADWELL   ,18659,'220918114,WILLOW CREEK EL,REGULAR INSTRUCTIONAL,,1100 MCLEROY BLVD,SAGINAW,TX,76131,1100 MCLEROY BLVD,SAGINAW,TX,76131,(817) 232-2845,(817) 847-1859,lkoffi@ems-isd.net,,LACEI KOFFI   ,'EE KG-05,715,Active,2010-07-12,2015-03-14T05:35:26,338,USCGeocoder,63,1,4.01,,c3983374-6e40-46ee-b4e3-18ffb4647656,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.859787,-97.386976,Exact
'220,TARRANT COUNTY,'11,'220919,CARROLL ISD,INDEPENDENT,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,(817) 949-8222,(817) 949-8228,julie.thannum@southlakecarroll.edu,www.southlakecarroll.edu,DR DAVID J FALTYS   ,7884,'220919001,CARROLL SENIOR H S,REGULAR INSTRUCTIONAL,,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,1501 W SOUTHLAKE BLVD,SOUTHLAKE,TX,76092-9787,(817) 949-5800,(817) 949-5858,Shawn.duhon@southlakecarroll.edu,www.southlakecarroll.edu,MR SHAWN DUHON   ,'11-12,1284,Active, ,2015-03-14T05:35:26,339,USCGeocoder,63,1,4.01,,93caf9ff-55be-45f8-9a5e-85779d777551,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,11836.2854961,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.9532326924,-97.1521578715,Relaxed
'220,TARRANT COUNTY,'11,'220919,CARROLL ISD,INDEPENDENT,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,(817) 949-8222,(817) 949-8228,julie.thannum@southlakecarroll.edu,www.southlakecarroll.edu,DR DAVID J FALTYS   ,7884,'220919002,TARRANT CO J J A E P,JJAEP INSTRUCTIONAL,,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,(817) 949-8222,(817) 949-8228,david.faltys@southlakecarroll.edu,,    ,'06-12,0,Active,1997-07-01,2015-03-14T05:35:26,340,USCGeocoder,63,1,4.01,,8c41c9db-a054-4957-97aa-08370e2266ec,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8421.98289888,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.9720551167,-97.1341083169,Exact
'220,TARRANT COUNTY,'11,'220919,CARROLL ISD,INDEPENDENT,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,(817) 949-8222,(817) 949-8228,julie.thannum@southlakecarroll.edu,www.southlakecarroll.edu,DR DAVID J FALTYS   ,7884,'220919003,CARROLL H S,REGULAR INSTRUCTIONAL,,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,800 WHITE CHAPEL BLVD,SOUTHLAKE,TX,76092-9405,(817) 949-5600,(817) 949-5656,PJ.Giamanco@southlakecarroll.edu,www.southlakecarroll.edu,MR PJ GIAMANCO   ,'09-10,1384,Active,2002-06-26,2015-03-14T05:35:26,341,USCGeocoder,94,1,4.01,,aa6b2517-48c3-429d-a171-15193037b027,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.951406,-97.153244,Exact
'220,TARRANT COUNTY,'11,'220919,CARROLL ISD,INDEPENDENT,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,(817) 949-8222,(817) 949-8228,julie.thannum@southlakecarroll.edu,www.southlakecarroll.edu,DR DAVID J FALTYS   ,7884,'220919041,CARROLL MIDDLE,REGULAR INSTRUCTIONAL,,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,1800 E KIRKWOOD BLVD,SOUTHLAKE,TX,76092-9405,(817) 949-5400,(817) 949-5454,Matt.Miller@southlakecarroll.edu,www.southlakecarroll.edu,MRS STEPHANIE MANGELS   ,'07-08,659,Active, ,2015-03-14T05:35:26,342,USCGeocoder,47,1,4.01,,c33c98b7-9f6f-4349-9ca2-07ca64fad547,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.952928,-97.123231,Exact
'220,TARRANT COUNTY,'11,'220919,CARROLL ISD,INDEPENDENT,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,(817) 949-8222,(817) 949-8228,julie.thannum@southlakecarroll.edu,www.southlakecarroll.edu,DR DAVID J FALTYS   ,7884,'220919043,GEORGE DAWSON MIDDLE,REGULAR INSTRUCTIONAL,,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,400 S KIMBALL AVE,SOUTHLAKE,TX,76092,(817) 949-5500,(817) 949-5555,Ryan.Wilson@southlakecarroll.edu,www.southlakecarroll.edu,MR RYAN WILSON   ,'07-08,646,Active,2001-09-01,2015-03-14T05:35:26,343,USCGeocoder,63,1,4.01,,be9d6c99-9e2f-414a-ab42-4c7c2c0eb60c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,22436.2536043,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.9368221765,-97.1161308961,Exact
'220,TARRANT COUNTY,'11,'220919,CARROLL ISD,INDEPENDENT,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,(817) 949-8222,(817) 949-8228,julie.thannum@southlakecarroll.edu,www.southlakecarroll.edu,DR DAVID J FALTYS   ,7884,'220919101,JACK D JOHNSON EL,REGULAR INSTRUCTIONAL,,2400 N CARROLL AVE,SOUTHLAKE,TX,76092,1301 N CARROLL AVE,SOUTHLAKE,TX,76092-9757,(817) 949-4500,(817) 949-4545,Lori.Allison@southlakecarroll.edu,www.southlakecarroll.edu,MRS LORI ALLISON   ,'EE KG-04,526,Active, ,2015-03-14T05:35:26,344,USCGeocoder,16,1,4.01,,ead5c309-0a88-4ea2-8808-ef76060618b0,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,57064.6225285,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,32.9578056136,-97.1328375606,Relaxed
