CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_wesmartin_output_10_wm,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917117,MAE SMYTHE EL,REGULAR INSTRUCTIONAL,,2202 PASADENA BLVD,PASADENA,TX,77502-3127,2202 PASADENA BLVD,PASADENA,TX,77502-3127,(713) 740-0656,(713) 740-4140,mkramer@pasadenaisd.org,,MS QUITA BROWN   ,'PK-04,707,Active, ,2015-03-14T05:35:00,278,USCGeocoder,31,1,4.01,,e14ca117-0f6f-4518-9958-78e1beb1bf8b,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,142485.686906,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6796182617,-95.1824016823,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917118,SOUTH HOUSTON EL,REGULAR INSTRUCTIONAL,,900 MAIN ST,SO HOUSTON,TX,77587-3219,900 MAIN ST,SO HOUSTON,TX,77587-3219,(713) 740-0736,(713) 740-4144,mkramer@pasadenaisd.org,,MRS KARINA ZARZOSA   ,'EE-04,667,Active,1983-06-30,2015-03-14T05:35:00,279,USCGeocoder,16,1,4.01,,3083c507-12e3-4c93-b5ca-fdee4219adb4,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,22574.0261095,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6632373528,-95.2443854739,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917119,SOUTH SHAVER ELEMENTARY,REGULAR INSTRUCTIONAL,,2020 S SHAVER,PASADENA,TX,77502-3654,2020 S SHAVER,PASADENA,TX,77502-3654,(713) 740-0842,(713) 740-4145,,,MS ERICA ORDOGNE   ,'PK-04,700,Active, ,2015-03-14T05:35:00,280,USCGeocoder,16,1,4.01,,885f2aa5-3fce-4f4a-aadb-b9cf0fe299e1,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,51867.3413184,ArealInterpolationGeometricCentroid,Parcel,88.3431952663,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6816736022,-95.2102663073,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917120,WILLIAMS ELEMENTARY,REGULAR INSTRUCTIONAL,,1522 SCARBOROUGH LN,PASADENA,TX,77502-1638,1522 SCARBOROUGH LN,PASADENA,TX,77502-1638,(713) 740-0776,(713) 740-4150,,,MR MICHAEL HANSON   ,'PK-05,819,Active, ,2015-03-14T05:35:00,281,USCGeocoder,31,1,4.01,,b9aacd2c-8a6d-4464-9436-599c734779f9,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,35533.2655944,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6872171501,-95.229220062,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917122,MCMASTERS EL,REGULAR INSTRUCTIONAL,,1011 BENNETT DR,PASADENA,TX,77503-2205,1011 BENNETT DR,PASADENA,TX,77503-2205,(713) 740-0640,(713) 740-4079,mkramer@pasadenaisd.org,,MS ANDREA GILGER   ,'PK-04,415,Active, ,2015-03-14T05:35:00,282,USCGeocoder,16,1,4.01,,0015e1a9-66f2-44ca-b0eb-b8f99ece9af9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2023.07994219,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6957158495,-95.1565008286,Exact,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917123,STUCHBERY EL,REGULAR INSTRUCTIONAL,,11210 HUGHES,HOUSTON,TX,77089-4636,11210 HUGHES,HOUSTON,TX,77089-4636,(713) 740-0752,(713) 740-4147,mkramer@pasadenaisd.org,,MRS CAROLYN WALLER   ,'EE-04,735,Active, ,2015-03-14T05:35:00,283,USCGeocoder,16,1,4.01,,c9df46e4-cb00-4f78-8d2b-9c4e7f746e70,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,94505.3847795,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.5954475533,-95.2164594956,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917124,ATKINSON EL,REGULAR INSTRUCTIONAL,,9602 KINGSPOINT RD,HOUSTON,TX,77075-5144,9602 KINGSPOINT RD,HOUSTON,TX,77075-5144,(713) 740-0520,(713) 740-4128,lrohne@pasadenaisd.org,,MS LENA ROHNE   ,'EE KG-04,600,Active, ,2015-03-14T05:35:00,284,USCGeocoder,31,1,4.01,,c98fc28e-8697-4b3d-8256-f960b0764cd4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,11248.2406825,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6072382944,-95.2405369553,Exact,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917125,JENSEN EL,REGULAR INSTRUCTIONAL,,3514 TULIP,PASADENA,TX,77504-2126,3514 TULIP,PASADENA,TX,77504-2126,(713) 740-0608,(281) 740-4137,jdiaz@pasadenaisd.org,,MS JUDY DIAZ   ,'EE-05,738,Active, ,2015-03-14T05:35:00,285,USCGeocoder,31,1,4.01,,43609797-d1a4-447f-81a2-8f4b3e1c3b50,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,57017.1863096,ArealInterpolationGeometricCentroid,Parcel,92.4852071006,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6599570802,-95.1760478554,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917126,BURNETT ELEMENTARY,REGULAR INSTRUCTIONAL,,11825 TEANECK DR,HOUSTON,TX,77089-6120,11825 TEANECK DR,HOUSTON,TX,77089-6120,(713) 740-0536,(713) 740-4130,,,MS CINDY HENDERSON   ,'EE-04,628,Active, ,2015-03-14T05:35:00,286,USCGeocoder,31,1,4.01,,1f572d3e-87e9-45f1-bb96-cbd3a9333b56,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,37813.8705871,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.5913499822,-95.2009699893,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917127,FRAZIER EL,REGULAR INSTRUCTIONAL,,10503 HUGHES RD,HOUSTON,TX,77089-4530,10503 HUGHES RD,HOUSTON,TX,77089-4530,(713) 740-0560,(713) 740-4132,wwiseburn@pasadenaisd.org,,DR WENDY WISEMAN   ,'PK-04,563,Active, ,2015-03-14T05:35:00,287,USCGeocoder,31,1,4.01,,9010f00e-788a-4527-8aad-e4f7e4f767b1,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,42961.1226972,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.5887952422,-95.2274441723,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917128,TEAGUE EL,REGULAR INSTRUCTIONAL,,4200 CRENSHAW,PASADENA,TX,77504-3614,4200 CRENSHAW,PASADENA,TX,77504-3614,(713) 740-0760,(713) 740-4148,mkramer@pasadenaisd.org,,MS LORIE MORRIS   ,'EE KG-04,663,Active, ,2015-03-14T05:35:00,288,USCGeocoder,47,1,4.01,,54c56d17-4dc9-4143-86c3-387a7517e032,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.639808,-95.179979,Exact,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917129,MOORE EL,REGULAR INSTRUCTIONAL,,8880 S BLUFF,HOUSTON,TX,77089-1035,8880 S BLUFF,HOUSTON,TX,77089-1035,(713) 740-0664,(713) 740-4104,jlacamu@pasadenaisd.org,,MRS JILL LACAMU   ,'PK-04,545,Active,1980-07-16,2015-03-14T05:35:00,289,USCGeocoder,31,1,4.01,,905d0f37-4a78-4030-b49c-f8b6de228e61,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.594066,-95.24651,Exact,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917130,YOUNG EL,REGULAR INSTRUCTIONAL,,4221 FOX MEADOW LN,PASADENA,TX,77504-2815,4221 FOX MEADOW LN,PASADENA,TX,77504-2815,(713) 740-0784,(713) 740-4151,mkramer@pasadenaisd.org,,MS SHIRLYN ROSS   ,'EE-04,782,Active,1980-07-16,2015-03-14T05:35:00,290,USCGeocoder,63,1,4.01,,229387f9-10b3-4651-851c-16a2ca69a663,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5987.46963269,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.64724511,-95.1984299065,Exact,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917131,SPARKS ELEMENTARY,REGULAR INSTRUCTIONAL,,2503 E SOUTHMORE,PASADENA,TX,77502-1429,2503 E SOUTHMORE,PASADENA,TX,77502-1429,(713) 740-0744,(713) 740-4146,,,MS SHERRI MEANS   ,'EE-04,520,Active, ,2015-03-14T05:35:00,291,USCGeocoder,63,1,4.01,,227e925d-7ecc-4f77-9afa-308e46b77dcf,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,937.043730025,LinearInterpolationAddressRange,StreetSegment,94.9704142012,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6918262144,-95.1775023333,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917132,TURNER EL,REGULAR INSTRUCTIONAL,,4333 LILY,PASADENA,TX,77501-1799,4333 LILY ST,PASADENA,TX,77505-3735,(713) 740-0768,(713) 740-4149,mkramer@pasadenaisd.org,,MS DONNA DUKE   ,'EE-04,569,Active,1993-06-17,2015-03-14T05:35:00,292,USCGeocoder,0,1,4.01,,7d6b6e7d-57ab-4f23-bebf-a19f76ae161f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2027.55720751,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6471184811,-95.167311134,Exact,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917133,MORALES ELEMENTARY,REGULAR INSTRUCTIONAL,,305 W HARRIS,PASADENA,TX,77506-3413,305 W HARRIS,PASADENA,TX,77506-3413,(713) 740-0664,(713) 740-4104,,,MS KATHY CONNOLLY   ,'EE-04,537,Active,1991-07-01,2015-03-14T05:35:00,293,USCGeocoder,47,1,4.01,,a81ca610-019f-4d8f-a745-bd494145d7f5,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,497.142726243,ArealInterpolationGeometricCentroid,Parcel,88.3431952663,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.6983000602,-95.2088969024,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917134,MATTHYS EL,REGULAR INSTRUCTIONAL,,1500 MAIN ST,PASADENA,TX,77501-1799,1500 MAIN ST,SOUTH HOUSTON,TX,77587-4216,(713) 740-0632,(713) 740-4139,mkramer@pasadenaisd.org,,MS BECKY VARGAS   ,'EE-04,748,Active,1993-06-16,2015-03-14T05:35:00,294,USCGeocoder,78,1,4.01,,1129d8e7-9da9-4d7c-8966-1bc4825d1bb8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2589.16102646,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6588947335,-95.2394745082,Exact,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917135,MORRIS MIDDLE,REGULAR INSTRUCTIONAL,,10415 FUQUA,HOUSTON,TX,77089,10415 FUQUA,HOUSTON,TX,77089,(713) 740-0672,(713) 740-4047,nmflores@pasadenaisd.org,,MR DANIEL HOPPIE   ,'05-06,919,Active,2004-08-06,2015-03-14T05:35:00,295,USCGeocoder,16,1,4.01,,868bc868-ca38-483b-a0bb-84f0372169df,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1961.10304706,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6114538116,-95.2297053101,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917136,DE ZAVALA MIDDLE SCHOOL,REGULAR INSTRUCTIONAL,,101 E JACKSON,PASADENA,TX,77506,101 E JACKSON,PASADENA,TX,77506,(713) 740-0544,(713) 740-4159,lsmith@pasadenaisd.org,,MS KIM URIE   ,'05-06,734,Active,1999-04-26,2015-03-14T05:35:00,296,USCGeocoder,31,1,4.01,,21ff1670-9e2c-47b2-8523-474159a6fc87,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,14753.2166031,ArealInterpolationGeometricCentroid,Parcel,88.3431952663,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.706254221,-95.2100492693,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917137,LAURA WELCH BUSH EL,REGULAR INSTRUCTIONAL,,9100 BLACKHAWK,HOUSTON,TX,77075,9100 BLACKHAWK,HOUSTON,TX,77075,(713) 740-4126,(713) 740-4126,dbarrett@pasadenaisd.org,,MRS DEBBIE BARRETT   ,'EE KG-04,983,Active,2006-04-19,2015-03-14T05:35:00,297,USCGeocoder,47,1,4.01,,85ad25f6-e4fc-4b5a-a4ec-9cb6761d8958,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.616229,-95.252456,Exact,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917138,SOUTH BELT EL,REGULAR INSTRUCTIONAL,,1801 RIVERSTONE RANCH DR,HOUSTON,TX,77089,1801 RIVERSTONE RANCH DR,HOUSTON,TX,77089,(713) 740-5276,(713) 740-5924,choward@pasadenaisd.org,,MS CANDY BERNSEN-HOWARD   ,'KG-04,542,Active,2009-08-24,2015-03-14T05:35:00,298,USCGeocoder,188,1,4.01,,db0b3ad2-76d4-4238-a2af-844038a8165e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,"29.575379,",-95.245386,Exact,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917139,CARTER LOMAX MIDDLE,REGULAR INSTRUCTIONAL,,1519 GENOA RED BLUFF RD,PASADENA,TX,77504,1519 GENOA RED BLUFF RD,PASADENA,TX,77504,(713) 740-5230,(713) 740-4175,npenny@pasadenaisd.org,,MS NORMA PENNY   ,'05-06,978,Active,2007-09-18,2015-03-14T05:35:00,299,USCGeocoder,47,1,4.01,,c797b916-9423-4a6b-bad7-9dcf89b692f3,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4906.28341758,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.633946002,-95.1733122552,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917140,MELILLO MIDDLE,REGULAR INSTRUCTIONAL,,9220  HUGHES RD,HOUSTON,TX,77089,9220 HUGHES RD,HOUSTON,TX,77089,(713) 740-5260,(713) 740-5908,dwheeler@pasadenaisd.org,,MS DIANE WHEELER   ,'05-06,981,Active,2008-08-26,2015-03-14T05:35:00,300,USCGeocoder,16,1,4.01,,127558f2-2d55-4443-b970-d9ab28201edf,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,100831.366686,ArealInterpolationGeometricCentroid,Parcel,98.9940828402,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.5828572803,-95.2478302984,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917141,EARNESTEEN MILSTEAD MIDDLE,REGULAR INSTRUCTIONAL,,338 GILPIN,HOUSTON,TX,77034,338 GILPIN,HOUSTON,TX,77034,(713) 740-5238,(713) 740-4176,spollack@pasadenaisd.org,,MR SCOTT POLLACK   ,'05-06,938,Active,2007-09-18,2015-03-14T05:35:00,301,USCGeocoder,47,1,4.01,,64b9a77c-f76f-4677-82bc-7fe0169593c3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7049.61612315,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6430144615,-95.2218529248,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917142,RICK SCHNEIDER MIDDLE,REGULAR INSTRUCTIONAL,,8420 EASTHAVEN,HOUSTON,TX,77075,8420 EASTHAVEN,HOUSTON,TX,77075,(713) 740-0920,(713) 740-4125,MaJones@pasadenaisd.org,,MRS MARSHA JONES   ,'05-06,832,Active,2006-04-19,2015-03-14T05:35:00,302,USCGeocoder,16,1,4.01,,a8fe7cf5-0dfb-4aa4-860d-94c346406475,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1112.5342338,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6476379264,-95.2491642504,Relaxed,
'101,HARRIS COUNTY,'04,'101917,PASADENA ISD,INDEPENDENT,1515 CHERRYBROOK,PASADENA,TX,77502-4099,1515 CHERRYBROOK,PASADENA,TX,77502-4099,(713) 740-0000,(713) 740-4040,dsmith@pasadenaisd.org,www.pasadenaisd.org,KIRK LEWIS   ,55577,'101917143,BOBBY SHAW MIDDLE,REGULAR INSTRUCTIONAL,,1200 HOUSTON AVE,PASADENA,TX,77502,1200 HOUSTON AVE,PASADENA,TX,77502,(713) 740-5909,(713) 740-5909,lortiz@pasadenaisd.org,,MS LIZ ORTIZ   ,'05-06,825,Active,2008-08-26,2015-03-14T05:35:00,303,USCGeocoder,16,1,4.01,,75af89cc-7393-46a0-8d34-48a861bf1fb4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3855.92664697,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6880544331,-95.1970204039,Exact,
