CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_nicolecobler_output_03_nc,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'031,CAMERON COUNTY,'01,'031916,SOUTH TEXAS ISD,INDEPENDENT,100 MED HIGH DR,MERCEDES,TX,78570-9702,100 MED HIGH DR,MERCEDES,TX,78570-9702,(956) 514-4216,(956) 565-9129,marla.guerra@stisd.net,www.stisd.net,DR MARLA M GUERRA   ,3376,'031916003,SOUTH TEXAS ACADEMY FOR MEDICAL PROFESSIONS,REGULAR INSTRUCTIONAL,,151 S HELEN MOORE RD,SAN BENITO,TX,78586-6204,151 S HELEN MOORE RD,SAN BENITO,TX,78586-6204,(956) 399-4331,(956) 399-3570,harry.goette@stisd.net,medtech.stisd.net,MR HARRY GOETTE   ,'09-12,536,Active,1974-09-01,2015-03-14T05:35:02,317,USCGeocoder,16,1,4.01,,05d47c0f-0417-4457-a523-9f9f411b92f5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1211.05948133,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,26.1577811657,-97.6605898647,Relaxed
'031,CAMERON COUNTY,'01,'031916,SOUTH TEXAS ISD,INDEPENDENT,100 MED HIGH DR,MERCEDES,TX,78570-9702,100 MED HIGH DR,MERCEDES,TX,78570-9702,(956) 514-4216,(956) 565-9129,marla.guerra@stisd.net,www.stisd.net,DR MARLA M GUERRA   ,3376,'031916004,SOUTH TEXAS H S FOR HEALTH PROFESSIONS,REGULAR INSTRUCTIONAL,,700 MED HIGH DR,MERCEDES,TX,78570-9703,700 MED HIGH DR,MERCEDES,TX,78570-9703,(956) 565-2237,(956) 565-4039,barbara.heater@stisd.net,medhigh.stisd.net,DR BARBARA HEATER   ,'09-12,794,Active,1974-09-01,2015-03-14T05:35:02,318,USCGeocoder,94,1,4.01,,3658069c-fe25-4979-a862-42fd174b6390,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,26.155737,-97.940038,Exact
'031,CAMERON COUNTY,'01,'031916,SOUTH TEXAS ISD,INDEPENDENT,100 MED HIGH DR,MERCEDES,TX,78570-9702,100 MED HIGH DR,MERCEDES,TX,78570-9702,(956) 514-4216,(956) 565-9129,marla.guerra@stisd.net,www.stisd.net,DR MARLA M GUERRA   ,3376,'031916005,THE SCIENCE ACADEMY OF SOUTH TEXAS,REGULAR INSTRUCTIONAL,,900 MED HIGH DR,MERCEDES,TX,78570-9702,900 MED HIGH DR,MERCEDES,TX,78570-9702,(956) 565-4620,(956) 565-9112,michael.aranda@stisd.net,scitech.stisd.net,MR MICHAEL ARANDA   ,'09-12,785,Active,1974-09-01,2015-03-14T05:35:02,319,USCGeocoder,47,1,4.01,,38bbe43a-8541-4c41-8a23-3890caf35f02,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,26.156719,-97.941051,Exact
'031,CAMERON COUNTY,'01,'031916,SOUTH TEXAS ISD,INDEPENDENT,100 MED HIGH DR,MERCEDES,TX,78570-9702,100 MED HIGH DR,MERCEDES,TX,78570-9702,(956) 514-4216,(956) 565-9129,marla.guerra@stisd.net,www.stisd.net,DR MARLA M GUERRA   ,3376,'031916007,CAMERON CO J J A E P,JJAEP INSTRUCTIONAL,,100 MED HIGH DR,MERCEDES,TX,78570-9702,100 MED HIGH DR,MERCEDES,TX,78570-9702,(956) 565-2454,(956) 565-4639,,,MR JEFF HEMBREE   ,'06-12,0,Active,1996-08-01,2015-03-14T05:35:02,320,USCGeocoder,31,1,4.01,,2dff263f-1a07-4a61-802c-07f656d14b30,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,26.13425,-97.621447,Exact
'031,CAMERON COUNTY,'01,'031916,SOUTH TEXAS ISD,INDEPENDENT,100 MED HIGH DR,MERCEDES,TX,78570-9702,100 MED HIGH DR,MERCEDES,TX,78570-9702,(956) 514-4216,(956) 565-9129,marla.guerra@stisd.net,www.stisd.net,DR MARLA M GUERRA   ,3376,'031916008,HIDALGO CO J J A E P,JJAEP INSTRUCTIONAL,,100 MED HIGH DR,MERCEDES,TX,78570-9702,100 MED HIGH DR,MERCEDES,TX,78570-9702,(956) 565-2454,(956) 565-4639,jeff.hembree@stisd.net,,JEFF HEMBREE   ,'06-12,0,Active,1996-08-01,2015-03-14T05:35:02,321,USCGeocoder,47,1,4.01,,2ac1c4f6-854b-4737-a799-18f379619182,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,26.155274,-97.9414,Exact
'031,CAMERON COUNTY,'01,'031916,SOUTH TEXAS ISD,INDEPENDENT,100 MED HIGH DR,MERCEDES,TX,78570-9702,100 MED HIGH DR,MERCEDES,TX,78570-9702,(956) 514-4216,(956) 565-9129,marla.guerra@stisd.net,www.stisd.net,DR MARLA M GUERRA   ,3376,'031916041,SOUTH TEXAS PREPARATORY ACADEMY,REGULAR INSTRUCTIONAL,,724 SUGAR RD,EDINBURG,TX,78539,724 SUGAR RD,EDINBURG,TX,78539,(956) 381-5522,(956) 381-1177,ana.castro@stisd.net,stpa.stisd.net,MRS ANA CASTRO   ,'07-08,592,Active,2008-07-09,2015-03-14T05:35:02,322,USCGeocoder,16,1,4.01,,3daba9a3-4f98-4bf4-817f-e187b9641edc,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,14624.7332607,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,26.2983497149,-98.1791098452,Relaxed
'031,CAMERON COUNTY,'01,'031916,SOUTH TEXAS ISD,INDEPENDENT,100 MED HIGH DR,MERCEDES,TX,78570-9702,100 MED HIGH DR,MERCEDES,TX,78570-9702,(956) 514-4216,(956) 565-9129,marla.guerra@stisd.net,www.stisd.net,DR MARLA M GUERRA   ,3376,'031916042,RISING SCHOLARS ACADEMY OF SOUTH TEXAS,REGULAR INSTRUCTIONAL,,151 S HELEN MOORE RD,SAN BENITO,TX,78586,151 S HELEN MOORE RD,SAN BENITO,TX,78586,(956) 565-2454,(956) 565-9219,marla.guerra@stisd.net,,    ,'07-08,0,Under Construction,2014-10-10,2015-03-14T05:35:02,323,USCGeocoder,16,1,4.01,,817cea44-24f5-47d7-a29b-8a821d63892d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1211.05948133,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,26.1577811657,-97.6605898647,Relaxed
'032,CAMP COUNTY,'08,'032902,PITTSBURG ISD,INDEPENDENT,P O BOX 1189,PITTSBURG,TX,75686,402 BROACH ST,PITTSBURG,TX,75686,(903) 856-3628,(903) 856-0269,jpollan@pittsburgisd.net,www.pittsburgisd.net,MRS JUDY POLLAN   ,2440,'032902002,PITTSBURG H S,REGULAR INSTRUCTIONAL,,300 S TEXAS ST,PITTSBURG,TX,75686-1536,300 S TEXAS ST,PITTSBURG,TX,75686-1536,(903) 856-3646,(903) 856-0269,jhill@pittsburgisd.net,www.pittsburgisd.net,MR JONATHAN HILL   ,'09-12,707,Active, ,2015-03-14T05:35:02,324,USCGeocoder,31,1,4.01,,047ac27a-f3a6-4fcb-ac0a-ef6d5d50944f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,759.846795806,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.9935146359,-94.9725663033,Exact
'032,CAMP COUNTY,'08,'032902,PITTSBURG ISD,INDEPENDENT,P O BOX 1189,PITTSBURG,TX,75686,402 BROACH ST,PITTSBURG,TX,75686,(903) 856-3628,(903) 856-0269,jpollan@pittsburgisd.net,www.pittsburgisd.net,MRS JUDY POLLAN   ,2440,'032902041,PITTSBURG J H,REGULAR INSTRUCTIONAL,,313 BROACH ST,PITTSBURG,TX,75686-1098,313 BROACH ST,PITTSBURG,TX,75686-1098,(903) 856-6432,(903) 856-0269,tbrown@pittsburgisd.net,www.pittsburgisd.net,MS T BROWN   ,'07-08,346,Active, ,2015-03-14T05:35:02,325,USCGeocoder,16,1,4.01,,32b52e45-1c87-4e20-8f39-f612780c55b7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2354.7498215,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.0044630439,-94.9775119346,Exact
'032,CAMP COUNTY,'08,'032902,PITTSBURG ISD,INDEPENDENT,P O BOX 1189,PITTSBURG,TX,75686,402 BROACH ST,PITTSBURG,TX,75686,(903) 856-3628,(903) 856-0269,jpollan@pittsburgisd.net,www.pittsburgisd.net,MRS JUDY POLLAN   ,2440,'032902103,PITTSBURG EL,REGULAR INSTRUCTIONAL,,110 FULTON ST,PITTSBURG,TX,75686-1697,110 FULTON ST,PITTSBURG,TX,75686-1697,(903) 856-6472,(903) 856-0269,smcconnell@pittsburgisd.net,www.pittsburgisd.net,MRS STEPHANIE MCCONNELL   ,'02-04,547,Active, ,2015-03-14T05:35:02,326,USCGeocoder,16,1,4.01,,4517b9b3-1a13-4e71-84ba-5b3fbf4fd6e9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2097.44364717,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.992834681,-94.9678957023,Exact
'032,CAMP COUNTY,'08,'032902,PITTSBURG ISD,INDEPENDENT,P O BOX 1189,PITTSBURG,TX,75686,402 BROACH ST,PITTSBURG,TX,75686,(903) 856-3628,(903) 856-0269,jpollan@pittsburgisd.net,www.pittsburgisd.net,MRS JUDY POLLAN   ,2440,'032902104,PITTSBURG PRI,REGULAR INSTRUCTIONAL,,405 BROACH ST,PITTSBURG,TX,75686-1076,405 BROACH ST,PITTSBURG,TX,75686-1076,(903) 856-6482,(903) 856-0269,vrockett@pittsburgisd.net,www.pittsburgisd.net,MRS VICKI ROCKETT   ,'EE-01,472,Active, ,2015-03-14T05:35:02,327,USCGeocoder,63,1,4.01,,e705b8e5-96f3-4189-a98a-e12fb8b3848a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.008295,-94.976637,Exact
'032,CAMP COUNTY,'08,'032902,PITTSBURG ISD,INDEPENDENT,P O BOX 1189,PITTSBURG,TX,75686,402 BROACH ST,PITTSBURG,TX,75686,(903) 856-3628,(903) 856-0269,jpollan@pittsburgisd.net,www.pittsburgisd.net,MRS JUDY POLLAN   ,2440,'032902105,PITTSBURG INT,REGULAR INSTRUCTIONAL,,209 LAFEYETTE,PITTSBURG,TX,75686,209 LAFEYETTE,PITTSBURG,TX,75686,(903) 855-3395,(903) 856-0269,srichmond@pittsburgisd.net,www.pittsburgisd.net,MRS SARAH RICHMOND   ,'05-06,368,Active,2002-01-08,2015-03-14T05:35:02,328,USCGeocoder,63,1,4.01,,c7ad0ad8-c13f-4056-8c4b-ff6d8577a0d1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1753.2754818,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.9935050022,-94.964180894,Relaxed;Soundex
'033,CARSON COUNTY,'16,'033901,GROOM ISD,INDEPENDENT,P O BOX 598,GROOM,TX,79039-0598,304 W 3RD,GROOM,TX,79039-0598,(806) 248-7557,(806) 248-7949,jay.lamb@region16.net,www.groomisd.net,MR JAY SCOTT LAMB   ,136,'033901001,GROOM SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 598,GROOM,TX,79039-0598,304 W 3RD,GROOM,TX,79039-0598,(806) 248-7474,(806) 248-7949,jay.lamb@region16.net,www.groomisd.net,MR MATT JOHNSON   ,'EE KG-12,136,Active, ,2015-03-14T05:35:02,329,USCGeocoder,63,1,4.01,,3e556a83-c734-43a7-b300-fac330ae5fdc,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,35.205216,-101.114711,Exact
'033,CARSON COUNTY,'16,'033902,PANHANDLE ISD,INDEPENDENT,P O BOX 1030,PANHANDLE,TX,79068-1030,1001 ELSIE ST,PANHANDLE,TX,79068-1030,(806) 537-3568,(806) 537-5553,blair.brown@region16.net,www.panhandleisd.net,MR BLAIR BROWN   ,648,'033902001,PANHANDLE H S,REGULAR INSTRUCTIONAL,,P O BOX 1030,PANHANDLE,TX,79068-1030,106 W 11TH ST,PANHANDLE,TX,79068-1030,(806) 537-3897,(806) 537-3476,jerry.schaeffer@region16.net,panhandleisd.net,MR JERRY SCHAEFFER   ,'09-12,189,Active, ,2015-03-14T05:35:02,330,USCGeocoder,94,1,4.01,,481670bc-9734-47cc-b360-6db20e7e2f68,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,35.35221,-101.383093,Exact
'033,CARSON COUNTY,'16,'033902,PANHANDLE ISD,INDEPENDENT,P O BOX 1030,PANHANDLE,TX,79068-1030,1001 ELSIE ST,PANHANDLE,TX,79068-1030,(806) 537-3568,(806) 537-5553,blair.brown@region16.net,www.panhandleisd.net,MR BLAIR BROWN   ,648,'033902041,PANHANDLE J H,REGULAR INSTRUCTIONAL,,P O BOX 1030,PANHANDLE,TX,79068-1030,1001 ELSIE AVE,PANHANDLE,TX,79068-1030,(806) 537-3541,(806) 537-5725,gary.cates@region16.net,panhandleisd.net,MR GARY CATES   ,'06-08,147,Active, ,2015-03-14T05:35:02,331,USCGeocoder,31,1,4.01,,83888e90-b94c-4f6f-8f9b-1a6ccc035991,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,35.350853,-101.383265,Exact
'033,CARSON COUNTY,'16,'033902,PANHANDLE ISD,INDEPENDENT,P O BOX 1030,PANHANDLE,TX,79068-1030,1001 ELSIE ST,PANHANDLE,TX,79068-1030,(806) 537-3568,(806) 537-5553,blair.brown@region16.net,www.panhandleisd.net,MR BLAIR BROWN   ,648,'033902101,PANHANDLE EL,REGULAR INSTRUCTIONAL,,P O BOX 1030,PANHANDLE,TX,79068-1030,106 W 9TH ST,PANHANDLE,TX,79068-1030,(806) 537-3579,(806) 537-4230,doug.rawlins@region16.net,panhandleisd.net,MR DOUG RAWLINS   ,'EE-05,312,Active, ,2015-03-14T05:35:02,332,USCGeocoder,16,1,4.01,,6d35a81f-70b5-41f5-81fd-d17afee078fd,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2783.86482986,LinearInterpolationAddressRange,StreetSegment,95.8579881657,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,35.3494416632,-101.382616577,Relaxed
'033,CARSON COUNTY,'16,'033904,WHITE DEER ISD,INDEPENDENT,P O BOX 517,WHITE DEER,TX,79097-0517,601 OMOHUNDRO,WHITE DEER,TX,79097-0517,(806) 883-2311 ext:100 ,(806) 883-2321,karl.vaughn@region16.net,www.whitedeerisd.net,MR KARL VAUGHN   ,369,'033904001,WHITE DEER H S,REGULAR INSTRUCTIONAL,,P O BOX 248,WHITE DEER,TX,79097-0248,604 S DOUCETTE,WHITE DEER,TX,79097-0248,(806) 883-2311 ext:225 ,(806) 883-5029,darla.forney@region16.net,,MRS DARLA FORNEY   ,'07-12,142,Active, ,2015-03-14T05:35:02,333,USCGeocoder,47,1,4.01,,ee824c4a-841c-432f-b9b5-468203ac42b2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5257.65357124,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,35.4284037474,-101.171739703,Relaxed
'033,CARSON COUNTY,'16,'033904,WHITE DEER ISD,INDEPENDENT,P O BOX 517,WHITE DEER,TX,79097-0517,601 OMOHUNDRO,WHITE DEER,TX,79097-0517,(806) 883-2311 ext:100 ,(806) 883-2321,karl.vaughn@region16.net,www.whitedeerisd.net,MR KARL VAUGHN   ,369,'033904102,WHITE DEER EL,REGULAR INSTRUCTIONAL,,P O BOX 37,WHITE DEER,TX,79097-0037,603 S MAIN,WHITE DEER,TX,79097-0037,(806) 883-2311 ext:200 ,(806) 883-5008,billy.boone@region16.net,,BILLY W BOONE   ,'PK-06,227,Active, ,2015-03-14T05:35:02,334,USCGeocoder,31,1,4.01,,2e726f6c-434d-4d80-8f2a-2200f7d9fc12,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3544.18462218,LinearInterpolationAddressRange,StreetSegment,94.9704142012,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,35.4376061723,-101.174920135,Relaxed
'034,CASS COUNTY,'08,'034901,ATLANTA ISD,INDEPENDENT,106 W MAIN ST,ATLANTA,TX,75551,106 W MAIN ST,ATLANTA,TX,75551,(903) 796-4194,(903) 799-1004,sharrist@atlisd.net,www.atlisd.net,MR SIDNEY HARRIST   ,1784,'034901001,ATLANTA H S,REGULAR INSTRUCTIONAL,,705 RABBIT BLVD,ATLANTA,TX,75551-2299,705 RABBIT BLVD,ATLANTA,TX,75551-2299,(903) 796-4411,(903) 799-1033,nrinehart@atlisd.net,www.atlisd.net,NANCY RINEHART   ,'09-12,555,Active, ,2015-03-14T05:35:02,335,USCGeocoder,47,1,4.01,,1c5b1e95-c582-4cb9-ac83-a977ab008af6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4597.71779013,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.12338899,-94.1453844055,Exact
'034,CASS COUNTY,'08,'034901,ATLANTA ISD,INDEPENDENT,106 W MAIN ST,ATLANTA,TX,75551,106 W MAIN ST,ATLANTA,TX,75551,(903) 796-4194,(903) 799-1004,sharrist@atlisd.net,www.atlisd.net,MR SIDNEY HARRIST   ,1784,'034901002,CORRECTIVE BEHAVIOR CTR,DAEP INSTRUCTIONAL,,309 BUCKNER ST,ATLANTA,TX,75551-2211,309 BUCKNER ST,ATLANTA,TX,75551-2211,(903) 799-1044,(903) 796-2520,mjohnson@atlisd.net,www.atlisd.net,MICHAEL JOHNSON   ,'05-12,0,Active,1995-01-01,2015-03-14T05:35:02,336,USCGeocoder,16,1,4.01,,eeb9a5b1-4f90-4bc3-9709-74da8e2fc588,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5425.1782678,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1171499554,-94.1659600725,Relaxed
'034,CASS COUNTY,'08,'034901,ATLANTA ISD,INDEPENDENT,106 W MAIN ST,ATLANTA,TX,75551,106 W MAIN ST,ATLANTA,TX,75551,(903) 796-4194,(903) 799-1004,sharrist@atlisd.net,www.atlisd.net,MR SIDNEY HARRIST   ,1784,'034901042,ATLANTA MIDDLE,REGULAR INSTRUCTIONAL,,600 HIGH SCHOOL LN,ATLANTA,TX,75551-2299,600 HIGH SCHOOL LN,ATLANTA,TX,75551-2299,(903) 796-7928,(903) 799-1021,jewylie@atlisd.net,www.atlisd.net,MR JAY WYLIE   ,'05-08,518,Active, ,2015-03-14T05:35:02,337,USCGeocoder,16,1,4.01,,b78e776b-c6ef-4a30-8120-5ca737c40049,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6192.10682033,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1064473531,-94.1775608562,Exact
'034,CASS COUNTY,'08,'034901,ATLANTA ISD,INDEPENDENT,106 W MAIN ST,ATLANTA,TX,75551,106 W MAIN ST,ATLANTA,TX,75551,(903) 796-4194,(903) 799-1004,sharrist@atlisd.net,www.atlisd.net,MR SIDNEY HARRIST   ,1784,'034901106,ATLANTA EL,REGULAR INSTRUCTIONAL,,902 ABC LN,ATLANTA,TX,75551-2299,902 ABC LN,ATLANTA,TX,75551-2299,(903) 796-7164,(903) 799-1018,dwhatley@atlisd.net,www.atlisd.net,MRS DIANNE WHATLEY   ,'02-04,359,Active, ,2015-03-14T05:35:02,338,USCGeocoder,16,1,4.01,,eb2d46c9-23ee-4c65-aa40-9dcdf386740d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,22405.0658956,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1200002512,-94.1505933261,Exact
'034,CASS COUNTY,'08,'034901,ATLANTA ISD,INDEPENDENT,106 W MAIN ST,ATLANTA,TX,75551,106 W MAIN ST,ATLANTA,TX,75551,(903) 796-4194,(903) 799-1004,sharrist@atlisd.net,www.atlisd.net,MR SIDNEY HARRIST   ,1784,'034901107,ATLANTA PRI,REGULAR INSTRUCTIONAL,,505 RABBIT BLVD,ATLANTA,TX,75551-2299,505 RABBIT BLVD,ATLANTA,TX,75551-2299,(903) 796-8115,(903) 799-1014,kmccord@atlisd.net,www.atlisd.net,KIRBY MCCORD   ,'EE-01,352,Active, ,2015-03-14T05:35:02,339,USCGeocoder,16,1,4.01,,2d23d87f-1da2-4e9a-ac38-080ed057af76,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6686.14715346,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.1202386649,-94.1450912418,Exact
'034,CASS COUNTY,'08,'034902,AVINGER ISD,INDEPENDENT,245 CONNOR ST,AVINGER,TX,75630-9501,245 CONNOR ST,AVINGER,TX,75630-9501,(903) 562-1271,(903) 562-1271,jsmith@avingerisd.net,www.avingerisd.net,MRS JACQUELYN SMITH   ,167,'034902001,AVINGER SCHOOL,REGULAR INSTRUCTIONAL,,245 CONNOR ST,AVINGER,TX,75630-9501,245 CONNOR ST,AVINGER,TX,75630-9501,(903) 562-1355,(903) 562-1271,jsmith@avingerisd.net,www.avingerisd.net,MISS LORRAINE RICH   ,'PK-12,167,Active, ,2015-03-14T05:35:02,340,USCGeocoder,78,1,4.01,,b7e947f2-a129-4948-8eac-43629962d1a8,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.901605,-94.560969,Exact
'034,CASS COUNTY,'08,'034903,HUGHES SPRINGS ISD,INDEPENDENT,871 TAYLOR ST,HUGHES SPRINGS,TX,75656,871 TAYLOR ST,HUGHES SPRINGS,TX,75656,(903) 639-3802,(903) 639-2624,ogdenr@hsisd.net,www.hsisd.net,MR RICHARD WAYNE OGDEN   ,1231,'034903001,HUGHES SPRINGS H S,REGULAR INSTRUCTIONAL,,701 RUSSELL ST,HUGHES SPRINGS,TX,75656-0399,701 RUSSELL ST,HUGHES SPRINGS,TX,75656,(903) 639-3841,(903) 639-3928,mcgregorh@hsisd.net,www.hsisd.net,MS HEATHER MCGREGOR   ,'09-12,342,Active, ,2015-03-14T05:35:02,341,USCGeocoder,31,1,4.01,,f99a32e2-6921-47c5-9a3b-7cfc65d7e342,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.007125,-94.63561,Exact
'034,CASS COUNTY,'08,'034903,HUGHES SPRINGS ISD,INDEPENDENT,871 TAYLOR ST,HUGHES SPRINGS,TX,75656,871 TAYLOR ST,HUGHES SPRINGS,TX,75656,(903) 639-3802,(903) 639-2624,ogdenr@hsisd.net,www.hsisd.net,MR RICHARD WAYNE OGDEN   ,1231,'034903041,HUGHES SPRINGS J H,REGULAR INSTRUCTIONAL,,609 RUSSELL ST,HUGHES SPRINGS,TX,75656-1389,609 RUSSELL,HUGHES SPRINGS,TX,75656-1389,(903) 639-3812,(903) 639-3929,nationb@hsisd.net,www.hsisd.net,MR BRIAN NATION   ,'06-08,251,Active, ,2015-03-14T05:35:02,342,USCGeocoder,47,1,4.01,,7db558c6-ee58-41db-b9eb-e4cb259f1298,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,33.004084,-94.635846,Exact
