CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_DannyG_output_07_dg,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'073,FALLS COUNTY,'12,'073905,ROSEBUD-LOTT ISD,INDEPENDENT,P O BOX 638,ROSEBUD,TX,76570-0638,1789 US HWY 77,LOTT,TX,76656.0,(254) 583-4510,(254) 583-4469,aprice@rlisd.org,www.rlisd.org/,MR ANTHONY PRICE   ,632,'073905004,ROSEBUD-LOTT LEARNING CENTER,ALTERNATIVE INSTRUCTIONAL,,P O BOX 638,ROSEBUD,TX,76570.0,213 GREEN ST,MARLIN,TX,76661.0,(254) 583-7967,(254) 583-1130,aprice@rlisd.org,,    ,'09-12,-1,Active,35710.0,2015-03-14T05:35:09,262,USCGeocoder,47,1,4.01,,10a3defa-430d-4ce3-a9e4-ded620029cee,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.310611,-96.895864,Exact
'073,FALLS COUNTY,'12,'073905,ROSEBUD-LOTT ISD,INDEPENDENT,P O BOX 638,ROSEBUD,TX,76570-0638,1789 US HWY 77,LOTT,TX,76656.0,(254) 583-4510,(254) 583-4469,aprice@rlisd.org,www.rlisd.org/,MR ANTHONY PRICE   ,632,'073905005,ROSEBUD-LOTT DAEP,DAEP INSTRUCTIONAL,,P O BOX 638,ROSEBUD,TX,76570.0,213 GREEN ST,MARLIN,TX,76661.0,(254) 583-7967,(254) 583-1130,aprice@rlisd.org,,    ,'01-12,-1,Active,36329.0,2015-03-14T05:35:09,263,USCGeocoder,31,1,4.01,,6220a856-750c-4220-9290-ba0120ad5225,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.310611,-96.895864,Exact
'073,FALLS COUNTY,'12,'073905,ROSEBUD-LOTT ISD,INDEPENDENT,P O BOX 638,ROSEBUD,TX,76570-0638,1789 US HWY 77,LOTT,TX,76656.0,(254) 583-4510,(254) 583-4469,aprice@rlisd.org,www.rlisd.org/,MR ANTHONY PRICE   ,632,'073905006,ROSEBUD-LOTT ACADEMY,ALTERNATIVE INSTRUCTIONAL,,P O BOX 638,ROSEBUD,TX,76570.0,213 GREEN ST,MARLIN,TX,76661.0,(254) 583-7967,(254) 583-1130,aprice@rlisd.org,,    ,'02-12,0,Active,38226.0,2015-03-14T05:35:09,264,USCGeocoder,31,1,4.01,,76d48a20-5505-4614-86ab-793e02df37e0,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.310611,-96.895864,Exact
'073,FALLS COUNTY,'12,'073905,ROSEBUD-LOTT ISD,INDEPENDENT,P O BOX 638,ROSEBUD,TX,76570-0638,1789 US HWY 77,LOTT,TX,76656.0,(254) 583-4510,(254) 583-4469,aprice@rlisd.org,www.rlisd.org/,MR ANTHONY PRICE   ,632,'073905041,ROSEBUD-LOTT MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 638,ROSEBUD,TX,76570-0638,1789 US HWY 77,LOTT,TX,76656.0,(254) 583-7962,(254) 583-2904,twilliams@rlisd.org,ms.rlisd.org/,TODD WILLIAMS   ,'07-08,73,Active, ,2015-03-14T05:35:09,265,USCGeocoder,47,1,4.01,,f69c1a88-c88e-41a7-b438-5367e21885cc,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.139247,-97.006575,Exact
'073,FALLS COUNTY,'12,'073905,ROSEBUD-LOTT ISD,INDEPENDENT,P O BOX 638,ROSEBUD,TX,76570-0638,1789 US HWY 77,LOTT,TX,76656.0,(254) 583-4510,(254) 583-4469,aprice@rlisd.org,www.rlisd.org/,MR ANTHONY PRICE   ,632,'073905102,LOTT EL,REGULAR INSTRUCTIONAL,,P O BOX 98,LOTT,TX,76656-0098,513 S 5TH ST,LOTT,TX,76656-0098,(254) 584-4251,(254) 584-4050,nparcus@rlisd.org,les.rlisd.org/,MRS NATALIE PARCUS   ,'04-06,143,Active, ,2015-03-14T05:35:09,266,USCGeocoder,63,1,4.01,,5e336fba-55f3-45f7-b3b6-40a91f568a89,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.205635,-97.029299,Exact
'073,FALLS COUNTY,'12,'073905,ROSEBUD-LOTT ISD,INDEPENDENT,P O BOX 638,ROSEBUD,TX,76570-0638,1789 US HWY 77,LOTT,TX,76656.0,(254) 583-4510,(254) 583-4469,aprice@rlisd.org,www.rlisd.org/,MR ANTHONY PRICE   ,632,'073905103,ROSEBUD PRI,REGULAR INSTRUCTIONAL,,P O BOX 478,ROSEBUD,TX,76570-0478,512 S 5TH ST,ROSEBUD,TX,76570.0,(254) 583-7965,(254) 583-2642,brice@rlisd.org,rps.rlisd.org/,MR BOYD RICE   ,'EE-03,205,Active, ,2015-03-14T05:35:09,267,USCGeocoder,141,1,4.01,,0adce031-29cf-4a58-986b-bbff6f846c73,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.074786,-96.979811,Exact
'074,FANNIN COUNTY,'10,'074903,BONHAM ISD,INDEPENDENT,1005 CHESTNUT ST,BONHAM,TX,75418-3028,1005 CHESTNUT ST,BONHAM,TX,75418-3028,(903) 583-5526 ext:1100,(903) 583-8463,jana.garner@bonhamisd.org,www.bonhamisd.org/,DR MARVIN BEATY   ,1912,'074903001,BONHAM H S,REGULAR INSTRUCTIONAL,,1002 WARPATH DR,BONHAM,TX,75418-0490,1002 WARPATH DR,BONHAM,TX,75418-2854,(903) 583-5567 ext:3100,(903) 583-5560,david.ketcher@bonhamisd.org,bonhamisd.org,MR DAVID KETCHER   ,'09-12,513,Active, ,2015-03-14T05:35:09,268,USCGeocoder,47,1,4.01,,06a88428-bafd-4e46-bb6b-156dffc09372,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3724.14842522,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.5902132317,-96.190616322,Relaxed;Soundex
'074,FANNIN COUNTY,'10,'074903,BONHAM ISD,INDEPENDENT,1005 CHESTNUT ST,BONHAM,TX,75418-3028,1005 CHESTNUT ST,BONHAM,TX,75418-3028,(903) 583-5526 ext:1100,(903) 583-8463,jana.garner@bonhamisd.org,www.bonhamisd.org/,DR MARVIN BEATY   ,1912,'074903041,RATHER L H,REGULAR INSTRUCTIONAL,,1201 N MAIN,BONHAM,TX,75418-0490,1201 N MAIN,BONHAM,TX,75418-3061,(903) 583-7474 ext:2900,(903) 583-3713,holly.bounds@bonhamisd.org,bonhamisd.org,HOLLY BOUNDS   ,'07-08,273,Active, ,2015-03-14T05:35:09,269,USCGeocoder,31,1,4.01,,9336c5d7-b659-43de-a39a-e697c974f41e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1327.60630793,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.5851614566,-96.1790982546,Relaxed
'074,FANNIN COUNTY,'10,'074903,BONHAM ISD,INDEPENDENT,1005 CHESTNUT ST,BONHAM,TX,75418-3028,1005 CHESTNUT ST,BONHAM,TX,75418-3028,(903) 583-5526 ext:1100,(903) 583-8463,jana.garner@bonhamisd.org,www.bonhamisd.org/,DR MARVIN BEATY   ,1912,'074903102,EVANS EL,REGULAR INSTRUCTIONAL,,1300 N MAIN,BONHAM,TX,75418-0490,1300 N MAIN ST,BONHAM,TX,75418-3031,(903) 583-2914 ext:2701,(903) 583-7133,susan.baker@bonhamisd.org,bonhamisd.org,SUSAN BAKER   ,'04-06,394,Active, ,2015-03-14T05:35:09,270,USCGeocoder,63,1,4.01,,1e0b1486-2ccf-4658-abd7-3d2847faac3b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2798.37149635,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.5860493687,-96.1788726639,Exact
'074,FANNIN COUNTY,'10,'074903,BONHAM ISD,INDEPENDENT,1005 CHESTNUT ST,BONHAM,TX,75418-3028,1005 CHESTNUT ST,BONHAM,TX,75418-3028,(903) 583-5526 ext:1100,(903) 583-8463,jana.garner@bonhamisd.org,www.bonhamisd.org/,DR MARVIN BEATY   ,1912,'074903103,BAILEY INGLISH,REGULAR INSTRUCTIONAL,,1005 CHESTNUT ST,BONHAM,TX,75418-0490,201 E 10TH ST,BONHAM,TX,75418-4220,(903) 583-8141,(903) 640-1053,chris.rattan@bonhamisd.org,bonhamisd.org,MS CHRIS RATTAN   ,'EE-PK,186,Active, ,2015-03-14T05:35:09,271,USCGeocoder,47,1,4.01,,0d708c5b-6e78-4e80-9553-6058b9b608b6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2749.31423069,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.5826861172,-96.1765635026,Exact
'074,FANNIN COUNTY,'10,'074903,BONHAM ISD,INDEPENDENT,1005 CHESTNUT ST,BONHAM,TX,75418-3028,1005 CHESTNUT ST,BONHAM,TX,75418-3028,(903) 583-5526 ext:1100,(903) 583-8463,jana.garner@bonhamisd.org,www.bonhamisd.org/,DR MARVIN BEATY   ,1912,'074903104,FINLEY-OATES EL,REGULAR INSTRUCTIONAL,,1901 ALBERT BROADFOOT,BONHAM,TX,75418-0490,1901 ALBERT BROADFOOT,BONHAM,TX,75418-3028,(903) 640-4090 ext:2326,(903) 640-8140,mary.fox@bonhamisd.org,bonhamisd.org,MRS MARY LOU FOX   ,'KG-03,546,Active,33779.0,2015-03-14T05:35:09,272,USCGeocoder,16,1,4.01,,1130fb24-0598-4d7d-bf62-a50c64742317,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,11287.6994522,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.5925077633,-96.1863380373,Relaxed
'074,FANNIN COUNTY,'10,'074904,DODD CITY ISD,INDEPENDENT,602 N MAIN ST,DODD CITY,TX,75438-9801,602 N MAIN ST,DODD CITY,TX,75438-9801,(903) 583-7585,(903) 583-9545,creed@doddcityisd.org,www.doddcityisd.org/,JAMES CRAIG REED   ,385,'074904001,DODD CITY SCHOOL,REGULAR INSTRUCTIONAL,,602 N MAIN ST,DODD CITY,TX,75438-9801,602 N MAIN ST,DODD CITY,TX,75438-9801,(903) 583-7585,(903) 583-9545,lbridges@doddcityisd.org,www.doddcityisd.org/index.html,LESIA BRIDGES   ,'PK-12,385,Active,27272.0,2015-03-14T05:35:09,273,USCGeocoder,31,1,4.01,,c5a8f70e-a747-4fa0-bc34-27ef6ff45ea0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3827.65754904,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.577989038,-96.075176893,Exact
'074,FANNIN COUNTY,'10,'074905,ECTOR ISD,INDEPENDENT,P O BOX 128,ECTOR,TX,75439-0128,301 S MAIN,ECTOR,TX,75439-0128,(903) 961-2355,(903) 961-2110,glbohann@ectorisd.net,ector.ednet10.net,MR GARY BOHANNON   ,270,'074905001,ECTOR H S,REGULAR INSTRUCTIONAL,,P O BOX 128,ECTOR,TX,75439-0128,301 S MAIN,ECTOR,TX,75439-0128,(903) 961-2076,(903) 961-2356,glbohann@ectorisd.net,,BRAD EVANS   ,'07-12,124,Active,27272.0,2015-03-14T05:35:09,274,USCGeocoder,16,1,4.01,,a18eb643-a424-477e-8d01-69c285392a66,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2976.81384478,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.5741135204,-96.2729653452,Relaxed
'074,FANNIN COUNTY,'10,'074905,ECTOR ISD,INDEPENDENT,P O BOX 128,ECTOR,TX,75439-0128,301 S MAIN,ECTOR,TX,75439-0128,(903) 961-2355,(903) 961-2110,glbohann@ectorisd.net,ector.ednet10.net,MR GARY BOHANNON   ,270,'074905101,ECTOR EL,REGULAR INSTRUCTIONAL,,P O BOX 128,ECTOR,TX,75439-0128,301 S MAIN,ECTOR,TX,75439-0128,(903) 961-2355,(903) 961-2110,glbohann@ectorisd.net,,BRAD EVANS   ,'PK-06,146,Active,36279.0,2015-03-14T05:35:09,275,USCGeocoder,16,1,4.01,,100a908e-61eb-45fc-8cf2-11a8c3768185,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2976.81384478,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.5741135204,-96.2729653452,Relaxed
'074,FANNIN COUNTY,'10,'074907,HONEY GROVE ISD,INDEPENDENT,1206 N SEVENTEENTH ST,HONEY GROVE,TX,75446-1801,1206 N SEVENTEENTH ST,HONEY GROVE,TX,75446-1801,(903) 378-2264 ext:405 ,(903) 378-2991,btmorrison@honeygroveisd.net,honeygroveisd.net,MR BENJAMIN TODD MORRISON   ,610,'074907001,HONEY GROVE H S,REGULAR INSTRUCTIONAL,,1206 N SEVENTEENTH ST,HONEY GROVE,TX,75446-1801,1208 N SEVENTEENTH ST,HONEY GROVE,TX,75446.0,(903) 378-2264 ext:300 ,(903) 378-2095,cctindel@honeygroveisd.net,honeygroveisd.net,MR CALEB TINDEL   ,'09-12,173,Active, ,2015-03-14T05:35:09,276,USCGeocoder,156,1,4.01,,88efb3dd-db10-4129-9e81-a13213de19a0,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.589321,-95.901891,Exact
'074,FANNIN COUNTY,'10,'074907,HONEY GROVE ISD,INDEPENDENT,1206 N SEVENTEENTH ST,HONEY GROVE,TX,75446-1801,1206 N SEVENTEENTH ST,HONEY GROVE,TX,75446-1801,(903) 378-2264 ext:405 ,(903) 378-2991,btmorrison@honeygroveisd.net,honeygroveisd.net,MR BENJAMIN TODD MORRISON   ,610,'074907041,HONEY GROVE MIDDLE,REGULAR INSTRUCTIONAL,,1206 N SEVENTEENTH ST,HONEY GROVE,TX,75446-1801,1204 N SEVENTEENTH ST,HONEY GROVE,TX,75446-1801,(903) 378-2264 ext:200 ,(903) 378-3050,kwhutchings@honeygroveisd.net,honeygroveisd.net,MR KYLE HUTCHINGS   ,'06-08,148,Active,31227.0,2015-03-14T05:35:09,277,USCGeocoder,141,1,4.01,,1c3f194f-e5ad-4cf5-94c9-c89ef4a9c192,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.588901,-95.898544,Exact
'074,FANNIN COUNTY,'10,'074907,HONEY GROVE ISD,INDEPENDENT,1206 N SEVENTEENTH ST,HONEY GROVE,TX,75446-1801,1206 N SEVENTEENTH ST,HONEY GROVE,TX,75446-1801,(903) 378-2264 ext:405 ,(903) 378-2991,btmorrison@honeygroveisd.net,honeygroveisd.net,MR BENJAMIN TODD MORRISON   ,610,'074907101,HONEY GROVE EL,REGULAR INSTRUCTIONAL,,1206 N SEVENTEENTH ST,HONEY GROVE,TX,75446-1801,1202 N SEVENTEENTH ST,HONEY GROVE,TX,75446-1853,(903) 378-2264 ext:199 ,(903) 378-3288,ccsherwood@honeygroveisd.net,honeygroveisd.net,MRS CATHRINE C SHERWOOD   ,'EE-05,289,Active, ,2015-03-14T05:35:09,278,USCGeocoder,125,1,4.01,,53498d52-5fd7-47ee-b502-d422dfe3bd73,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.59139,-95.900168,Exact
'074,FANNIN COUNTY,'10,'074909,LEONARD ISD,INDEPENDENT,# 1 TIGER ALLEY,LEONARD,TX,75452.0,# 1 TIGER ALLEY,LEONARD,TX,75452.0,(903) 587-2318,(903) 587-2845,lafaversl@leonardisd.net,www.leonardisd.net,LARRY LAFAVERS   ,877,'074909001,LEONARD H S,REGULAR INSTRUCTIONAL,,# 1 TIGER ALLEY,LEONARD,TX,75452.0,1002 N POPLAR ST,LEONARD,TX,75452.0,(903) 587-3556,(903) 587-8011,connellyb@leonardisd.net,www.leonardisd.net,MR BRAD MAXWELL   ,'09-12,285,Active, ,2015-03-14T05:35:09,279,USCGeocoder,125,1,4.01,,82fea6c3-23c8-47c7-9b4e-58f3d3ae6b17,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.390119,-96.242232,Exact
'074,FANNIN COUNTY,'10,'074909,LEONARD ISD,INDEPENDENT,# 1 TIGER ALLEY,LEONARD,TX,75452.0,# 1 TIGER ALLEY,LEONARD,TX,75452.0,(903) 587-2318,(903) 587-2845,lafaversl@leonardisd.net,www.leonardisd.net,LARRY LAFAVERS   ,877,'074909041,LEONARD J H,REGULAR INSTRUCTIONAL,,# 1 TIGER ALLEY,LEONARD,TX,75452.0,500 E HACKBERRY ST,LEONARD,TX,75452.0,(903) 587-2315 ext:501 ,(903) 587-2228,savageb@leonardisd.net,www.leonardisd.net,CHRIS MASON   ,'06-08,195,Active,29448.0,2015-03-14T05:35:09,280,USCGeocoder,16,1,4.01,,69f9e4b4-e2e1-4690-8ba8-de692c5254c0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3133.22211725,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.3887315849,-96.2436902622,Exact
'074,FANNIN COUNTY,'10,'074909,LEONARD ISD,INDEPENDENT,# 1 TIGER ALLEY,LEONARD,TX,75452.0,# 1 TIGER ALLEY,LEONARD,TX,75452.0,(903) 587-2318,(903) 587-2845,lafaversl@leonardisd.net,www.leonardisd.net,LARRY LAFAVERS   ,877,'074909101,LEONARD EL,REGULAR INSTRUCTIONAL,,# 1 TIGER ALLEY,LEONARD,TX,75452.0,300 MULBERRY ST,LEONARD,TX,75452.0,(903) 587-2316 ext:233 ,(903) 587-2392,burnettj@leonardisd.net,www.leonardisd.org,JULIE BURNETT   ,'EE-03,275,Active, ,2015-03-14T05:35:09,281,USCGeocoder,47,1,4.01,,1d85d5c9-c47c-4d6b-af0f-4772bcec67a5,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.388641,-96.244431,Exact
'074,FANNIN COUNTY,'10,'074909,LEONARD ISD,INDEPENDENT,# 1 TIGER ALLEY,LEONARD,TX,75452.0,# 1 TIGER ALLEY,LEONARD,TX,75452.0,(903) 587-2318,(903) 587-2845,lafaversl@leonardisd.net,www.leonardisd.net,LARRY LAFAVERS   ,877,'074909102,LEONARD INT,REGULAR INSTRUCTIONAL,,# 1 TIGER ALLEY,LEONARD,TX,75452.0,501 E HACKBERRY ST,LEONARD,TX,75452.0,(903) 587-8303 ext:551 ,(903) 587-4414,hutchingst@leonardisd.net,www.leonardisd.net,MRS TAMMY HUTCHINGS   ,'04-05,122,Active,35363.0,2015-03-14T05:35:09,282,USCGeocoder,94,1,4.01,,8fcab7d5-b85e-49cd-9854-69020456eb53,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.389376,-96.242221,Exact
'074,FANNIN COUNTY,'10,'074911,SAVOY ISD,INDEPENDENT,302 W HAYES,SAVOY,TX,75479.0,302 W HAYES,SAVOY,TX,75479.0,(903) 965-5262,(903) 965-7282,bneal@savoyisd.org,www.savoyisd.org,MR BRIAN S NEAL   ,288,'074911001,SAVOY H S,REGULAR INSTRUCTIONAL,,302 W HAYES,SAVOY,TX,75479.0,302 W HAYES,SAVOY,TX,75479.0,(903) 965-4024,(903) 965-5608,msmith@savoyisd.org,,MR MICHAEL SMITH   ,'07-12,137,Active, ,2015-03-14T05:35:09,283,USCGeocoder,16,1,4.01,,0bf51ca7-83ff-40f7-ac3d-a76d12083754,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2297.05424177,LinearInterpolationAddressRange,StreetSegment,92.899408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.5989001651,-96.3641453628,Relaxed
'074,FANNIN COUNTY,'10,'074911,SAVOY ISD,INDEPENDENT,302 W HAYES,SAVOY,TX,75479.0,302 W HAYES,SAVOY,TX,75479.0,(903) 965-5262,(903) 965-7282,bneal@savoyisd.org,www.savoyisd.org,MR BRIAN S NEAL   ,288,'074911101,SAVOY EL,REGULAR INSTRUCTIONAL,,302 W HAYES,SAVOY,TX,75479.0,304 W HAYES,SAVOY,TX,75479.0,(903) 965-7738,(903) 965-4389,bbiggers@savoyisd.org,www.savoyisd.org,MR ROBERT BIGGERS   ,'EE-06,151,Active,32926.0,2015-03-14T05:35:09,284,USCGeocoder,47,1,4.01,,b7033bb3-0afc-47d5-ba1e-adcd2db767a6,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2297.05424177,LinearInterpolationAddressRange,StreetSegment,92.899408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.598905843,-96.3641658438,Relaxed
'074,FANNIN COUNTY,'10,'074912,TRENTON ISD,INDEPENDENT,P O BOX 5,TRENTON,TX,75490-0005,500 S BALLENTINE,TRENTON,TX,75490-0005,(903) 989-2245,(903) 989-2767,rlforeman@TRENTONISD.COM,www.trentonisd.com,RICK FOREMAN   ,508,'074912001,TRENTON H S,REGULAR INSTRUCTIONAL,,P O BOX 5,TRENTON,TX,75490-0005,500 S BALLENTINE,TRENTON,TX,75490-0005,(903) 989-2242,(903) 989-2767,,,MR RICK FOREMAN   ,'09-12,164,Active, ,2015-03-14T05:35:09,285,USCGeocoder,47,1,4.01,,91301b75-d170-4fc6-aa72-58580b97f783,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.426741,-96.341216,Exact
'074,FANNIN COUNTY,'10,'074912,TRENTON ISD,INDEPENDENT,P O BOX 5,TRENTON,TX,75490-0005,500 S BALLENTINE,TRENTON,TX,75490-0005,(903) 989-2245,(903) 989-2767,rlforeman@TRENTONISD.COM,www.trentonisd.com,RICK FOREMAN   ,508,'074912041,TRENTON MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 5,TRENTON,TX,75490-0005,500 S BALLENTINE,TRENTON,TX,75490-0005,(903) 989-2243,(903) 989-5173,rllargent@trentonisd.com,,TRENT HAMILTON   ,'05-08,153,Active,36302.0,2015-03-14T05:35:09,286,USCGeocoder,63,1,4.01,,f5ff35e4-c86d-453f-8a39-084ffe0045a0,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.426741,-96.341216,Exact
'074,FANNIN COUNTY,'10,'074912,TRENTON ISD,INDEPENDENT,P O BOX 5,TRENTON,TX,75490-0005,500 S BALLENTINE,TRENTON,TX,75490-0005,(903) 989-2245,(903) 989-2767,rlforeman@TRENTONISD.COM,www.trentonisd.com,RICK FOREMAN   ,508,'074912101,TRENTON EL,REGULAR INSTRUCTIONAL,,P O BOX 5,TRENTON,TX,75490-0005,105 W WITHERSPOON,TRENTON,TX,75490-0005,(903) 989-2244,(903) 989-2415,kcannon@trentonisd.com,,MR KEVIN CANNON   ,'EE-04,191,Active, ,2015-03-14T05:35:09,287,USCGeocoder,16,1,4.01,,83c76ce3-f37e-482c-996b-1620f2d58c4a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2899.39060958,LinearInterpolationAddressRange,StreetSegment,94.9704142012,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.4274123061,-96.3388889119,Relaxed
