CountyNumber,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,CountyName,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_tfry01_output_06_tf,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
057,DALLAS COUNTY,10,057922,COPPELL ISD,INDEPENDENT,200 S DENTON TAP RD,COPPELL,TX,75019-3205,200 S DENTON TAP RD,COPPELL,TX,75019-3205,(214) 496-6000,(214) 496-6036,kryon@coppellisd.com,www.coppellisd.com,DR MIKE WALDRIP,11570,057922042,COPPELL MIDDLE EAST,REGULAR INSTRUCTIONAL,,400 MOCKINGBIRD,COPPELL,TX,75019-4144,400 MOCKINGBIRD,COPPELL,TX,75019-4144,(214) 496-6600,(214) 496-6603,info@coppellisd.com,www.coppellisd.com,MS LAURA SPRINGER,06-08,905,Active,1993-08-02,2015-03-14T05:35:00,54,USCGeocoder,47,1,4.01,,b2a14fbd-f169-4e0b-b22f-06ac350a54e1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4139.412506,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.95550879,-96.96757425,Relaxed
057,DALLAS COUNTY,10,057922,COPPELL ISD,INDEPENDENT,200 S DENTON TAP RD,COPPELL,TX,75019-3205,200 S DENTON TAP RD,COPPELL,TX,75019-3205,(214) 496-6000,(214) 496-6036,kryon@coppellisd.com,www.coppellisd.com,DR MIKE WALDRIP,11570,057922043,COPPELL MIDDLE WEST,REGULAR INSTRUCTIONAL,,1301 WRANGLER CIR,COPPELL,TX,75019-4646,1301 WRANGLER CIR,COPPELL,TX,75019-4646,(214) 496-8600,(214) 496-8606,info@coppellisd.com,www.coppellisd.com,MS EMILY FROESE,06-08,979,Active,1979-07-06,2015-03-14T05:35:00,55,USCGeocoder,47,1,4.01,,224a8164-9556-4659-8f4e-01a1b67ad3ee,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5018.645294,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.93917481,-97.00145493,Exact
057,DALLAS COUNTY,10,057922,COPPELL ISD,INDEPENDENT,200 S DENTON TAP RD,COPPELL,TX,75019-3205,200 S DENTON TAP RD,COPPELL,TX,75019-3205,(214) 496-6000,(214) 496-6036,kryon@coppellisd.com,www.coppellisd.com,DR MIKE WALDRIP,11570,057922044,COPPELL MIDDLE NORTH,REGULAR INSTRUCTIONAL,,120 NATCHES TRACE,COPPELL,TX,75019,120 NATCHES TRACE,COPPELL,TX,75019,(214) 496-7100,(214) 496-7103,info@coppellisd.com,www.coppellisd.com,AMANDA ZIAER,06-08,909,Active,1996-07-01,2015-03-14T05:35:00,56,USCGeocoder,125,1,4.01,,803faae3-a6ba-45e3-b8fa-cc2314411df7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,890.8820809,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.98327378,-96.99349248,Exact
057,DALLAS COUNTY,10,057922,COPPELL ISD,INDEPENDENT,200 S DENTON TAP RD,COPPELL,TX,75019-3205,200 S DENTON TAP RD,COPPELL,TX,75019-3205,(214) 496-6000,(214) 496-6036,kryon@coppellisd.com,www.coppellisd.com,DR MIKE WALDRIP,11570,057922101,PINKERTON EL,REGULAR INSTRUCTIONAL,,260 SOUTHWESTERN BLVD,COPPELL,TX,75019-4519,260 SOUTHWESTERN BLVD,COPPELL,TX,75019-4519,(214) 496-6800,(214) 496-6806,info@coppellisd.com,www.coppellisd.com,MRS KRISTI MIKKELSEN,EE KG-05,-1,Active,,2015-03-14T05:35:00,57,USCGeocoder,31,1,4.01,,f75a0f05-4ac6-4672-af3d-bdeccd607b7d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10070.43052,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.94834149,-96.99839405,Exact
057,DALLAS COUNTY,10,057922,COPPELL ISD,INDEPENDENT,200 S DENTON TAP RD,COPPELL,TX,75019-3205,200 S DENTON TAP RD,COPPELL,TX,75019-3205,(214) 496-6000,(214) 496-6036,kryon@coppellisd.com,www.coppellisd.com,DR MIKE WALDRIP,11570,057922103,AUSTIN EL,REGULAR INSTRUCTIONAL,,161 S MOORE,COPPELL,TX,75019-5750,161 S MOORE,COPPELL,TX,75019-5750,(214) 496-7300,(214) 496-7306,info@coppellisd.com,www.coppellisd.com,COOPER HILTON,EE KG-05,501,Active,1987-07-16,2015-03-14T05:35:00,58,USCGeocoder,31,1,4.01,,e07ef148-76d9-4e43-94c0-e92a27e19bea,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2289.195947,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.96705273,-96.9767718,Relaxed
057,DALLAS COUNTY,10,057922,COPPELL ISD,INDEPENDENT,200 S DENTON TAP RD,COPPELL,TX,75019-3205,200 S DENTON TAP RD,COPPELL,TX,75019-3205,(214) 496-6000,(214) 496-6036,kryon@coppellisd.com,www.coppellisd.com,DR MIKE WALDRIP,11570,057922105,MOCKINGBIRD EL,REGULAR INSTRUCTIONAL,,300 MOCKINGBIRD,COPPELL,TX,75019-4142,300 MOCKINGBIRD,COPPELL,TX,75019-4142,(214) 496-8200,(214) 496-8206,info@coppellisd.com,www.coppellisd.com,MRS PAM MITCHELL,EE KG-05,559,Active,1991-07-01,2015-03-14T05:35:00,59,USCGeocoder,16,1,4.01,,7b6cdb44-4453-495f-bd85-08310601bca7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4139.412506,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.95527056,-96.96772388,Relaxed
057,DALLAS COUNTY,10,057922,COPPELL ISD,INDEPENDENT,200 S DENTON TAP RD,COPPELL,TX,75019-3205,200 S DENTON TAP RD,COPPELL,TX,75019-3205,(214) 496-6000,(214) 496-6036,kryon@coppellisd.com,www.coppellisd.com,DR MIKE WALDRIP,11570,057922106,WILSON EL,REGULAR INSTRUCTIONAL,,200 S COPPELL RD,COPPELL,TX,75019-2415,200 S COPPELL RD,COPPELL,TX,75019-2415,(214) 496-7500,(214) 496-7506,info@coppellisd.com,www.coppellisd.com,CHRIS NESTER,EE-05,554,Active,1992-07-01,2015-03-14T05:35:00,60,USCGeocoder,16,1,4.01,,af7f6b02-b616-4f86-8d9c-6071eef91368,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4531.87331,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.96617901,-97.00652492,Exact
057,DALLAS COUNTY,10,057922,COPPELL ISD,INDEPENDENT,200 S DENTON TAP RD,COPPELL,TX,75019-3205,200 S DENTON TAP RD,COPPELL,TX,75019-3205,(214) 496-6000,(214) 496-6036,kryon@coppellisd.com,www.coppellisd.com,DR MIKE WALDRIP,11570,057922107,LAKESIDE EL,REGULAR INSTRUCTIONAL,,1100 VILLAGE PKWY,COPPELL,TX,75019-6304,1100 VILLAGE PKWY,COPPELL,TX,75019-6304,(214) 496-7600,(214) 496-7606,info@coppellisd.com,www.coppellisd.com,MRS GEMA HALL,EE KG-05,504,Active,1993-07-01,2015-03-14T05:35:00,61,USCGeocoder,16,1,4.01,,56e061d9-aa26-48c5-9ffe-ce54274bd685,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2230.852831,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.97109238,-96.95955708,Exact
057,DALLAS COUNTY,10,057922,COPPELL ISD,INDEPENDENT,200 S DENTON TAP RD,COPPELL,TX,75019-3205,200 S DENTON TAP RD,COPPELL,TX,75019-3205,(214) 496-6000,(214) 496-6036,kryon@coppellisd.com,www.coppellisd.com,DR MIKE WALDRIP,11570,057922108,TOWN CENTER EL,REGULAR INSTRUCTIONAL,,185 N HEARTZ RD,COPPELL,TX,75019-5813,185 N HEARTZ RD,COPPELL,TX,75019-5813,(214) 496-7800,(214) 496-7806,info@coppellisd.com,www.coppellisd.com,MRS ANGIE APPLEGATE,EE KG-05,511,Active,1994-07-01,2015-03-14T05:35:00,62,USCGeocoder,31,1,4.01,,ff24b364-1f64-4c62-865b-2549f521ebe4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2387.665389,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.97206682,-96.98909857,Exact
057,DALLAS COUNTY,10,057922,COPPELL ISD,INDEPENDENT,200 S DENTON TAP RD,COPPELL,TX,75019-3205,200 S DENTON TAP RD,COPPELL,TX,75019-3205,(214) 496-6000,(214) 496-6036,kryon@coppellisd.com,www.coppellisd.com,DR MIKE WALDRIP,11570,057922109,COTTONWOOD CREEK EL,REGULAR INSTRUCTIONAL,,615 MINYARD,COPPELL,TX,75019-2014,615 MINYARD,COPPELL,TX,75019-2014,(214) 496-8300,(214) 496-8306,info@coppellisd.com,www.coppellisd.com,DR ANDRA PENNY,EE KG-05,538,Active,1995-06-01,2015-03-14T05:35:00,63,USCGeocoder,63,1,4.01,,38acec68-fe7c-4408-92ce-c93969386170,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2481.100067,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.97731192,-97.00970552,Relaxed
058,DAWSON COUNTY,17,058905,KLONDIKE ISD,INDEPENDENT,2911 COUNTY RD H,LAMESA,TX,79331-4967,2911 CO RD H,LAMESA,TX,79331-4967,(806) 462-7334,(806) 462-7333,smclaren@esc17.net,www.klondike.esc17.net,MR STEVE MCLAREN,258,058905001,KLONDIKE ISD,REGULAR INSTRUCTIONAL,,2911 COUNTY RD H,LAMESA,TX,79331-4945,2911 COUNTY RD H,LAMESA,TX,79331-4945,(806) 462-7332,(806) 462-7333,,klondike.esc17.net,MR TONY BUSHONG,PK-12,258,Active,,2015-03-14T05:35:00,68,USCGeocoder,31,1,4.01,,f93b7966-4e7c-4d43-9547-1042ca57ad9b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6875.92185,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.55914476,-101.9571423,Exact
058,DAWSON COUNTY,17,058906,LAMESA ISD,INDEPENDENT,P O BOX 261,LAMESA,TX,79331-0261,212 N HOUSTON,LAMESA,TX,79331-5442,(806) 872-5461,(806) 872-6220,jramos@lamesaisd.net,www.lamesa.esc17.net,JOHN RAMOS,2040,058906001,LAMESA H S,REGULAR INSTRUCTIONAL,,P O BOX 261,LAMESA,TX,79331-0261,600 N 14TH,LAMESA,TX,79331-3220,(806) 872-8385,(806) 872-6608,davidvasquez@lamesaisd.net,www.lamesa.esc17.net,MR CHRIS RIGGINS,09-12,489,Active,,2015-03-14T05:35:00,69,USCGeocoder,78,1,4.01,,358bfe17-8b48-456d-952a-b0da033c6aa0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4020.400366,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.74472071,-101.9598556,Relaxed
058,DAWSON COUNTY,17,058906,LAMESA ISD,INDEPENDENT,P O BOX 261,LAMESA,TX,79331-0261,212 N HOUSTON,LAMESA,TX,79331-5442,(806) 872-5461,(806) 872-6220,jramos@lamesaisd.net,www.lamesa.esc17.net,JOHN RAMOS,2040,058906103,NORTH EL,REGULAR INSTRUCTIONAL,,P O BOX 261,LAMESA,TX,79331-0261,601 N 14TH,LAMESA,TX,79331-3220,(806) 872-5428,(806) 872-8324,mrebber@lamesa.esc17.net,www.lamesa.esc17.net,DALIA BENAVIDES,03-05,446,Active,,2015-03-14T05:35:00,72,USCGeocoder,47,1,4.01,,3d48af34-5300-498d-b542-86d2c4dc71a8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4020.400366,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,32.74454489,-101.9598155,Relaxed
059,DEAF SMITH COUNTY,16,059901,HEREFORD ISD,INDEPENDENT,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,(806) 364-0606,(806) 363-7699,kellimoulton@herefordisd.net,www.herefordisd.net,DR KELLI MOULTON,4219,059901001,HEREFORD H S,REGULAR INSTRUCTIONAL,,200 AVE F,HEREFORD,TX,79045-4408,200 AVE F,HEREFORD,TX,79045-4408,(806) 363-7620,(806) 363-7688,richardsauceda@herefordisd.net,www.herefordisd.net,MR RICHARD SAUCEDA,09-12,1111,Active,,2015-03-14T05:35:00,75,USCGeocoder,31,1,4.01,,af820643-ff12-481c-8796-9c1592e35dfa,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2519.670649,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.82697175,-102.3963588,Exact
059,DEAF SMITH COUNTY,16,059901,HEREFORD ISD,INDEPENDENT,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,(806) 364-0606,(806) 363-7699,kellimoulton@herefordisd.net,www.herefordisd.net,DR KELLI MOULTON,4219,059901004,HEREFORD CENTER FOR ACCELERATED LEARNING,ALTERNATIVE INSTRUCTIONAL,,241 AVE H,HEREFORD,TX,79045,241 AVE H,HEREFORD,TX,79045,(806) 363-7720,(806) 363-7699,melissashaver@herefordisd.net,www.herefordisd.net,MELISSA SHAVER,06-12,62,Active,2014-06-10,2015-03-14T05:35:00,76,USCGeocoder,16,1,4.01,,1be3759f-0d8b-4f06-a1a2-1a0f43bf1e6b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4019.68843,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.82669035,-102.3933625,Exact
059,DEAF SMITH COUNTY,16,059901,HEREFORD ISD,INDEPENDENT,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,(806) 364-0606,(806) 363-7699,kellimoulton@herefordisd.net,www.herefordisd.net,DR KELLI MOULTON,4219,059901042,HEREFORD J H,REGULAR INSTRUCTIONAL,,704 LA PLATA DR,HEREFORD,TX,79045-2802,704 LA PLATA DR,HEREFORD,TX,79045-2802,(806) 363-7630,(806) 363-7697,cucasalinas@herefordisd.net,www.herefordisd.net,MRS CUCA SALINAS,06-07,606,Active,,2015-03-14T05:35:00,78,USCGeocoder,47,1,4.01,,0b8b7602-920f-44b6-af26-02abc270c49b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2406.829291,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.8332958,-102.4133968,Exact
059,DEAF SMITH COUNTY,16,059901,HEREFORD ISD,INDEPENDENT,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,(806) 364-0606,(806) 363-7699,kellimoulton@herefordisd.net,www.herefordisd.net,DR KELLI MOULTON,4219,059901043,HEREFORD PREPARATORY ACADEMY,REGULAR INSTRUCTIONAL,,704 LA PLATA STE B,HEREFORD,TX,79045,704 LA PLATA STE B,HEREFORD,TX,79045,(806) 363-7740,(806) 363-7699,renecano@herefordisd.net,www.herefordisd.net,MR RENE CANO,08,300,Active,2012-05-31,2015-03-14T05:35:00,79,USCGeocoder,16,1,4.01,,1d728a4f-578a-413e-b7f0-8f27e5db0bc9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2406.829291,LinearInterpolationAddressRange,StreetSegment,93.71301775,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.8332958,-102.4133968,Relaxed;Soundex
059,DEAF SMITH COUNTY,16,059901,HEREFORD ISD,INDEPENDENT,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,(806) 364-0606,(806) 363-7699,kellimoulton@herefordisd.net,www.herefordisd.net,DR KELLI MOULTON,4219,059901101,AIKMAN EL,REGULAR INSTRUCTIONAL,,900 AVE K,HEREFORD,TX,79045-3603,900 AVE K,HEREFORD,TX,79045-3603,(806) 363-7640,(806) 363-7699,sandramaldonado@herefordisd.net,www.herefordisd.net,MRS SANDRA MALDONADO,KG-05,424,Active,,2015-03-14T05:35:00,80,USCGeocoder,16,1,4.01,,aedc8be2-b38b-4f3e-a019-ed0eed9bb697,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4778.18229,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.83450791,-102.3876277,Exact
059,DEAF SMITH COUNTY,16,059901,HEREFORD ISD,INDEPENDENT,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,(806) 364-0606,(806) 363-7699,kellimoulton@herefordisd.net,www.herefordisd.net,DR KELLI MOULTON,4219,059901102,BLUEBONNET EL,REGULAR INSTRUCTIONAL,,221 16TH ST,HEREFORD,TX,79045-3112,221 16TH ST,HEREFORD,TX,79045-3112,(806) 363-7650,(806) 363-7699,lindagonzalez@herefordisd.net,www.herefordisd.net,LINDA GONZALEZ,KG-05,320,Active,,2015-03-14T05:35:00,81,USCGeocoder,47,1,4.01,,fae0255f-acf6-48d3-ad68-5082f9fe3ed9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7964.577155,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.83898819,-102.3985792,Exact
059,DEAF SMITH COUNTY,16,059901,HEREFORD ISD,INDEPENDENT,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,(806) 364-0606,(806) 363-7699,kellimoulton@herefordisd.net,www.herefordisd.net,DR KELLI MOULTON,4219,059901103,WEST CENTRAL EL,REGULAR INSTRUCTIONAL,,120 CAMPBELL ST,HEREFORD,TX,79045-4901,120 CAMPBELL ST,HEREFORD,TX,79045-4901,(806) 363-7690,(806) 363-7699,suzannegaitan@herefordisd.net,www.herefordisd.net,SUZANNE GAITAN,KG-05,281,Active,2007-07-11,2015-03-14T05:35:00,82,USCGeocoder,16,1,4.01,,cae07717-caef-4262-b013-6a6292f00e37,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9176.714488,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.81671583,-102.4204646,Exact
059,DEAF SMITH COUNTY,16,059901,HEREFORD ISD,INDEPENDENT,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,(806) 364-0606,(806) 363-7699,kellimoulton@herefordisd.net,www.herefordisd.net,DR KELLI MOULTON,4219,059901104,NORTHWEST EL,REGULAR INSTRUCTIONAL,,400 MOREMAN,HEREFORD,TX,79045-2804,400 MOREMAN,HEREFORD,TX,79045-2804,(806) 363-7660,(806) 363-7699,davidfanning@herefordisd.net,www.herefordisd.net,MR DAVID FANNING,KG-05,495,Active,,2015-03-14T05:35:00,83,USCGeocoder,31,1,4.01,,fc0ac657-4554-47f1-a5d1-ad2b32047ea9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2121.351022,LinearInterpolationAddressRange,StreetSegment,97.04142012,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.82972015,-102.4105818,Relaxed
059,DEAF SMITH COUNTY,16,059901,HEREFORD ISD,INDEPENDENT,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,601 N 25 MILE AVE,HEREFORD,TX,79045-4406,(806) 364-0606,(806) 363-7699,kellimoulton@herefordisd.net,www.herefordisd.net,DR KELLI MOULTON,4219,059901106,TIERRA BLANCA EL,REGULAR INSTRUCTIONAL,,615 COLUMBIA DR,HEREFORD,TX,79045-6319,615 COLUMBIA DR,HEREFORD,TX,79045-6319,(806) 363-7680,(806) 363-7699,ortenciamendez@herefordisd.net,www.herefordisd.net,MRS ORTENCIA MENDEZ,KG-05,326,Active,,2015-03-14T05:35:00,84,USCGeocoder,78,1,4.01,,60ebca53-8d60-4469-a382-390942de25fd,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1998.988007,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.80251429,-102.4053636,Exact
059,DEAF SMITH COUNTY,16,059902,WALCOTT ISD,INDEPENDENT,4275 HWY 214,HEREFORD,TX,79045-4153,4275 HWY 214,HEREFORD,TX,79045-4153,(806) 289-5222,(806) 289-5224,darla.bryant@region16.net,www.walcottisd.net,DR BILLY S MCLAUGHLIN,133,059902101,WALCOTT EL,REGULAR INSTRUCTIONAL,,4275 HWY 214,HEREFORD,TX,79045,4275 HWY 214,HEREFORD,TX,79045,(806) 289-5222,(806) 289-5224,darla.bryant@region16.net,walcottisd.net,DR BILL S MCLAUGHLIN,EE-06,133,Active,1970-08-31,2015-03-14T05:35:00,85,USCGeocoder,78,1,4.01,,37ac27c6-3e92-4040-9b17-cc3188b78ce3,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,41088.36249,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,34.92703034,-102.815544,Exact
060,DELTA COUNTY,08,060902,COOPER ISD,INDEPENDENT,P O BOX 478,COOPER,TX,75432,350 W MCKINNEY,COOPER,TX,75432,(903) 395-2111 ext:2293,(903) 395-2117,rarthur@cooperisd.net,www.cooperisd.net,MRS DENICIA HOHENBERGER,808,060902001,COOPER H S,REGULAR INSTRUCTIONAL,,P O BOX 429,COOPER,TX,75432,823 FM 1528,COOPER,TX,75432-2519,(903) 395-2111 ext:2284,(903) 395-2382,ckiser@cooperisd.net,,MR CHRIS KISER,09-12,233,Active,,2015-03-14T05:35:00,86,USCGeocoder,94,1,4.01,,fe5ecec2-e0da-4e29-be6a-cc1c20ee2c28,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2718.399161,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,33.36820903,-95.68873503,Exact
060,DELTA COUNTY,08,060902,COOPER ISD,INDEPENDENT,P O BOX 478,COOPER,TX,75432,350 W MCKINNEY,COOPER,TX,75432,(903) 395-2111 ext:2293,(903) 395-2117,rarthur@cooperisd.net,www.cooperisd.net,MRS DENICIA HOHENBERGER,808,060902041,COOPER J H,REGULAR INSTRUCTIONAL,,P O BOX 429,COOPER,TX,75432,823 FM 1528,COOPER,TX,75432,(903) 395-2111,(903) 395-2382,rroan@cooperisd.net,,MR RICHARD ROAN,06-08,192,Active,,2015-03-14T05:35:00,87,USCGeocoder,109,1,4.01,,8890909b-4143-4849-9148-809091de7624,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2718.399161,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,33.36820903,-95.68873503,Exact
060,DELTA COUNTY,08,060902,COOPER ISD,INDEPENDENT,P O BOX 478,COOPER,TX,75432,350 W MCKINNEY,COOPER,TX,75432,(903) 395-2111 ext:2293,(903) 395-2117,rarthur@cooperisd.net,www.cooperisd.net,MRS DENICIA HOHENBERGER,808,060902101,COOPER EL,REGULAR INSTRUCTIONAL,,P O BOX 272,COOPER,TX,75432,1401 SW 8TH ST,COOPER,TX,75432,(903) 395-2111 ext:2223,(903) 395-2019,cseverns@cooperisd.net,,DR CATHY SEVERNS,EE-05,383,Active,,2015-03-14T05:35:00,88,USCGeocoder,16,1,4.01,,dc482700-1ba1-4fa3-a7b2-7780fbbcb1bb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5358.903951,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,33.36358509,-95.69398324,Exact
060,DELTA COUNTY,08,060914,FANNINDEL ISD,INDEPENDENT,601 W MAIN ST,LADONIA,TX,75449-1517,601 W MAIN ST,LADONIA,TX,75449-1517,(903) 367-7251,(903) 367-7252,dthrelkeld@fannindel.net,,MR H L MILTON,173,060914001,FANNINDEL H S,REGULAR INSTRUCTIONAL,,601 W MAIN ST,LADONIA,TX,75449-1517,601 W MAIN ST,LADONIA,TX,75449-1517,(903) 367-7251 ext:104,(903) 367-7252,rmilton@fannindel.net,,MR ROBERT MILTON,06-12,79,Active,,2015-03-14T05:35:00,89,USCGeocoder,63,1,4.01,,b0569aa1-1c49-404e-a3b0-1098133dfd3c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2367.343642,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,,ReturnAll,AddressRangeInterpolation,,,0,33.42515893,-95.95249195,Exact
