CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_te3556_output_04_te,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'050,CORYELL COUNTY,'12,'050910,COPPERAS COVE ISD,INDEPENDENT,703 W AVE D,COPPERAS COVE,TX,76522-0580,703 W AVE D,COPPERAS COVE,TX,76522-0580,(254) 547-1227 ext:222 ,(254) 547-1542,sleddw@ccisd.com,www.ccisd.com,DR JOSEPH BURNS   ,7842,'050910005,CROSSROADS H S,ALTERNATIVE INSTRUCTIONAL,,306 E AVE E,COPPERAS COVE,TX,76522-0580,306 E AVE E,COPPERAS COVE,TX,76522.0,(254) 547-9164,(254) 547-4039,timarkym@ccisd.com,www.ccisd.com/domain/974,MR MIGUEL TIMARKY   ,'09-12,46,Active,34151.0,2015-03-14T05:35:04,330,USCGeocoder,16,1,4.01,,5bf5d148-2ef2-4e5d-95ad-c0c360067c70,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2586.80877858,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.1222218926,-97.9006590277,Exact
'050,CORYELL COUNTY,'12,'050910,COPPERAS COVE ISD,INDEPENDENT,703 W AVE D,COPPERAS COVE,TX,76522-0580,703 W AVE D,COPPERAS COVE,TX,76522-0580,(254) 547-1227 ext:222 ,(254) 547-1542,sleddw@ccisd.com,www.ccisd.com,DR JOSEPH BURNS   ,7842,'050910041,COPPERAS COVE J H,REGULAR INSTRUCTIONAL,,702 SUNNY ST,COPPERAS COVE,TX,76522-0580,702 SUNNY ST,COPPERAS COVE,TX,76522-0580,(254) 547-6959,(254) 518-2620,randyt@ccisd.com,www.ccisd.com/Domain/240,MR RANDY TROUB   ,'06-08,824,Active, ,2015-03-14T05:35:04,331,USCGeocoder,16,1,4.01,,506e7c45-9562-4c9c-907d-313d09722368,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2147.8073421,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.1164248762,-97.883603223,Relaxed
'050,CORYELL COUNTY,'12,'050910,COPPERAS COVE ISD,INDEPENDENT,703 W AVE D,COPPERAS COVE,TX,76522-0580,703 W AVE D,COPPERAS COVE,TX,76522-0580,(254) 547-1227 ext:222 ,(254) 547-1542,sleddw@ccisd.com,www.ccisd.com,DR JOSEPH BURNS   ,7842,'050910042,S C LEE J H,REGULAR INSTRUCTIONAL,,1205 COURTNEY LN,COPPERAS COVE,TX,76522-0580,1205 COURTNEY LN,COPPERAS COVE,TX,76522-0580,(254) 542-7877,(254) 542-8103,kayleen@ccisd.com,www.ccisd.com/Domain/372,MRS KAYLEEN LOVE   ,'06-08,870,Active,34881.0,2015-03-14T05:35:04,332,USCGeocoder,16,1,4.01,,831698a2-0538-441d-8557-43e4edf315ea,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2914.7575172,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.1363314518,-97.9122196858,Exact
'050,CORYELL COUNTY,'12,'050910,COPPERAS COVE ISD,INDEPENDENT,703 W AVE D,COPPERAS COVE,TX,76522-0580,703 W AVE D,COPPERAS COVE,TX,76522-0580,(254) 547-1227 ext:222 ,(254) 547-1542,sleddw@ccisd.com,www.ccisd.com,DR JOSEPH BURNS   ,7842,'050910101,FAIRVIEW/MISS JEWELL EL,REGULAR INSTRUCTIONAL,,710 S 5TH ST,COPPERAS COVE,TX,76522-0580,710 S 5TH ST,COPPERAS COVE,TX,76522-0580,(254) 547-4530,(254) 547-6378,millerl@ccisd.com,www.ccisd.com/Domain/583,MRS LEAH MILLER   ,'KG-05,446,Active, ,2015-03-14T05:35:04,333,USCGeocoder,16,1,4.01,,e31a54cb-35cc-4588-90e7-b7ec08076897,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8409.28888151,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.1208326802,-97.9087537759,Exact
'050,CORYELL COUNTY,'12,'050910,COPPERAS COVE ISD,INDEPENDENT,703 W AVE D,COPPERAS COVE,TX,76522-0580,703 W AVE D,COPPERAS COVE,TX,76522-0580,(254) 547-1227 ext:222 ,(254) 547-1542,sleddw@ccisd.com,www.ccisd.com,DR JOSEPH BURNS   ,7842,'050910102,HETTIE HALSTEAD EL,REGULAR INSTRUCTIONAL,,910 N MAIN ST,COPPERAS COVE,TX,76522-0580,910 N MAIN ST,COPPERAS COVE,TX,76522-0580,(254) 547-3440,(254) 547-6896,welchs@ccisd.com,www.ccisd.com/Domain/658,MRS SHERI WELCH   ,'KG-05,341,Active, ,2015-03-14T05:35:04,334,USCGeocoder,16,1,4.01,,647c490e-2032-486b-9bbe-4b3dee6739a1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5598.01710253,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.1296664907,-97.8971569647,Exact
'050,CORYELL COUNTY,'12,'050910,COPPERAS COVE ISD,INDEPENDENT,703 W AVE D,COPPERAS COVE,TX,76522-0580,703 W AVE D,COPPERAS COVE,TX,76522-0580,(254) 547-1227 ext:222 ,(254) 547-1542,sleddw@ccisd.com,www.ccisd.com,DR JOSEPH BURNS   ,7842,'050910104,C R CLEMENTS/HOLLIE PARSONS EL,REGULAR INSTRUCTIONAL,,1115 NORTHERN DANCER,COPPERAS COVE,TX,76522-0580,1115 NORTHERN DANCER,COPPERAS COVE,TX,76522-0580,(254) 547-2235,(254) 547-0845,jimmy@ccisd.com,www.ccisd.com/Domain/484,DR JIMMY SHUCK   ,'KG-05,848,Active, ,2015-03-14T05:35:04,335,USCGeocoder,94,1,4.01,,4cd31fd0-e0fd-49e0-bf5b-bfea49da98eb,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.104263,-97.889431,Exact
'050,CORYELL COUNTY,'12,'050910,COPPERAS COVE ISD,INDEPENDENT,703 W AVE D,COPPERAS COVE,TX,76522-0580,703 W AVE D,COPPERAS COVE,TX,76522-0580,(254) 547-1227 ext:222 ,(254) 547-1542,sleddw@ccisd.com,www.ccisd.com,DR JOSEPH BURNS   ,7842,'050910105,MAE STEVENS EARLY LEARNING ACADEMY,REGULAR INSTRUCTIONAL,,302 MANNING DR,COPPERAS COVE,TX,76522-0580,302 MANNING DR,COPPERAS COVE,TX,76522-0580,(254) 547-8289,(254) 547-8325,maryd@ccisd.com,www.ccisd.com/Domain/728,MS MARY DERRICK   ,'EE-PK,553,Active, ,2015-03-14T05:35:04,336,USCGeocoder,31,1,4.01,,598ceed6-7f93-467d-b8a0-c06dbe2dd616,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6850.43549956,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.1172169467,-97.8746939503,Exact
'050,CORYELL COUNTY,'12,'050910,COPPERAS COVE ISD,INDEPENDENT,703 W AVE D,COPPERAS COVE,TX,76522-0580,703 W AVE D,COPPERAS COVE,TX,76522-0580,(254) 547-1227 ext:222 ,(254) 547-1542,sleddw@ccisd.com,www.ccisd.com,DR JOSEPH BURNS   ,7842,'050910106,MARTIN WALKER EL,REGULAR INSTRUCTIONAL,,100 FM 3046,COPPERAS COVE,TX,76522-0580,100 FM 3046,COPPERAS COVE,TX,76522-0580,(254) 547-2283,(254) 547-5984,crawleya@ccisd.com,www.ccisd.com/Domain/796,MRS AMANDA CRAWLEY   ,'KG-05,443,Active, ,2015-03-14T05:35:04,337,USCGeocoder,125,1,4.01,,b683d555-793d-4197-bbf3-2c2f45f0dc47,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.101562,-97.90973,Exact
'050,CORYELL COUNTY,'12,'050910,COPPERAS COVE ISD,INDEPENDENT,703 W AVE D,COPPERAS COVE,TX,76522-0580,703 W AVE D,COPPERAS COVE,TX,76522-0580,(254) 547-1227 ext:222 ,(254) 547-1542,sleddw@ccisd.com,www.ccisd.com,DR JOSEPH BURNS   ,7842,'050910107,J L WILLIAMS/LOVETT LEDGER EL,REGULAR INSTRUCTIONAL,,909 COURTNEY LN,COPPERAS COVE,TX,76522-0580,909 COURTNEY LN,COPPERAS COVE,TX,76522-0580,(254) 542-3070,(254) 542-3348,marla@ccisd.com,www.ccisd.com/Domain/867,MRS MARLA SULLIVAN   ,'KG-05,643,Active,32661.0,2015-03-14T05:35:04,338,USCGeocoder,31,1,4.01,,5b17d851-b453-4869-aca4-5b16d653d3fa,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2914.7575172,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.1356871963,-97.9128152723,Exact
'050,CORYELL COUNTY,'12,'050910,COPPERAS COVE ISD,INDEPENDENT,703 W AVE D,COPPERAS COVE,TX,76522-0580,703 W AVE D,COPPERAS COVE,TX,76522-0580,(254) 547-1227 ext:222 ,(254) 547-1542,sleddw@ccisd.com,www.ccisd.com,DR JOSEPH BURNS   ,7842,'050910110,HOUSE CREEK EL,REGULAR INSTRUCTIONAL,,351 LUTHERAN CHURCH RD,COPPERAS COVE,TX,76522.0,351 LUTHERAN CHURCH RD,COPPERAS COVE,TX,76522.0,(254) 518-3000,(254) 518-7400,gamblel@ccisd.com,www.ccisd.com/Domain/1002,MRS LAREA GAMBLE   ,'KG-05,672,Active,40757.0,2015-03-14T05:35:04,339,USCGeocoder,47,1,4.01,,2120af6b-94d3-4288-b398-ac92e9cd38d6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.156923,-97.912348,Exact
'051,COTTLE COUNTY,'17,'051901,PADUCAH ISD,INDEPENDENT,P O BOX P,PADUCAH,TX,79248-1183,810 GOODWIN ROOM 462,PADUCAH,TX,79248-1183,(806) 492-3524 ext:2501,(806) 492-2432,tparton@paducahisd.org,www.paducahisd.org,MR TROY GENE PARTON   ,207,'051901001,PADUCAH SCHOOL,REGULAR INSTRUCTIONAL,,DRAWER P,PADUCAH,TX,79248-1183,810 GOODWIN,PADUCAH,TX,79248-1183,(806) 492-2009,(806) 492-2193,wflemons@paducahisd.org,www.paducahisd.org,MR WILL FLEMONS   ,'EE-12,207,Active, ,2015-03-14T05:35:04,340,USCGeocoder,94,1,4.01,,bfa66534-ceb5-4c80-80bf-cfdf19a702e7,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,34.016064,-100.311509,Exact
'052,CRANE COUNTY,'18,'052901,CRANE ISD,INDEPENDENT,511 W 8TH ST,CRANE,TX,79731.0,511 W 8TH ST,CRANE,TX,79731.0,(432) 558-1022,(432) 558-1025,jrumage@craneisd.com,www.craneisd.com,MR JAMES T RUMAGE   ,1164,'052901001,CRANE HIGH SCHOOL,REGULAR INSTRUCTIONAL,,511 W 8TH ST,CRANE,TX,79731.0,509 W 8TH ST,CRANE,TX,79731.0,(432) 558-1030,(432) 558-1056,cgrammer@craneisd.com,craneisd.com,MR CARLIN GRAMMER   ,'09-12,318,Active, ,2015-03-14T05:35:04,341,USCGeocoder,16,1,4.01,,793794a8-f8cc-49ae-9680-b26791138e97,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2427.96419845,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.3943128674,-102.355223798,Exact
'052,CRANE COUNTY,'18,'052901,CRANE ISD,INDEPENDENT,511 W 8TH ST,CRANE,TX,79731.0,511 W 8TH ST,CRANE,TX,79731.0,(432) 558-1022,(432) 558-1025,jrumage@craneisd.com,www.craneisd.com,MR JAMES T RUMAGE   ,1164,'052901041,CRANE MIDDLE,REGULAR INSTRUCTIONAL,,302 W 10TH ST,CRANE,TX,79731.0,302 W 10TH ST,CRANE,TX,79731.0,(432) 558-1040,(432) 558-1046,tpriest@craneisd.com,www.craneisd.com,MR TONY PRIEST   ,'06-08,238,Active, ,2015-03-14T05:35:04,342,USCGeocoder,47,1,4.01,,428d4934-c1a7-49f1-9164-85533220e45c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2519.60418637,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,31.3930757878,-102.352498532,Exact
'052,CRANE COUNTY,'18,'052901,CRANE ISD,INDEPENDENT,511 W 8TH ST,CRANE,TX,79731.0,511 W 8TH ST,CRANE,TX,79731.0,(432) 558-1022,(432) 558-1025,jrumage@craneisd.com,www.craneisd.com,MR JAMES T RUMAGE   ,1164,'052901101,CRANE EL,REGULAR INSTRUCTIONAL,,511 W 8TH ST,CRANE,TX,79731.0,300 W 7TH ST,CRANE,TX,79731.0,(432) 558-1050,(432) 558-1077,jarmstrong@craneisd.com,craneisd.com,MRS JOY ARMSTRONG   ,'EE-05,608,Active, ,2015-03-14T05:35:04,343,USCGeocoder,47,1,4.01,,1c314a73-d250-400e-8dce-b3bdea9e8f15,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,31.396836,-102.35222,Exact
'053,CROCKETT COUNTY,'15,'053001,CROCKETT COUNTY CONSOLIDATED CSD,COMMON,P O BOX 400,OZONA,TX,76943-0400,797 AVE D,OZONA,TX,76943-0400,(325) 392-5501 ext:0   ,(325) 392-5177,raul.chavarria@ozonaschools.net,www.ozonaschools.net,MR RAUL CHAVARRIA   ,866,'053001001,OZONA H S,REGULAR INSTRUCTIONAL,,P O BOX 400,OZONA,TX,76943-0400,605 AVE E,OZONA,TX,76943-0400,(325) 392-5501 ext:5713,(325) 392-3125,ronny.clayton@ozonaschools.net,www.ozonaschools.net,MR RONNY CLAYTON   ,'09-12,205,Active, ,2015-03-14T05:35:04,344,USCGeocoder,31,1,4.01,,f458b6ca-44a8-44d9-b47d-a62c5a550fe3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,30.713356,-101.201166,Exact
'053,CROCKETT COUNTY,'15,'053001,CROCKETT COUNTY CONSOLIDATED CSD,COMMON,P O BOX 400,OZONA,TX,76943-0400,797 AVE D,OZONA,TX,76943-0400,(325) 392-5501 ext:0   ,(325) 392-5177,raul.chavarria@ozonaschools.net,www.ozonaschools.net,MR RAUL CHAVARRIA   ,866,'053001041,OZONA MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 400,OZONA,TX,76943-0400,506 AVE G,OZONA,TX,76943-0400,(325) 392-5501 ext:5722,(325) 392-2910,tamara.mcwilliams@ozonaschools.net,www.ozonaschools.net,MRS TAMARA MCWILLIAMS   ,'06-08,171,Active, ,2015-03-14T05:35:04,345,USCGeocoder,47,1,4.01,,76b6bbf8-15f7-437b-bf28-c0a073ce2481,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,30.715791,-101.203698,Exact
'053,CROCKETT COUNTY,'15,'053001,CROCKETT COUNTY CONSOLIDATED CSD,COMMON,P O BOX 400,OZONA,TX,76943-0400,797 AVE D,OZONA,TX,76943-0400,(325) 392-5501 ext:0   ,(325) 392-5177,raul.chavarria@ozonaschools.net,www.ozonaschools.net,MR RAUL CHAVARRIA   ,866,'053001103,OZONA EL,REGULAR INSTRUCTIONAL,,P O BOX 400,OZONA,TX,76943.0,1701 AVE E,OZONA,TX,76943.0,(325) 392-5501 ext:5800,(325) 392-3564,janina.savala@ozonaschools.net,www.ozonaschools.net,MRS JANINA SAVALA   ,'EE-05,490,Active,39603.0,2015-03-14T05:35:04,346,USCGeocoder,47,1,4.01,,186db26c-ce1d-447e-a4e8-22b09b683bc3,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,30.7126,-101.194664,Exact
'054,CROSBY COUNTY,'17,'054901,CROSBYTON CISD,INDEPENDENT,204 S HARRISON ST,CROSBYTON,TX,79322-2130,204 S HARRISON ST,CROSBYTON,TX,79322-2130,(806) 675-7331,(806) 675-2409,smason@crosbyton.k12.tx.us,www.crosbyton.k12.tx.us,MR SHAWN MASON   ,366,'054901001,CROSBYTON SECONDARY,REGULAR INSTRUCTIONAL,,204 S HARRISON,CROSBYTON,TX,79322-2130,204 S HARRISON,CROSBYTON,TX,79322-2130,(806) 675-7331 ext:204 ,(806) 675-1049,mail@crosbyton.k12.tx.us,www.crosbyton.k12.tx.us,MR ROYCE ROARK   ,'06-12,-1,Active, ,2015-03-14T05:35:04,347,USCGeocoder,31,1,4.01,,8f4eded2-f7b3-4737-9068-a14a7f612020,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3582.95879736,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.6574618146,-101.246698158,Relaxed
'054,CROSBY COUNTY,'17,'054901,CROSBYTON CISD,INDEPENDENT,204 S HARRISON ST,CROSBYTON,TX,79322-2130,204 S HARRISON ST,CROSBYTON,TX,79322-2130,(806) 675-7331,(806) 675-2409,smason@crosbyton.k12.tx.us,www.crosbyton.k12.tx.us,MR SHAWN MASON   ,366,'054901003,CROSBYTON DAEP,DAEP INSTRUCTIONAL,,204 S HARRISON ST,CROSBYTON,TX,79322-2130,204 S HARRISON ST,CROSBYTON,TX,79322-2130, , ,mstewart@crosbyton.k12.tx.us,,    ,'05-12,0,Active,39692.0,2015-03-14T05:35:04,348,USCGeocoder,16,1,4.01,,284d25a6-dd53-4579-bcb4-e497baba4d0e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3582.95879736,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.6574618146,-101.246698158,Relaxed
'054,CROSBY COUNTY,'17,'054901,CROSBYTON CISD,INDEPENDENT,204 S HARRISON ST,CROSBYTON,TX,79322-2130,204 S HARRISON ST,CROSBYTON,TX,79322-2130,(806) 675-7331,(806) 675-2409,smason@crosbyton.k12.tx.us,www.crosbyton.k12.tx.us,MR SHAWN MASON   ,366,'054901101,CROSBYTON EL,REGULAR INSTRUCTIONAL,,204 S HARRISON,CROSBYTON,TX,79322-2130,204 S HARRISON,CROSBYTON,TX,79322-2130,(806) 675-2554 ext:213 , ,,,MR JASON SKELTON   ,'EE-05,184,Active, ,2015-03-14T05:35:04,349,USCGeocoder,16,1,4.01,,d35fc5b4-04f3-4eed-b43b-367e8b86e76e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3582.95879736,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.6574618146,-101.246698158,Relaxed
'054,CROSBY COUNTY,'17,'054901,CROSBYTON CISD,INDEPENDENT,204 S HARRISON ST,CROSBYTON,TX,79322-2130,204 S HARRISON ST,CROSBYTON,TX,79322-2130,(806) 675-7331,(806) 675-2409,smason@crosbyton.k12.tx.us,www.crosbyton.k12.tx.us,MR SHAWN MASON   ,366,'054901200,SP ED CO-OP,ALTERNATIVE INSTRUCTIONAL,,204 S HARRISON ST,CROSBYTON,TX,79322-2130,204 S HARRISON ST,CROSBYTON,TX,79322-2130,(806) 675-7331, ,,,DR STEVE SHIPLEY   ,'EE-12,-1,Active,34151.0,2015-03-14T05:35:04,350,USCGeocoder,31,1,4.01,,d50ab419-cd0e-4702-88c1-33b0bcb7ce2f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3582.95879736,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,33.6574618146,-101.246698158,Relaxed
'054,CROSBY COUNTY,'17,'054902,LORENZO ISD,INDEPENDENT,P O BOX 520,LORENZO,TX,79343-0520,1003 4TH ST,LORENZO,TX,79343.0,(806) 634-5591,(806) 634-5928,jepickering@lorenzoisd.net,www.lorenzoisd.net/,DR JERROD PICKERING   ,284,'054902001,LORENZO H S,REGULAR INSTRUCTIONAL,,3RD & POLK ST - P O BOX 520,LORENZO,TX,79343-0520,1003 4TH ST,LORENZO,TX,79343.0,(806) 634-5592,(806) 634-5788,mbirdwell@lorenzoisd.net,,MR MATT BIRDWELL   ,'07-12,109,Active, ,2015-03-14T05:35:04,351,USCGeocoder,63,1,4.01,,1f6f29bf-af04-4242-835e-2fc01528ce99,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.672551,-101.531764,Exact
'054,CROSBY COUNTY,'17,'054902,LORENZO ISD,INDEPENDENT,P O BOX 520,LORENZO,TX,79343-0520,1003 4TH ST,LORENZO,TX,79343.0,(806) 634-5591,(806) 634-5928,jepickering@lorenzoisd.net,www.lorenzoisd.net/,DR JERROD PICKERING   ,284,'054902102,LORENZO EL,REGULAR INSTRUCTIONAL,,BOX 520,LORENZO,TX,79343-0520,1003 4TH ST,LORENZO,TX,79343.0,(806) 634-5593,(806) 634-8419,smcguire@lorenzoisd.net,168.49.33.2,MS SUZANNE MCGUIRE   ,'EE-06,175,Active, ,2015-03-14T05:35:04,352,USCGeocoder,47,1,4.01,,3c38049c-e711-4c2c-a808-876dab32de51,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.672908,-101.532837,Exact
'054,CROSBY COUNTY,'17,'054903,RALLS ISD,INDEPENDENT,810 AVE I,RALLS,TX,79357-1509,810 AVE I,RALLS,TX,79357-1509,(806) 253-2509 ext:4101,(806) 253-2508,cwade@rallsisd.org,rallsisd.org/,MR CHRIS L WADE   ,585,'054903001,RALLS H S,REGULAR INSTRUCTIONAL,,810 AVE I,RALLS,TX,79357-1509,1106 10TH ST,RALLS,TX,79357-1509,(806) 253-2571 ext:3101,(806) 253-2609,msalazar@rallsisd.org,,MR MIGUEL SALAZAR   ,'09-12,130,Active, ,2015-03-14T05:35:04,353,USCGeocoder,78,1,4.01,,b7cfd8de-63c5-450d-9bbf-fc4746b2fb5a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.681354,-101.380445,Exact
'054,CROSBY COUNTY,'17,'054903,RALLS ISD,INDEPENDENT,810 AVE I,RALLS,TX,79357-1509,810 AVE I,RALLS,TX,79357-1509,(806) 253-2509 ext:4101,(806) 253-2508,cwade@rallsisd.org,rallsisd.org/,MR CHRIS L WADE   ,585,'054903002,RECOVERY EDUCATION CAMPUS,ALTERNATIVE INSTRUCTIONAL,,810 AVE I,RALLS,TX,79357.0,1106 10TH ST,RALLS,TX,79357.0,(806) 253-2571 ext:3101,(806) 253-2609,msalazar@rallsisd.org,,MR MIGUEL SALAZAR   ,'09-12,8,Active,34516.0,2015-03-14T05:35:04,354,USCGeocoder,125,1,4.01,,9b1fdc94-7002-49fb-91ed-93719d672474,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.681354,-101.379415,Exact
'054,CROSBY COUNTY,'17,'054903,RALLS ISD,INDEPENDENT,810 AVE I,RALLS,TX,79357-1509,810 AVE I,RALLS,TX,79357-1509,(806) 253-2509 ext:4101,(806) 253-2508,cwade@rallsisd.org,rallsisd.org/,MR CHRIS L WADE   ,585,'054903041,RALLS MIDDLE,REGULAR INSTRUCTIONAL,,810 AVE I,RALLS,TX,79357-1509,1107 10TH ST,RALLS,TX,79357-1509,(806) 253-2549 ext:2101,(806) 253-4031,jgriffith@rallsisd.org,,MR JEREMY GRIFFITH   ,'06-08,120,Active,34516.0,2015-03-14T05:35:04,355,USCGeocoder,125,1,4.01,,c6e4d830-bbdb-4f4e-bf78-356eef04a8a6,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,33.681354,-101.379286,Exact
