CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_SebasAHerrera_output_08_sh,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'093,GRIMES COUNTY,'06,'093904,NAVASOTA ISD,INDEPENDENT,P O BOX 511,NAVASOTA,TX,77868-0511,705 E WASHINGTON AVE,NAVASOTA,TX,77868-0511,(936) 825-4200,(936) 825-4297,geschr@navasotaisd.org,www.navasotaisd.org,MR RORY S GESCH   ,3055,'093904106,HIGH POINT EL,REGULAR INSTRUCTIONAL,,P O BOX 511,NAVASOTA,TX,77868-0511,11937 E HWY 105,NAVASOTA,TX,77868-0511,(936) 825-1130,(936) 894-3195,russelll@navasotaisd.org,www.navasotaisd.org,MRS LEAH RUSSELL   ,'PK-05,381,Active,2006-08-23,2015-03-14T05:35:11,251,USCGeocoder,78,1,4.01,,91aa36ab-7285-4d81-afa8-7ea4ae7b0b69,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.351657,-95.913692,Exact
'093,GRIMES COUNTY,'06,'093905,RICHARDS ISD,INDEPENDENT,P O BOX 308,RICHARDS,TX,77873-0308,9477 PANTHER DR,RICHARDS,TX,77873-0308,(936) 851-2364,(936) 851-2210,mainsworth@richardsisd.net,www.richardsisd.net,MR MARTEY B AINSWORTH   ,144,'093905001,RICHARDS H S,REGULAR INSTRUCTIONAL,,P O BOX 308,RICHARDS,TX,77873-0308,9477 PANTHER DR,RICHARDS,TX,77873-0308,(936) 851-2364,(936) 851-2210,mainsworth@richardsisd.net,www.richardsisd.net,MR WILLIAM BOYCE   ,'07-12,64,Active, ,2015-03-14T05:35:11,252,USCGeocoder,31,1,4.01,,8d1ee679-d6b1-4609-92bd-ca65eaa2259f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,30.539001,-95.842375,Exact
'093,GRIMES COUNTY,'06,'093905,RICHARDS ISD,INDEPENDENT,P O BOX 308,RICHARDS,TX,77873-0308,9477 PANTHER DR,RICHARDS,TX,77873-0308,(936) 851-2364,(936) 851-2210,mainsworth@richardsisd.net,www.richardsisd.net,MR MARTEY B AINSWORTH   ,144,'093905101,RICHARDS EL,REGULAR INSTRUCTIONAL,,P O BOX 308,RICHARDS,TX,77873-0308,9477 PANTHER DR,RICHARDS,TX,77873-0308,(936) 851-2364,(936) 851-2210,mainsworth@richardsisd.net,www.richardsisd.net,MR WILLIAM BOYCE   ,'EE-06,80,Active, ,2015-03-14T05:35:11,253,USCGeocoder,31,1,4.01,,7a126cea-c4dd-489a-bd3b-83b104e561cf,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,32.951631,-96.721336,Exact
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901001,SEGUIN H S,REGULAR INSTRUCTIONAL,,815 LAMAR ST,SEGUIN,TX,78155-3996,815 LAMAR ST,SEGUIN,TX,78155-3996,(830) 401-8000,(830) 372-9851,yguerra@seguin.k12.tx.us,www.seguin.k12.tx.us,MRS YOMEIDA GUERRA   ,'09-12,1892,Active, ,2015-03-14T05:35:11,254,USCGeocoder,16,1,4.01,,c135ab50-f47d-4cbe-bb89-586f1128326e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5059.46220411,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5757027834,-97.9481174949,Relaxed
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901002,MERCER & BLUMBERG LRN CTR,ALTERNATIVE INSTRUCTIONAL,,1205 E KINGSBURY ST,SEGUIN,TX,78155,1205 E KINGSBURY ST,SEGUIN,TX,78155,(830) 401-8690,(830) 379-1362,jlaw@seguin.k12.tx.us,www.seguin.k12.tx.us,MR JAY LAW   ,'09-12,134,Active,1993-07-01,2015-03-14T05:35:11,255,USCGeocoder,16,1,4.01,,f3d77ca0-7513-4538-a6ea-05381bf8934c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7691.4208524,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.58095166,-97.9501004837,Exact
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901041,JIM BARNES MIDDLE,REGULAR INSTRUCTIONAL,,1539 JOE CARRILLO ST,SEGUIN,TX,78155,1539 JOE CARRILLO ST,SEGUIN,TX,78155,(830) 401-8756,(830) 379-4239,mjgarza@seguin.k12.tx.us,www.seguin.k12.tx.us,MR MICHAEL GARZA   ,'07-08,530,Active,1991-07-01,2015-03-14T05:35:11,256,USCGeocoder,63,1,4.01,,84a04912-947f-4f54-be1b-35f02a89ebf8,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.5566,-97.938229,Exact
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901042,BRIESEMEISTER MIDDLE,REGULAR INSTRUCTIONAL,,1616 W COURT ST,SEGUIN,TX,78155,1616 W COURT ST,SEGUIN,TX,78155,(830) 401-8711,(830) 379-0615,ecarter@seguin.k12.tx.us,www.seguin.k12.tx.us,MS ELISA CARTER   ,'07-08,527,Active,1991-07-01,2015-03-14T05:35:11,257,USCGeocoder,16,1,4.01,,fe22bf93-0acd-4f01-8955-d5714d46daea,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2185.92306575,LinearInterpolationAddressRange,StreetSegment,95.8579881657,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5692002143,-97.9461225603,Relaxed
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901101,BALL EARLY CHILDHOOD CENTER,REGULAR INSTRUCTIONAL,,812 SHANNON AVE,SEGUIN,TX,78155,812 SHANNON AVE,SEGUIN,TX,78155,(830) 401-1281,(830) 372-5590,sramirez@seguin.k12.tx.us,www.seguin.k12.tx.us,DR SOLEDAD RAMIREZ   ,'EE-PK,525,Active, ,2015-03-14T05:35:11,258,USCGeocoder,31,1,4.01,,042a6e8c-391f-4463-aac6-02165e80ad21,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.576097,-97.970254,Exact
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901102,JOE F SAEGERT SIXTH GRADE CENTER,REGULAR INSTRUCTIONAL,,118 N BOWIE,SEGUIN,TX,78155,118 N BOWIE,SEGUIN,TX,78155,(830) 401-8719,(830) 379-6281,kbrann@seguin.k12.tx.us,www.seguin.k12.tx.us,MS KIM BRANN   ,'06,489,Active,1991-07-01,2015-03-14T05:35:11,259,USCGeocoder,16,1,4.01,,bec92ebe-6ffe-48a7-b8e5-9277b585d017,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1981.41796026,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5703357618,-97.9672460775,Relaxed
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901103,JEFFERSON AVE EL,REGULAR INSTRUCTIONAL,,215 SHORT AVE,SEGUIN,TX,78155,215 SHORT AVE,SEGUIN,TX,78155,(830) 401-8727,(830) 379-0950,mwhite@seguin.k12.tx.us,www.seguin.k12.tx.us,MS MERRY WHITE   ,'KG-05,393,Active, ,2015-03-14T05:35:11,260,USCGeocoder,16,1,4.01,,09f174d1-808d-41b9-85a7-136c15dddf10,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,879.071142961,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5679575,-97.9777817839,Exact
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901104,ORALIA R RODRIGUEZ EL,REGULAR INSTRUCTIONAL,,1567 W KINGSBURY,SEGUIN,TX,78155,1567 W KINGSBURY,SEGUIN,TX,78155,(830) 401-8774,(830) 386-0001,aseidenberger@seguin.k12.tx.us,www.seguin.k12.tx.us,ALLISON SEIDENBERGER   ,'KG-05,548,Active, ,2015-03-14T05:35:11,261,USCGeocoder,16,1,4.01,,db498e30-3521-4516-ac57-c9e7429d5001,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6153.27426966,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5765602624,-97.9870613049,Relaxed
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901105,WEINERT EL,REGULAR INSTRUCTIONAL,,1111 N BRUNS ST,SEGUIN,TX,78155,1111 N BRUNS ST,SEGUIN,TX,78155,(830) 401-1241,(830) 372-2720,bwiatrek@seguin.k12.tx.us,www.seguin.k12.tx.us,MS BRANDI BELL-WIATREK   ,'KG-05,558,Active,1991-07-01,2015-03-14T05:35:11,262,USCGeocoder,78,1,4.01,,d49decba-edfc-43e3-8cf0-f8321f629aa2,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,23196.959383,ArealInterpolationGeometricCentroid,Parcel,94.2603550296,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.5796112649,-97.9558986997,Relaxed
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901106,MCQUEENEY EL,REGULAR INSTRUCTIONAL,,8860 F M 725,MCQUEENEY,TX,78123-9715,8860 F M 725,MCQUEENEY,TX,78123-9715,(830) 401-8738,(830) 557-6981,efreeman@seguin.k12.tx.us,www.seguin.k12.tx.us,MS ERMA FREEMAN   ,'KG-05,350,Active, ,2015-03-14T05:35:11,263,USCGeocoder,31,1,4.01,,0ca87a1d-a7ec-4b61-a306-4c6918a51b31,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,22845.0855877,LinearInterpolationAddressRange,StreetSegment,92.0118343195,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.595959832,-98.0480042242,Relaxed
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901108,PATLAN EL,REGULAR INSTRUCTIONAL,,2501 BREUSTEDT ST,SEGUIN,TX,78155-1409,2501 BREUSTEDT ST,SEGUIN,TX,78155-1409,(830) 401-1221,(830) 372-4565,vramirez@seguin.k12.tx.us,www.seguin.k12.tx.us,MS VERONICA RAMIREZ   ,'KG-05,467,Active,1987-07-20,2015-03-14T05:35:11,264,USCGeocoder,16,1,4.01,,62900cdd-b810-46a1-be75-de643cdb4b0a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,743.846173104,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5956929368,-97.962926856,Exact
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901109,KOENNECKE EL,REGULAR INSTRUCTIONAL,,1441 JOE CARRILLO ST,SEGUIN,TX,78155,1441 JOE CARRILLO ST,SEGUIN,TX,78155,(830) 401-8741,(830) 372-3317,cmoreno@seguin.k12.tx.us,www.seguin.k12.tx.us,MRS CYNTHIA MORENO   ,'KG-05,533,Active,1987-07-20,2015-03-14T05:35:11,265,USCGeocoder,31,1,4.01,,36441f9a-c112-4a40-8f19-7cbd2a1467e1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2350.28366921,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5602804654,-97.9409709496,Relaxed
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901110,VOGEL EL,REGULAR INSTRUCTIONAL,,16121 F M 725,SEGUIN,TX,78155,16121 F M 725,SEGUIN,TX,78155,(830) 401-8745,(830) 372-2174,cbloch@seguin.k12.tx.us,www.seguin.k12.tx.us,MR CHANDRA BLOCH   ,'KG-05,464,Active,1990-06-18,2015-03-14T05:35:11,266,USCGeocoder,16,1,4.01,,b2813443-e750-4531-8355-87d4134161ef,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,81361.7171841,ArealInterpolationGeometricCentroid,Parcel,98.4023668639,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,29.5371871477,-97.9912642884,Relaxed
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901111,LIZZIE M BURGES ALTERNATIVE SCHOOL,DAEP INSTRUCTIONAL,,225 N SAUNDERS ST,SEGUIN,TX,78155,225 N SAUNDERS ST,SEGUIN,TX,78155,(830) 401-1261,(830) 379-0088,wcherry@seguin.k12.tx.us,www.seguin.k12.tx.us,MR WADE CHERRY   ,'01-12,29,Active,1993-07-01,2015-03-14T05:35:11,267,USCGeocoder,16,1,4.01,,20537186-c563-498e-a61f-94c730eac4d7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1025.38970873,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5707894657,-97.9708998039,Exact
'094,GUADALUPE COUNTY,'13,'094901,SEGUIN ISD,INDEPENDENT,1221 E KINGSBURY,SEGUIN,TX,78155,1221 E KINGSBURY,SEGUIN,TX,78155,(830) 401-8600,(830) 379-0392,igarza@seguin.k12.tx.us,www.seguin.k12.tx.us,DR IRENE GARZA   ,7459,'094901112,JUVENILE DETENTION CENTER,ALTERNATIVE INSTRUCTIONAL,,1221 E KINGSBURY,SEGUIN,TX,78155,2611 N GUADALUPE ST,SEGUIN,TX,78155,(830) 372-3037,(830) 303-5276,cborden@seguin.k12.tx.us,www.seguin.k12.tx.us,CINDY BORDEN   ,'04-12,20,Active,1993-07-01,2015-03-14T05:35:11,268,USCGeocoder,31,1,4.01,,90036a10-ffd9-427b-b1ba-21ac8c5dcf54,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7189.40982157,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.6041356236,-97.9700405554,Exact
'094,GUADALUPE COUNTY,'20,'094902,SCHERTZ-CIBOLO-U CITY ISD,INDEPENDENT,1060 ELBEL RD,SCHERTZ,TX,78154-2099,1060 ELBEL RD,SCHERTZ,TX,78154-2099,(210) 945-6200,(210) 945-6252,szepeda@scuc.txed.net,www.scuc.txed.net/,DR GREG GIBSON   ,14638,'094902001,SAMUEL CLEMENS H S,REGULAR INSTRUCTIONAL,,1001 ELBEL RD,SCHERTZ,TX,78154-2098,1001 ELBEL RD,SCHERTZ,TX,78154-2098,(210) 945-6501,(210) 945-6590,msosa@scuc.txed.net,www.scuc.txed.net/SamuelClemens.cfm,MS MELISSA SOSA   ,'09-12,2450,Active, ,2015-03-14T05:35:11,269,USCGeocoder,31,1,4.01,,79318a13-96ba-41d9-9aef-dc2f7ea8c943,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5277.72464019,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5610225236,-98.2674789064,Exact
'094,GUADALUPE COUNTY,'20,'094902,SCHERTZ-CIBOLO-U CITY ISD,INDEPENDENT,1060 ELBEL RD,SCHERTZ,TX,78154-2099,1060 ELBEL RD,SCHERTZ,TX,78154-2099,(210) 945-6200,(210) 945-6252,szepeda@scuc.txed.net,www.scuc.txed.net/,DR GREG GIBSON   ,14638,'094902002,ALLISON STEELE ENHANCED LEARNING CENTER,ALTERNATIVE INSTRUCTIONAL,,204 WRIGHT AVE,SCHERTZ,TX,78154,204 WRIGHT AVE,SCHERTZ,TX,78154,(210) 945-6401,(210) 945-6410,dberry@scuc.txed.net,www.scuc.txed.net/AllisonSteele.cfm,MR DAVE BERRY   ,'09-12,89,Active,1994-07-01,2015-03-14T05:35:11,270,USCGeocoder,63,1,4.01,,e271413d-c5e6-43e8-b16f-2582670568c4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3684.2047493,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5526904906,-98.2768724254,Exact
'094,GUADALUPE COUNTY,'20,'094902,SCHERTZ-CIBOLO-U CITY ISD,INDEPENDENT,1060 ELBEL RD,SCHERTZ,TX,78154-2099,1060 ELBEL RD,SCHERTZ,TX,78154-2099,(210) 945-6200,(210) 945-6252,szepeda@scuc.txed.net,www.scuc.txed.net/,DR GREG GIBSON   ,14638,'094902003,BYRON P STEELE II H S,REGULAR INSTRUCTIONAL,,1060 ELBEL RD,SCHERTZ,TX,78154,1300 FM1103,CIBOLO,TX,78108,(210) 619-4000,(210) 619-4057,mwohlfarth@scuc.txed.net,www.scuc.txed.net/ByronSteele.cfm,MR MIKE WOHLFARTH   ,'09-12,2204,Active,2005-09-30,2015-03-14T05:35:11,271,USCGeocoder,47,1,4.01,,8c48b0d0-d672-4ea5-9762-2387987c3f99,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.575786,-98.21532,Exact
'094,GUADALUPE COUNTY,'20,'094902,SCHERTZ-CIBOLO-U CITY ISD,INDEPENDENT,1060 ELBEL RD,SCHERTZ,TX,78154-2099,1060 ELBEL RD,SCHERTZ,TX,78154-2099,(210) 945-6200,(210) 945-6252,szepeda@scuc.txed.net,www.scuc.txed.net/,DR GREG GIBSON   ,14638,'094902006,JJAEP INSTRUCTIONAL,JJAEP INSTRUCTIONAL,,1060 ELBEL RD,SHERTZ,TX,78154-2099,1060 ELBEL RD,SCHERTZ,TX, , , ,,,    ,'06-12,0,Active,2002-05-14,2015-03-14T05:35:11,272,USCGeocoder,344,1,4.01,,6d14b91f-b211-4cf8-964b-9cb7d89c60c0,98,Unknown,Success,LOCATION_TYPE_USPS_ZIP_CODE,Kilometers,ArealInterpolation,695661.333,ArealInterpolationGeometricCentroid,State,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.557003,-98.268087,Exact
'094,GUADALUPE COUNTY,'20,'094902,SCHERTZ-CIBOLO-U CITY ISD,INDEPENDENT,1060 ELBEL RD,SCHERTZ,TX,78154-2099,1060 ELBEL RD,SCHERTZ,TX,78154-2099,(210) 945-6200,(210) 945-6252,szepeda@scuc.txed.net,www.scuc.txed.net/,DR GREG GIBSON   ,14638,'094902041,RAY D CORBETT J H,REGULAR INSTRUCTIONAL,,12000 RAY CORBETT DR,SCHERTZ,TX,78154-1899,12000 RAY CORBETT DR,SCHERTZ,TX,78154-1899,(210) 619-4150,(210) 619-4142,dknox@scuc.txed.net,www.scuc.txed.net/RayCorbett.cfm,MR DAVE KNOX   ,'07-08,1089,Active, ,2015-03-14T05:35:11,273,USCGeocoder,16,1,4.01,,6e390912-b2d4-40a8-b463-d252dd37a37b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.528705,-98.243637,Exact
'094,GUADALUPE COUNTY,'20,'094902,SCHERTZ-CIBOLO-U CITY ISD,INDEPENDENT,1060 ELBEL RD,SCHERTZ,TX,78154-2099,1060 ELBEL RD,SCHERTZ,TX,78154-2099,(210) 945-6200,(210) 945-6252,szepeda@scuc.txed.net,www.scuc.txed.net/,DR GREG GIBSON   ,14638,'094902042,DOBIE J H,REGULAR INSTRUCTIONAL,,395 W BORGFELD RD,CIBOLO,TX,78108-3125,395 W BORGFELD RD,CIBOLO,TX,78108-3125,(210) 619-4100,(210) 619-4142,vsimmons@scuc.txed.net,www.scuc.txed.net/FrankDobie.cfm,MS STACY SERNA   ,'07-08,1122,Active,1984-08-17,2015-03-14T05:35:11,274,USCGeocoder,16,1,4.01,,813c13cf-9429-434f-ba97-2bb8112762d7,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,17376.8028067,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5718072576,-98.2404496008,Exact
'094,GUADALUPE COUNTY,'20,'094902,SCHERTZ-CIBOLO-U CITY ISD,INDEPENDENT,1060 ELBEL RD,SCHERTZ,TX,78154-2099,1060 ELBEL RD,SCHERTZ,TX,78154-2099,(210) 945-6200,(210) 945-6252,szepeda@scuc.txed.net,www.scuc.txed.net/,DR GREG GIBSON   ,14638,'094902101,WIEDERSTEIN EL,REGULAR INSTRUCTIONAL,,171 BORGFELD RD,CIBOLO,TX,78108-0560,171 BORGFELD RD,CIBOLO,TX,78108-0560,(210) 619-4550,(210) 619-4590,pmeloni@scuc.txed.net,www.scuc.txed.net/OGWiederstein.cfm,MS PAIGE MELONI   ,'EE-04,851,Active, ,2015-03-14T05:35:11,275,USCGeocoder,31,1,4.01,,a8cbae8b-dc41-42e2-847d-13a9171dabcd,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6937.80244352,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,29.5683449379,-98.2492425789,Relaxed
