CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_laurenflorence_output_05_lf,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905389,JOHN LESLIE PATTON JR ACADEMIC CENTER,ALTERNATIVE INSTRUCTIONAL,,3313 S BECKLEY AVE,DALLAS,TX,75224.0,3313 S BECKLEY AVE,DALLAS,TX,75224.0,(214) 932-5160,(214) 932-5149,LSwann@dallasisd.org,www.dallasisd.org/patton,LESLIE A SWANN   ,'09-12,102,Active,40413.0,2015-03-14T05:35:05,249,USCGeocoder,16,1,4.01,,56751c4f-40f4-4729-abe5-d575d0a58b44,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6985.4962935,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7043113898,-96.8229496055,Exact
'057,DALLAS COUNTY,'10,'057905,DALLAS ISD,INDEPENDENT,3700 ROSS AVE,DALLAS,TX,75204-5491,3700 ROSS AVE,DALLAS,TX,75204-5491,(972) 925-3700, ,arodriguez@dallasisd.org,www.dallasisd.org,MIKE MILES   ,160253,'057905392,RESERVED FOR FUTURE USE,REGULAR INSTRUCTIONAL,,3030 STAG RD,DALLAS,TX,75241.0,3030 STAG RD,DALLAS,TX,75241.0,(972) 925-3700,(972) 925-3701,arodriguez@dallasisd.org,,    ,'09-12,0,Under Construction,40525.0,2015-03-14T05:35:05,250,USCGeocoder,16,1,4.01,,232e79f8-e6e3-4ad7-83cc-7f1ebe82fa1c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,21912.5005259,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6925232714,-96.7678271688,Exact
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906001,DESOTO H S,REGULAR INSTRUCTIONAL,,600 EAGLE DR,DESOTO,TX,75115-6006,600 EAGLE DR,DESOTO,TX,75115-6006,(972) 230-0726,(972) 274-8115,thurston.lamb@desotoisd.org,www.desotoisd.org,DR THURSTON LAMB   ,'09-12,2275,Active, ,2015-03-14T05:35:05,251,USCGeocoder,16,1,4.01,,763d94df-49d0-42bc-bdf5-bc512ecbeeac,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5768.44791396,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5823645594,-96.8689927362,Exact
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906002,D H S FRESHMAN CAMPUS,REGULAR INSTRUCTIONAL,,620 S WESTMORELAND,DESOTO,TX,75115-5795,620 S WESTMORELAND,DESOTO,TX,75115-5795,(972) 274-1818,(972) 274-2501,carlos.meekins@desotoisd.org,www.desotoisd.org,MR CARLOS MEEKINS   ,'09,811,Active,35247.0,2015-03-14T05:35:05,252,USCGeocoder,16,1,4.01,,9b2cf3cc-4763-490b-b184-017baa527767,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,13141.1627764,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.582146008,-96.8739972612,Relaxed
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906007,DALLAS COUNTY JJAEP DESOTO CAMPUS,JJAEP INSTRUCTIONAL,,1673 TERRE COLONY CT,DALLAS,TX,75212.0,1673 TERRE COLONY CT,DALLAS,TX,75212.0,(214) 637-6136,(214) 637-6130,Deloris.McDonald@dallascounty.org,,MR KENNETH REYNOLDS   ,'03-12,-1,Active,37925.0,2015-03-14T05:35:05,253,USCGeocoder,16,1,4.01,,2ab7c3ff-95bb-4dcb-8cb4-c1f5a47f519a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,98086.4852536,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7704644959,-96.8661694344,Exact
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906041,DESOTO EAST MIDDLE,REGULAR INSTRUCTIONAL,,601 E BELT LINE RD,DESOTO,TX,75115-5199,601 W BELT LINE RD,DESOTO,TX,75115-5199,(972) 223-0690,(972) 274-8156,donna.blackburn@desotoisd.org,www.desotoisd.org,MRS DONNA FREELING BLACKBURN   ,'06-08,687,Active, ,2015-03-14T05:35:05,254,USCGeocoder,63,1,4.01,,25efd214-c6d1-4ec5-a24c-8a25af0e8093,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7675.44927802,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5898771327,-96.8687121104,Exact
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906042,DESOTO WEST MIDDLE,REGULAR INSTRUCTIONAL,,800 N WESTMORELAND,DESOTO,TX,75115-4314,800 N WESTMORELAND,DESOTO,TX,75115-4314,(972) 230-1820,(972) 274-8183,wrandall@desotoisd.org,www.desotoisd.org,MR REGINALD LEWIS   ,'06-08,709,Active,31974.0,2015-03-14T05:35:05,255,USCGeocoder,16,1,4.01,,c8ce0fe7-55e6-4131-8bac-facd7149559f,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8685.53406402,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6007604175,-96.8740639585,Relaxed
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906043,CURTISTENE S MCCOWAN MIDDLE,REGULAR INSTRUCTIONAL,,1500 MAJESTIC MEADOWS,GLENN HEIGHTS,TX,75154.0,1500 MAJESTIC MEADOWS DR,GLENN HEIGHTS,TX,75154.0,(972) 274-8090,(972) 274-8099,slowe@desotoisd.org,www.desotoisd.org,MRS MELVALYN LOWE   ,'06-08,846,Active,39281.0,2015-03-14T05:35:05,256,USCGeocoder,31,1,4.01,,476e4646-8b2c-426f-8591-513e54c137c4,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.563452,-96.881672,Exact
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906102,RUBY YOUNG EL,REGULAR INSTRUCTIONAL,,707 N YOUNG BLVD,DESOTO,TX,75115-4443,707 N YOUNG BLVD,DESOTO,TX,75115-4443,(972) 223-6505,(972) 274-8221,bobby.sims@desotoisd.org,www.desotoisd.org,MR BOBBY SIMS   ,'EE-05,617,Active, ,2015-03-14T05:35:05,257,USCGeocoder,0,1,4.01,,79879d09-5743-416c-a5d0-a4deb2fde731,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1039.1484481,LinearInterpolationAddressRange,StreetSegment,97.9289940828,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6000637701,-96.8658511864,Relaxed
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906103,NORTHSIDE EL,REGULAR INSTRUCTIONAL,,525 RAY AVE,DESOTO,TX,75115-3309,525 RAY AVE,DESOTO,TX,75115-3309,(972) 224-6709,(972) 228-7925,brandon.ward@desotoisd.org,www.desotoisd.org,MR BRANDON WARD   ,'EE-05,-1,Active, ,2015-03-14T05:35:05,258,USCGeocoder,16,1,4.01,,c45edbd5-c230-4882-abe3-b681241d057a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4606.03884609,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6103322854,-96.8450213104,Exact
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906104,AMBER TERRACE EL,REGULAR INSTRUCTIONAL,,224 AMBER LN,DESOTO,TX,75115-6204,224 AMBER LN,DESOTO,TX,75115-6204,(972) 223-8757,(972) 274-8247,emory.price@desotoisd.org,www.desotoisd.org,MR EMORY PRICE   ,'EE-05,678,Active, ,2015-03-14T05:35:05,259,USCGeocoder,31,1,4.01,,45483db5-bb99-4159-b81e-4ab61d03ee40,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5014.42367427,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5777743544,-96.8546784088,Exact
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906106,THE MEADOWS EL,REGULAR INSTRUCTIONAL,,1016 THE MEADOWS PKWY,DESOTO,TX,75115-4210,1016 THE MEADOWS PKWY,DESOTO,TX,75115-4210,(972) 224-0960,(972) 228-7908,shawthorne@desotoisd.org,www.desotoisd.org,MRS SHANA HAWFHORNE   ,'EE-05,546,Active, ,2015-03-14T05:35:05,260,USCGeocoder,0,1,4.01,,8dc6a878-2a84-40e1-8354-afd030b56660,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1285.23902934,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6072149033,-96.8311070426,Exact
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906107,COCKRELL HILL EL,REGULAR INSTRUCTIONAL,,425 S COCKRELL HILL,DESOTO,TX,75115-5311,425 S COCKRELL HILL,DESOTO,TX,75115-5311,(972) 230-1692,(972) 274-8081,arista.owens-mcgowan@desotoisd.org,www.desotoisd.org,MRS ARISTA OWENS-MCGOWAN   ,'EE-05,565,Active,31974.0,2015-03-14T05:35:05,261,USCGeocoder,16,1,4.01,,88ed6966-796d-4cb0-92ce-6e2f89c1e50c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9580.36974101,LinearInterpolationAddressRange,StreetSegment,89.9408284024,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.5931801994,-96.8912687873,Relaxed;Soundex
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906108,FRANK D MOATES EL,REGULAR INSTRUCTIONAL,,1500 HERITAGE DR,GLENN HEIGHTS,TX,75154-8140,1500 HERITAGE DR,GLENN HEIGHTS,TX,75154-8140,(972) 230-2881,(972) 274-8073,wpittman@desotoisd.org,www.desotoisd.org,WESLEY PITTMAN   ,'EE-05,641,Active, ,2015-03-14T05:35:05,262,USCGeocoder,16,1,4.01,,b23c87e3-34c7-4dda-b44b-db5429e4785a,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7124.22650148,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.563454054,-96.8631263257,Relaxed
'057,DALLAS COUNTY,'10,'057906,DESOTO ISD,INDEPENDENT,200 E BELT LINE RD,DESOTO,TX,75115-5795,200 E BELT LINE RD,DESOTO,TX,75115-5795,(972) 223-6666 ext:218 ,(972) 274-8209,david.harris@desotoisd.org,www.desotoisd.org,DR DAVID C HARRIS   ,9604,'057906109,WOODRIDGE EL,REGULAR INSTRUCTIONAL,,1001 WOODRIDGE,DESOTO,TX,75115.0,1001 WOODRIDGE,DESOTO,TX,75115.0,(972) 223-3800,(972) 274-8204,rtorres@desotoisd.org,www.desotoisd.org,MR ROBERT TORRES   ,'EE-05,691,Active,37788.0,2015-03-14T05:35:05,263,USCGeocoder,47,1,4.01,,e7127947-35a4-4212-bb8f-e2d58dd8c921,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.584821,-96.834248,Exact
'057,DALLAS COUNTY,'10,'057907,DUNCANVILLE ISD,INDEPENDENT,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,(972) 708-2000,(972) 708-2020,dclaxton@duncanvilleisd.org,www.duncanvilleisd.org,DR ALFRED L RAY   ,12945,'057907001,DUNCANVILLE H S,REGULAR INSTRUCTIONAL,,900 W CAMP WISDOM,DUNCANVILLE,TX,75116-3099,900 W CAMP WISDOM,DUNCANVILLE,TX,75116-3099,(972) 708-3700,(972) 708-3737,ansmith@duncanvilleisd.org,,MR ANDRE SMITH   ,'09-12,3923,Active, ,2015-03-14T05:35:05,264,USCGeocoder,16,1,4.01,,b7891f37-cacc-4028-b04b-33c72e66905e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5231.1675532,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6622987809,-96.9281132892,Relaxed
'057,DALLAS COUNTY,'10,'057907,DUNCANVILLE ISD,INDEPENDENT,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,(972) 708-2000,(972) 708-2020,dclaxton@duncanvilleisd.org,www.duncanvilleisd.org,DR ALFRED L RAY   ,12945,'057907004,MARY E SMITHEY PACE H S,ALTERNATIVE INSTRUCTIONAL,,502 E FREEMAN ST,DUNCANVILLE,TX,75116.0,502 E FREEMAN ST,DUNCANVILLE,TX,75116.0,(972) 708-2470,(972) 708-2474,kbutcher@duncanvilleisd.org,pace.duncanvilleisd.org,MR KEITH BUTCHER   ,'09-12,112,Active,34197.0,2015-03-14T05:35:05,265,USCGeocoder,16,1,4.01,,e4e67f22-e2d7-409e-91f0-d61f3455d3ad,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,18967.6012924,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6508414231,-96.9008075557,Exact
'057,DALLAS COUNTY,'10,'057907,DUNCANVILLE ISD,INDEPENDENT,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,(972) 708-2000,(972) 708-2020,dclaxton@duncanvilleisd.org,www.duncanvilleisd.org,DR ALFRED L RAY   ,12945,'057907005,SUMMIT LEARNING CENTER,DAEP INSTRUCTIONAL,,900 S CEDAR RDG DR #300A,DUNCANVILLE,TX,75137.0,900 S CEDAR RDG DR #300A,DUNCANVILLE,TX,75137.0,(972) 708-2570,(972) 708-2585,dweaver@duncanvilleisd.org,,DWIGHT WEAVER   ,'01-12,56,Active,34516.0,2015-03-14T05:35:05,266,USCGeocoder,47,1,4.01,,1f88e860-c768-468b-af20-e63d097229a4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6726.8893428,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.643513108,-96.9253727497,Exact
'057,DALLAS COUNTY,'10,'057907,DUNCANVILLE ISD,INDEPENDENT,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,(972) 708-2000,(972) 708-2020,dclaxton@duncanvilleisd.org,www.duncanvilleisd.org,DR ALFRED L RAY   ,12945,'057907007,P A S S LEARNING CTR,JJAEP INSTRUCTIONAL,,1673 TERRE COLONY,DALLAS,TX,75212.0,1673 TERRE COLONY,DALLAS,TX,75212.0,(214) 637-6136,(214) 637-6130,smalone@dallascounty.org,,SHETERRIC MALONE   ,'05-12,6,Active,35065.0,2015-03-14T05:35:05,267,USCGeocoder,16,1,4.01,,1ff2da58-42ac-44c0-8229-8f39c2c60083,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,98086.4852536,LinearInterpolationAddressRange,StreetSegment,97.0414201183,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.7704644959,-96.8661694344,Relaxed
'057,DALLAS COUNTY,'10,'057907,DUNCANVILLE ISD,INDEPENDENT,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,(972) 708-2000,(972) 708-2020,dclaxton@duncanvilleisd.org,www.duncanvilleisd.org,DR ALFRED L RAY   ,12945,'057907041,J HERMAN REED MIDDLE,REGULAR INSTRUCTIONAL,,530 E FREEMAN ST,DUNCANVILLE,TX,75116-4893,530 E FREEMAN ST,DUNCANVILLE,TX,75116-4893,(972) 708-3500,(972) 708-3535,rmccoy@duncanvilleisd.org,,RYAN MCCOY   ,'07-08,567,Active, ,2015-03-14T05:35:05,268,USCGeocoder,16,1,4.01,,0455467a-b9f3-4141-a92e-c963b1fa07bf,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,18967.6012924,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6500619356,-96.9001593933,Exact
'057,DALLAS COUNTY,'10,'057907,DUNCANVILLE ISD,INDEPENDENT,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,(972) 708-2000,(972) 708-2020,dclaxton@duncanvilleisd.org,www.duncanvilleisd.org,DR ALFRED L RAY   ,12945,'057907042,WILLIAM H BYRD MIDDLE,REGULAR INSTRUCTIONAL,,1040 W WHEATLAND RD,DUNCANVILLE,TX,75137-4406,1040 W WHEATLAND RD,DUNCANVILLE,TX,75137-4406,(972) 708-3400,(972) 708-3434,mmcdonald@duncanvilleisd.org,,MICHAEL MCDONALD   ,'07-08,786,Active, ,2015-03-14T05:35:05,269,USCGeocoder,16,1,4.01,,57d91863-38cb-481d-96b7-1e146558a706,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6712.46411338,LinearInterpolationAddressRange,StreetSegment,92.0118343195,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6473495164,-96.932111241,Relaxed
'057,DALLAS COUNTY,'10,'057907,DUNCANVILLE ISD,INDEPENDENT,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,(972) 708-2000,(972) 708-2020,dclaxton@duncanvilleisd.org,www.duncanvilleisd.org,DR ALFRED L RAY   ,12945,'057907043,G W KENNEMER MIDDLE,REGULAR INSTRUCTIONAL,,7101 W WHEATLAND RD,DALLAS,TX,75249.0,7101 W WHEATLAND RD,DALLAS,TX,75249.0,(972) 708-3600,(972) 708-3636,braking@duncanvilleisd.org,,BRANDEE KING   ,'07-08,689,Active,38565.0,2015-03-14T05:35:05,270,USCGeocoder,31,1,4.01,,6f7b70fd-7aa9-456c-9577-045c162881e2,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.648156,-96.948376,Exact
'057,DALLAS COUNTY,'10,'057907,DUNCANVILLE ISD,INDEPENDENT,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,(972) 708-2000,(972) 708-2020,dclaxton@duncanvilleisd.org,www.duncanvilleisd.org,DR ALFRED L RAY   ,12945,'057907101,CENTRAL EL,REGULAR INSTRUCTIONAL,,302 E FREEMAN ST,DUNCANVILLE,TX,75116-4813,302 E FREEMAN ST,DUNCANVILLE,TX,75116-4813,(972) 708-2600,(972) 708-2626,sherrismith@duncanvilleisd.org,,SHERRI SMITH   ,'EE-04,574,Active, ,2015-03-14T05:35:05,271,USCGeocoder,16,1,4.01,,56915190-c96e-4914-a5f9-3385c54649fc,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3880.69011808,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6508724532,-96.9060279441,Exact
'057,DALLAS COUNTY,'10,'057907,DUNCANVILLE ISD,INDEPENDENT,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,(972) 708-2000,(972) 708-2020,dclaxton@duncanvilleisd.org,www.duncanvilleisd.org,DR ALFRED L RAY   ,12945,'057907102,FAIRMEADOWS EL,REGULAR INSTRUCTIONAL,,101 E FAIRMEADOWS DR,DUNCANVILLE,TX,75116-2711,101 E FAIRMEADOWS DR,DUNCANVILLE,TX,75116-2711,(972) 708-2700,(972) 708-2727,tvillarreal@duncanvilleisd.org,,TERESA VILLARREAL   ,'PK-04,540,Active, ,2015-03-14T05:35:05,272,USCGeocoder,31,1,4.01,,93f4bfbb-34e0-4c40-860c-56eee8f5558e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6070.89337428,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6662653074,-96.905689515,Exact
'057,DALLAS COUNTY,'10,'057907,DUNCANVILLE ISD,INDEPENDENT,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,710 S CEDAR RIDGE DR,DUNCANVILLE,TX,75137-2204,(972) 708-2000,(972) 708-2020,dclaxton@duncanvilleisd.org,www.duncanvilleisd.org,DR ALFRED L RAY   ,12945,'057907103,MERRIFIELD EL,REGULAR INSTRUCTIONAL,,102 E VINYARD ST,DUNCANVILLE,TX,75137-2355,102 E VINYARD ST,DUNCANVILLE,TX,75137-2355,(972) 708-2900,(972) 708-2929,lsorensen@duncanvilleisd.org,,LINDA SORENSEN   ,'PK-04,550,Active, ,2015-03-14T05:35:05,273,USCGeocoder,31,1,4.01,,787ead64-6316-47a5-8a09-be6ca53e4fb8,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7736.65090556,LinearInterpolationAddressRange,StreetSegment,94.0828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,32.6449984491,-96.9083784133,Relaxed
