CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_Manzhi_output_17_mw,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'227,TRAVIS COUNTY,'13,'227906,TEXAS SCH FOR THE DEAF,TSD/TSBVI,1102 S CONGRESS AVE,AUSTIN,TX,78704.0,1102 S CONGRESS AVE,AUSTIN,TX,78704.0,(512) 462-5353,(512) 462-5313,claire.bugen@tsd.state.tx.us,www.tsd.state.tx.us,MS CLAIRE BUGEN   ,530,'227906001,TEXAS SCHOOL FOR THE DEAF,REGULAR INSTRUCTIONAL,,1102 S CONGRESS AVE,AUSTIN,TX,78704-1728,1102 S CONGRESS AVE,AUSTIN,TX,78704-1728,(512) 462-5353,(512) 462-5313,claire.bugen@tsd.state.tx.us,www.tsd.state.tx.us,MR KARL HUMMEL   MS JAN REED-ANDERSON   MS STELLA EGBERT   MS TERRY ROBBINS   ,'EE-12,530,Active, ,2015-03-14T05:35:00,239,USCGeocoder,47,1,4.01,,252e01a6-ce4b-4546-83b7-fc54bd024ef0,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,253312.800812,ArealInterpolationGeometricCentroid,Parcel,95.8579881657,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.2533739293,-97.7510438339,Relaxed
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907001,MANOR H S,REGULAR INSTRUCTIONAL,,P O BOX 679,MANOR,TX,78653-0679,12700 GREGG MANOR RD,MANOR,TX,78653.0,(512) 278-4800,(512) 278-1736,jennifer.mann@manorisd.net,,JENNIFER MANN   ,'09-12,1644,Active, ,2015-03-14T05:35:00,240,USCGeocoder,16,1,4.01,,426090de-af93-47bc-aa19-5cf95d1d051c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,41721.8340389,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.3528344854,-97.5609533514,Exact
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907002,MANOR EXCEL ACADEMY,ALTERNATIVE INSTRUCTIONAL,,P O BOX 359,MANOR,TX,78653-0359,10334 OLD HWY 20,MANOR,TX,78653-0359,(512) 278-4850,(512) 278-4859,eduardo.lozano@manorisd.net,www.manorisd.net,DR EDUARDO LOZANO   ,'06-12,119,Active,33238.0,2015-03-14T05:35:00,241,USCGeocoder,31,1,4.01,,4f1a84da-88db-4ce8-a44e-35d13f6ef2e8,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,32.394265,-96.16151,Exact
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907003,TRAVIS CO J J A E P,JJAEP INSTRUCTIONAL,,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290E,MANOR,TX,78653.0,(512) 278-4974,(512) 278-1862,kevin.brackmeyer@manorisd.net,,    ,'06-12,0,Active,33816.0,2015-03-14T05:35:00,242,USCGeocoder,94,1,4.01,,b4451179-fa70-4186-9b99-4cefaa47d9de,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,30.342306,-97.569862,Exact
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907004,MANOR NEW TECHNOLOGY HIGH,REGULAR INSTRUCTIONAL,,10323 HWY 290E,MANOR,TX,78653.0,10323 HWY 290E,MANOR,TX,78653.0,(512) 278-4875,(512) 278-4880,steven.zipkes@manorisd.net,,MR STEVEN ZIPKES   ,'09-12,385,Active,37868.0,2015-03-14T05:35:00,243,USCGeocoder,125,1,4.01,,2031cf8a-a0d4-404f-aeb9-08cc5974b81a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,30.423365,-97.647996,Exact
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907041,MANOR MIDDLE,REGULAR INSTRUCTIONAL,,P O BOX 388,MANOR,TX,78653-0388,12900 GREG MANOR RD,MANOR,TX,78653-0388,(512) 278-4600,(512) 278-4295,davin.vogler@manorisd.net,,MR DAVIN VOGLER   ,'06-08,923,Active, ,2015-03-14T05:35:00,244,USCGeocoder,47,1,4.01,,dae089d8-d67e-41e6-9602-9fb13f84f6e2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,41721.8340389,LinearInterpolationAddressRange,StreetSegment,96.1961115807,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.357063791,-97.5613222433,Relaxed;Soundex
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907042,DECKER MIDDLE,REGULAR INSTRUCTIONAL,,8104 DECKER LN,MANOR,TX,78653.0,8104 DECKER LN,AUSTIN,TX,78724.0,(512) 278-4635,(512) 278-4654,michael.perkins@manorisd.net,www.manorisd.net,MR MICHAEL PERKINS   ,'06-08,912,Active,38244.0,2015-03-14T05:35:00,245,USCGeocoder,16,1,4.01,,5e7bd818-7c0c-48c7-b342-e57b809431f0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2400.73806517,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.3066928982,-97.6181863492,Exact
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907101,MANOR EL,REGULAR INSTRUCTIONAL,,P O BOX 348,MANOR,TX,78653.0,12904 GREGG MANOR RD,MANOR,TX,78653.0,(512) 278-4100,(512) 278-4104,malaki.hawkins@manorisd.net,,MALAKI HAWKINS   ,'EE-05,698,Active,30701.0,2015-03-14T05:35:00,246,USCGeocoder,31,1,4.01,,20e3c7f4-f33c-4857-b4de-09364fee1179,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,41721.8340389,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.3571426929,-97.5613582894,Exact
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907102,BLUEBONNET TRAIL EL,REGULAR INSTRUCTIONAL,,11316 FARMHAVEN RD,AUSTIN,TX,78754-5744,11316 FARMHAVEN RD,AUSTIN,TX,78754-5744,(512) 278-4125,(512) 278-4140,dominique.washington@manorisd.net,,DOMINIQUE WASHINGTON   ,'EE-05,496,Active,31789.0,2015-03-14T05:35:00,247,USCGeocoder,94,1,4.01,,21715124-5a53-4a9d-863b-d9a817a9a646,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,22633.1720377,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.3519994858,-97.6172403194,Exact
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907104,DECKER EL,REGULAR INSTRUCTIONAL,,8500 DECKER LN,AUSTIN,TX,78724.0,8500 DECKER LN,AUSITN,TX,78724.0,(512) 278-4150,(512) 278-4174,ellen.willoughby@manorisd.net,,MS ELLEN WILLOUGHBY   ,'EE-05,724,Active,34430.0,2015-03-14T05:35:00,248,USCGeocoder,47,1,4.01,,542ccf47-d4ea-4c3f-8713-6162430b41bf,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3772.72344772,LinearInterpolationAddressRange,StreetSegment,99.6646942801,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.3110777224,-97.6152628745,Relaxed
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907105,BLAKE MANOR EL,REGULAR INSTRUCTIONAL,,18010 BLAKE MANOR RD,MANOR,TX,78653.0,18010 BLAKE MANOR RD,MANOR,TX,78653.0,(512) 278-4200,(512) 278-4209,vikki.mccoin@manorisd.net,www.manorisd.net,MRS VIKKI MCCOIN   ,'EE-05,763,Active,37485.0,2015-03-14T05:35:00,249,USCGeocoder,0,1,4.01,,5ce6d17b-9022-4b9d-b35e-2abe0b0e90c5,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4595.77542508,LinearInterpolationAddressRange,StreetSegment,98.9940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.3081407526,-97.5350696697,Relaxed
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907106,PRESIDENTIAL MEADOWS EL,REGULAR INSTRUCTIONAL,,13252 GEORGE BUSH ST,MANOR,TX,78653.0,13252 GEORGE BUSH ST,MANOR,TX,78653.0,(512) 278-4225,(512) 278-4231,tara.bowen@manorisd.net,www.manorisd.net,MRS TARA BOWENS   ,'EE-05,947,Active,37868.0,2015-03-14T05:35:00,250,USCGeocoder,47,1,4.01,,8fc0bbed-c1b5-495a-9bdc-d6490cc11c99,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,30.352509,-97.526132,Exact
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907107,OAK MEADOWS EL,REGULAR INSTRUCTIONAL,,P O BOX 359,MANOR,TX,78653.0,5600 DECKER LN,AUSTIN,TX,78724.0,(512) 278-4175,(512) 278-4199,alejandro.gongora@manorisd.net,www.manorisd.net,MR ALEJANDRO GONGORA   ,'EE-05,589,Active,38244.0,2015-03-14T05:35:00,251,USCGeocoder,47,1,4.01,,7ece7137-4a14-4b75-ae91-d9b607e7e2cd,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,30.283483,-97.632978,Exact
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907108,PIONEER CROSSING EL,REGULAR INSTRUCTIONAL,,11300 SAMSUNG BLVD,AUSTIN,TX,78754.0,11300 SAMSUNG BLVD,AUSTIN,TX,78754.0,(512) 278-4850,(512) 278-4259,ryan.marcum@manorisd.net,,MR RYAN MARCUM   ,'EE-05,652,Active,38588.0,2015-03-14T05:35:00,252,USCGeocoder,31,1,4.01,,0ef5398c-8cd9-4c52-8b13-3f6dde13cab7,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,30.361998,-97.640006,Exact
'227,TRAVIS COUNTY,'13,'227907,MANOR ISD,INDEPENDENT,10335 HWY 290E,MANOR,TX,78653.0,10335 HWY 290 E,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,kevin.brackmeyer@manorisd.net,www.manorisd.net,WILLIAM KEVIN BRACKMEYER   ,8852,'227907109,SHADOWGLEN EL,REGULAR INSTRUCTIONAL,,12000 SHADOWGLEN TRACE,MANOR,TX,78653.0,12000 SHADOWGLEN TRACE,MANOR,TX,78653.0,(512) 278-4000,(512) 278-4017,communication@manorisd.net,,    ,'EE-05,0,Under Construction,40025.0,2015-03-14T05:35:00,253,USCGeocoder,31,1,4.01,,57d0c022-40e4-4705-b118-045d1a75303b,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,30.31896,-97.53696,Exact
'227,TRAVIS COUNTY,'13,'227909,EANES ISD,INDEPENDENT,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,(512) 732-9001,(512) 732-9005,tleonard@eanesisd.net,www.eanesisd.net,DR THOMAS LEONARD   ,7971,'227909001,WESTLAKE H S,REGULAR INSTRUCTIONAL,,4100 WESTBANK DR,AUSTIN,TX,78746-6599,4100 WESTBANK DR,AUSTIN,TX,78746-6599,(512) 732-9280,(512) 732-9289,,,JOHN CARTER   ,'09-12,2541,Active, ,2015-03-14T05:35:00,254,USCGeocoder,47,1,4.01,,45bbf092-65d6-407a-ae59-22404b9da576,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,137080.113652,ArealInterpolationGeometricCentroid,Parcel,98.9940828402,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.276639352,-97.8130405759,Relaxed
'227,TRAVIS COUNTY,'13,'227909,EANES ISD,INDEPENDENT,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,(512) 732-9001,(512) 732-9005,tleonard@eanesisd.net,www.eanesisd.net,DR THOMAS LEONARD   ,7971,'227909002,WESTLAKE ALTER,ALTERNATIVE INSTRUCTIONAL,,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,4100 WESTBANK DR,AUSTIN,TX,78746-6566,(512) 327-2203, ,,,DR JOHN CARTER   ,'09-12,0,Active,33054.0,2015-03-14T05:35:00,255,USCGeocoder,0,1,4.01,,4636a999-a759-4c30-8632-70d4bc61c6c9,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,137080.113652,ArealInterpolationGeometricCentroid,Parcel,98.9940828402,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.276639352,-97.8130405759,Relaxed
'227,TRAVIS COUNTY,'13,'227909,EANES ISD,INDEPENDENT,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,(512) 732-9001,(512) 732-9005,tleonard@eanesisd.net,www.eanesisd.net,DR THOMAS LEONARD   ,7971,'227909003,TRAVIS CO J J A E P,JJAEP INSTRUCTIONAL,,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511, , ,,,    ,'06-12,0,Active,33816.0,2015-03-14T05:35:00,256,USCGeocoder,16,1,4.01,,3b638163-f296-4ea4-884a-b12917afdd81,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,14387.6501576,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.2771594209,-97.8168094343,Exact
'227,TRAVIS COUNTY,'13,'227909,EANES ISD,INDEPENDENT,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,(512) 732-9001,(512) 732-9005,tleonard@eanesisd.net,www.eanesisd.net,DR THOMAS LEONARD   ,7971,'227909005,ADULT TRANSITION SERVICES,ALTERNATIVE INSTRUCTIONAL,,1020 WALSH TARLETON,AUSTIN,TX,78746.0,1020 WALSH TARLETON,AUSTIN,TX,78746.0, , ,supt@eanesisd.net,,    ,'UG,40,Active,40387.0,2015-03-14T05:35:00,257,USCGeocoder,78,1,4.01,,3b9a2610-3d2e-49e5-bc6d-c15b17743a62,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1457.81200534,LinearInterpolationAddressRange,StreetSegment,95.5848884843,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.2731063315,-97.7985904247,Relaxed;Soundex
'227,TRAVIS COUNTY,'13,'227909,EANES ISD,INDEPENDENT,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,(512) 732-9001,(512) 732-9005,tleonard@eanesisd.net,www.eanesisd.net,DR THOMAS LEONARD   ,7971,'227909041,HILL COUNTRY MIDDLE,REGULAR INSTRUCTIONAL,,1300 WALSH TARLETON RD,AUSTIN,TX,78746-6699,1300 WALSH TARLETON RD,AUSTIN,TX,78746-6699,(512) 732-9220,(512) 732-9229,,,DR KATHLEEN SULLIVAN   ,'06-08,1001,Active, ,2015-03-14T05:35:00,258,USCGeocoder,31,1,4.01,,f3fdaabc-e9a2-4c2d-a563-21286c78291d,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2712.73516395,LinearInterpolationAddressRange,StreetSegment,92.6263086026,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.2687784641,-97.8014274186,Relaxed;Soundex
'227,TRAVIS COUNTY,'13,'227909,EANES ISD,INDEPENDENT,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,(512) 732-9001,(512) 732-9005,tleonard@eanesisd.net,www.eanesisd.net,DR THOMAS LEONARD   ,7971,'227909042,WEST RIDGE MIDDLE,REGULAR INSTRUCTIONAL,,9201 SCENIC BLUFF DR,AUSTIN,TX,78733-6006,9201 SCENIC BLUFF DR,AUSTIN,TX,78733-6006,(512) 732-9240,(512) 732-9249,,,MR STEVE RAMSEY   ,'06-08,898,Active,30510.0,2015-03-14T05:35:00,259,USCGeocoder,31,1,4.01,,0acaf525-a9e5-4cc3-8d14-9a0a95ceed44,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,165201.823424,ArealInterpolationGeometricCentroid,Parcel,100.0,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.3039185524,-97.8836339453,Exact
'227,TRAVIS COUNTY,'13,'227909,EANES ISD,INDEPENDENT,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,(512) 732-9001,(512) 732-9005,tleonard@eanesisd.net,www.eanesisd.net,DR THOMAS LEONARD   ,7971,'227909101,EANES EL,REGULAR INSTRUCTIONAL,,4101 BEE CAVE RD,AUSTIN,TX,78746-6497,4101 BEE CAVE RD,AUSTIN,TX,78746-6497,(512) 732-9100,(512) 732-9109,,,MS JODI VILLEMAIRE   ,'KG-05,678,Active, ,2015-03-14T05:35:00,260,USCGeocoder,31,1,4.01,,449a0b69-35df-494b-8e7b-2a6fe16ab57e,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,30.28302,-97.811151,Exact
'227,TRAVIS COUNTY,'13,'227909,EANES ISD,INDEPENDENT,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,(512) 732-9001,(512) 732-9005,tleonard@eanesisd.net,www.eanesisd.net,DR THOMAS LEONARD   ,7971,'227909102,CEDAR CREEK EL,REGULAR INSTRUCTIONAL,,3301 PINNACLE RD,AUSTIN,TX,78746-7499,3301 PINNACLE RD,AUSTIN,TX,78746-7499,(512) 732-9120,(512) 732-9129,,,MS JESSICA BROWN   ,'KG-05,474,Active, ,2015-03-14T05:35:00,261,USCGeocoder,78,1,4.01,,300bca38-3228-4036-855f-f21e81dec179,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2188.28040606,LinearInterpolationAddressRange,StreetSegment,100.0,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,30.2689685984,-97.80459616,Exact
'227,TRAVIS COUNTY,'13,'227909,EANES ISD,INDEPENDENT,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,(512) 732-9001,(512) 732-9005,tleonard@eanesisd.net,www.eanesisd.net,DR THOMAS LEONARD   ,7971,'227909103,VALLEY VIEW EL,REGULAR INSTRUCTIONAL,,1201 LOOP 360 S,AUSTIN,TX,78746-6427,1201 LOOP 360 S,AUSTIN,TX,78746-6427,(512) 732-9140,(512) 732-9149,,,MS JENNIFER DUSEK   ,'KG-05,493,Active, ,2015-03-14T05:35:00,262,USCGeocoder,31,1,4.01,,999f3d50-a81d-4883-9830-b29bbb9413a8,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,30.282797,-97.821472,Exact
'227,TRAVIS COUNTY,'13,'227909,EANES ISD,INDEPENDENT,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,(512) 732-9001,(512) 732-9005,tleonard@eanesisd.net,www.eanesisd.net,DR THOMAS LEONARD   ,7971,'227909104,FOREST TRAIL EL,REGULAR INSTRUCTIONAL,,1203 LOOP 360 S,AUSTIN,TX,78746-6427,1203 LOOP 360 S,AUSTIN,TX,78746-6427,(512) 732-9160,(512) 732-9169,,,MR CHARLES MCCASLAND   ,'KG-05,591,Active, ,2015-03-14T05:35:00,263,USCGeocoder,63,1,4.01,,742ea3dd-4427-40b6-a4d0-8549644d8465,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,,ArealInterpolationGeometricCentroid,USPSZip,100.0,FeatureClassBased,ReturnAll,,Manual,,,0,30.280546,-97.819862,Exact
'227,TRAVIS COUNTY,'13,'227909,EANES ISD,INDEPENDENT,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,601 CAMP CRAFT RD,AUSTIN,TX,78746-6511,(512) 732-9001,(512) 732-9005,tleonard@eanesisd.net,www.eanesisd.net,DR THOMAS LEONARD   ,7971,'227909105,BARTON CREEK EL,REGULAR INSTRUCTIONAL,,1370 PATTERSON RD,AUSTIN,TX,78733-6501,1370 PATTERSON RD,AUSTIN,TX,78733-6501,(512) 732-9180,(512) 732-9189,,,MR BRYAN SHIPPEY   ,'KG-05,511,Active,31593.0,2015-03-14T05:35:00,264,USCGeocoder,78,1,4.01,,6a60cc5d-26dd-4428-a2c1-8c9fa175a6b1,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,21980.5925179,ArealInterpolationGeometricCentroid,Parcel,100.0,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,30.303407535,-97.8795812013,Exact
