CountyNumber,CountyName,RegionNumber,DistrictNumber,DistrictName,DistrictType,DistrictStreetAddress,DistrictCity,DistrictState,DistrictZip,DistrictSiteStreetAddress,DistrictSiteCity,DistrictSiteState,DistrictSiteZip,DistrictPhone,DistrictFax,DistrictEmailAddress,DistrictWebPageAddress,DistrictSuperintendent,DistrictEnrollmentasofOct2014,SchoolNumber,SchoolName,InstructionType,CharterType,SchoolStreetAddress,SchoolCity,SchoolState,SchoolZip,SchoolSiteStreetAddress,SchoolSiteCity,SchoolSiteState,SchoolSiteZip,SchoolPhone,SchoolFax,SchoolEmailAddress,SchoolWebPageAddress,SchoolPrincipal,GradeRange,SchoolEnrollmentasofOct2014,SchoolStatus,SchoolStatusDate,UpdateDate,AUTO_UNIQUE_ID_2015-03-23_adschrubbe_output_13_as,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
'161,MCLENNAN COUNTY,'12,'161912,RIESEL ISD,INDEPENDENT,600 FREDERICK,RIESEL,TX,76682-2931,600 FREDERICK,RIESEL,TX,76682-2931,(254) 896-5000,(254) 896-2981,bgarner@rieselisd.org,www.rieselisd.org,BRIAN GARNER   ,596,'161912005,MARLIN ALTERNATIVE EDUCATION PROGRAM,DAEP INSTRUCTIONAL,,130 COLEMAN ST,MARLIN,TX,76661, , ,TX, , , ,,,    ,'07-12,0,Active,2002-10-16,2015-03-14T05:35:00,293,USCGeocoder,16,1,4.01,,95d32cb4-99d6-4748-a15b-44e5f6233ca5,9,AddressZIPCentroid,Success,LOCATION_TYPE_USPS_ZIP_CODE,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Unknown,,,0,,,Exact
'161,MCLENNAN COUNTY,'12,'161912,RIESEL ISD,INDEPENDENT,600 FREDERICK,RIESEL,TX,76682-2931,600 FREDERICK,RIESEL,TX,76682-2931,(254) 896-5000,(254) 896-2981,bgarner@rieselisd.org,www.rieselisd.org,BRIAN GARNER   ,596,'161912101,FOSTER EL,REGULAR INSTRUCTIONAL,,200 N WILLIAMS ST,RIESEL,TX,76682,200 N WILLIAMS ST,RIESEL,TX,76682,(254) 896-2297,(254) 896-2981,jwood@rieselisd.org,www.rieselisd.org,JOSEPH WOOD   ,'EE-06,296,Active,2000-05-05,2015-03-14T05:35:00,294,USCGeocoder,47,1,4.01,,79879bb2-43db-414f-b670-db389a066dc7,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.479751,-96.915189,Exact
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914003,UNIVERSITY H S,REGULAR INSTRUCTIONAL,,3201 S NEW RD,WACO,TX,76706,3201 S NEW RD,WACO,TX,76706,(254) 756-1843,(254) 750-3709,bill.shepard@wacoisd.org,unihigh.wacoisd.org/cms/One.aspx,DR BILL SHEPARD   ,'09-12,1610,Active, ,2015-03-14T05:35:00,296,USCGeocoder,63,1,4.01,,8ede0041-e472-4258-ab61-97cf41553c0d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.504965,-97.136503,Exact
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914048,G W CARVER MIDDLE,REGULAR INSTRUCTIONAL,,1601 J J FLEWELLEN RD,WACO,TX,76704-1612,1601 J J FLEWELLEN RD,WACO,TX,76704-1612,(254) 757-0787,(254) 750-3442,edward.love@wacoisd.org,gwcarver.wacoisd.org/cms/One.aspx,MR ALONZO MCADOO   ,'06-08,473,Active, ,2015-03-14T05:35:00,302,USCGeocoder,172,1,4.01,,f7787483-e286-402b-a742-3898c44f6952,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.580181,-97.129572,Exact
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914116,MOUNTAINVIEW EL,REGULAR INSTRUCTIONAL,,5901 BISHOP DR,WACO,TX,76710-2601,5901 BISHOP ST,WACO,TX,76710-2601,(254) 772-2520,(254) 741-4961,melissa.pritchard@wacoisd.org,mountainview.wacoisd.org/cms/One.aspx,MS MELISSA PRITCHARD   ,'EE-05,445,Active, ,2015-03-14T05:35:00,313,USCGeocoder,31,1,4.01,,460a4c8f-49c0-453b-81fc-2bb15dd47509,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.551963,-97.136548,Exact
'161,MCLENNAN COUNTY,'12,'161914,WACO ISD,INDEPENDENT,P O BOX 27,WACO,TX,76703-0027,501 FRANKLIN AVE,WACO,TX,76701-0027,(254) 755-9420,(254) 755-9690,sheryl.davis@wacoisd.org,www.wacoisd.org,DR BONNY CAIN   ,14978,'161914444,BILL LOGUE DETENTION CENTER,ALTERNATIVE INSTRUCTIONAL,,2601 GHOLSON RD,WACO,TX,76704,2601 GHOLSON RD,WACO,TX,76704,(254) 754-0803,(254) 755-9690,chris.rankin@wacoisd.org,,MR CHRISTOPHER RANKIN   ,'06-12,28,Active,1999-07-01,2015-03-14T05:35:00,319,USCGeocoder,47,1,4.01,,64944920-1f3c-4ab1-ba0f-f3a381e90d7a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.60184,-97.119187,Exact
'161,MCLENNAN COUNTY,'12,'161916,WEST ISD,INDEPENDENT,801 N REAGAN,WEST,TX,76691-1198,801 N REAGAN ST,WEST,TX,76691-1198,(254) 981-2000,(254) 826-7503,jhungate@westisd.net,www.westisd.net,MR DAVID TRUITT   ,1362,'161916001,WEST H S,REGULAR INSTRUCTIONAL,,801 N REAGAN ST,WEST,TX,76691-1198,1008 JERRY MASHEK DR,WEST,TX,76691-1141,(254) 981-2050,(254) 826-7514,jhungate@westisd.net,www.westisd.net,DR JAN HUNGATE   ,'09-12,435,Active, ,2015-03-14T05:35:00,320,USCGeocoder,63,1,4.01,,7638b773-d87f-455e-b3db-a37d33288f00,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.808363,-97.089189,Exact
'161,MCLENNAN COUNTY,'12,'161916,WEST ISD,INDEPENDENT,801 N REAGAN,WEST,TX,76691-1198,801 N REAGAN ST,WEST,TX,76691-1198,(254) 981-2000,(254) 826-7503,jhungate@westisd.net,www.westisd.net,MR DAVID TRUITT   ,1362,'161916004,CHALLENGE ACADEMY,JJAEP INSTRUCTIONAL,,1200 CLIFTON RD,WACO,TX,76704-2041,1200 CLIFTON RD,WACO,TX,76704-2041,(254) 412-0326, ,,,MR JEFF HERBERT   ,'06-12,0,Active,1996-04-01,2015-03-14T05:35:00,321,USCGeocoder,94,1,4.01,,17c271b4-5a7a-4357-982d-b065138f1589,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.585153,-97.120989,Exact
'161,MCLENNAN COUNTY,'12,'161918,AXTELL ISD,INDEPENDENT,308 OTTAWA,AXTELL,TX,76624-0429,308 OTTAWA,AXTELL,TX,76624-0429,(254) 863-5301,(254) 863-5651,jrproctor@axtellisd.net,www.axtellisd.net,DR JR PROCTOR   ,782,'161918004,CHALLENGE ACADEMY,JJAEP INSTRUCTIONAL,,1200 CLIFTON RD,WACO,TX,76704-2041,1200 CLIFTON RD,WACO,TX,76704-2041, , ,,,MS CLAUDETTE YARBROUGH   ,'06-12,0,Active,1996-04-01,2015-03-14T05:35:00,327,USCGeocoder,78,1,4.01,,6b854412-4c3f-47a3-b807-cd1b0fe61096,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.585171,-97.120968,Exact
'161,MCLENNAN COUNTY,'12,'161919,BRUCEVILLE-EDDY ISD,INDEPENDENT,# 1 EAGLE DR,EDDY,TX,76524-0099,#1 EAGLE DR,EDDY,TX,76524-0099,(254) 859-5832,(254) 859-4023,richardk@mail.eddy-isd.net,www.beisd.net,MR RICHARD KILGORE   ,781,'161919004,CHALLENGE ACADEMY,JJAEP INSTRUCTIONAL,,1200 CLIFTON RD,WACO,TX,76704-2041,#1 EAGLE DR,EDDY,TX,76524-0099, , ,,,MS CLAUDETTE YARBROUGH   ,'06-12,-1,Active,1996-04-01,2015-03-14T05:35:00,333,USCGeocoder,31,1,4.01,,a9f57302-7233-4ce8-bf2a-ac66c7ff285f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.33572,-97.27782,Exact
'161,MCLENNAN COUNTY,'12,'161919,BRUCEVILLE-EDDY ISD,INDEPENDENT,# 1 EAGLE DR,EDDY,TX,76524-0099,#1 EAGLE DR,EDDY,TX,76524-0099,(254) 859-5832,(254) 859-4023,richardk@mail.eddy-isd.net,www.beisd.net,MR RICHARD KILGORE   ,781,'161919005,AXTELL/BE DAEP,DAEP INSTRUCTIONAL,,2601 FRANKLIN,WACO,TX,76710-7435, , ,TX, , , ,,,    ,'KG-12,-1,Active,2006-09-20,2015-03-14T05:35:00,334,USCGeocoder,16,1,4.01,,4efc15c6-8a7c-40e4-897b-cc7ded9fc9b9,9,AddressZIPCentroid,Success,LOCATION_TYPE_USPS_ZIP_CODE,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.308823,-97.248126,Exact
'161,MCLENNAN COUNTY,'12,'161919,BRUCEVILLE-EDDY ISD,INDEPENDENT,# 1 EAGLE DR,EDDY,TX,76524-0099,#1 EAGLE DR,EDDY,TX,76524-0099,(254) 859-5832,(254) 859-4023,richardk@mail.eddy-isd.net,www.beisd.net,MR RICHARD KILGORE   ,781,'161919041,BRUCEVILLE-EDDY J H,REGULAR INSTRUCTIONAL,,#1 EAGLE DR,EDDY,TX,76524-0099,#1 EAGLE DR,EDDY,TX,76524-0099,(254) 859-5525,(254) 859-3207,mikeh@mail.eddy-isd.net,,MR MIKE HAWKINS   ,'07-08,117,Active,1996-05-07,2015-03-14T05:35:00,335,USCGeocoder,31,1,4.01,,9e5c2e88-6477-430a-a33a-71ebe7051fb1,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.308823,-97.248126,Exact
'161,MCLENNAN COUNTY,'12,'161919,BRUCEVILLE-EDDY ISD,INDEPENDENT,# 1 EAGLE DR,EDDY,TX,76524-0099,#1 EAGLE DR,EDDY,TX,76524-0099,(254) 859-5832,(254) 859-4023,richardk@mail.eddy-isd.net,www.beisd.net,MR RICHARD KILGORE   ,781,'161919042,BRUCEVILLE-EDDY INTERMEDIATE,REGULAR INSTRUCTIONAL,,#1 EAGLE DR,EDDY,TX,76524,#1 EAGLE DR,EDDY,TX,76524,(254) 859-5525,(254) 859-5638,garyh@mail.eddy-isd.net,,MR GARY HERBERT   ,'04-06,164,Active,2001-10-24,2015-03-14T05:35:00,336,USCGeocoder,31,1,4.01,,069542a6-a5a4-4767-a80d-19a0c91724f8,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.308823,-97.248126,Exact
'161,MCLENNAN COUNTY,'12,'161919,BRUCEVILLE-EDDY ISD,INDEPENDENT,# 1 EAGLE DR,EDDY,TX,76524-0099,#1 EAGLE DR,EDDY,TX,76524-0099,(254) 859-5832,(254) 859-4023,richardk@mail.eddy-isd.net,www.beisd.net,MR RICHARD KILGORE   ,781,'161919101,BRUCEVILLE-EDDY EL,REGULAR INSTRUCTIONAL,,#1 EAGLE DR,EDDY,TX,76524-0099,#1 EAGLE DR,EDDY,TX,76524-0099,(254) 859-5465, ,,,MS APRIL WEEDEN   ,'EE-03,233,Active,1978-09-01,2015-03-14T05:35:00,337,USCGeocoder,16,1,4.01,,b27eb14b-1920-4a4e-b83c-c1f8388526f0,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.308823,-97.248126,Exact
'161,MCLENNAN COUNTY,'12,'161920,CHINA SPRING ISD,INDEPENDENT,P O BOX 250,CHINA SPRING,TX,76633-0250,6301 SYLVIA ST,WACO,TX,76708-5817,(254) 836-1115,(254) 836-0559,marc@chinaspringisd.net,www.chinaspringisd.net,DR MARC FAULKNER   ,2463,'161920001,CHINA SPRING H S,REGULAR INSTRUCTIONAL,,7301 N RIVER CROSSING,CHINA SPRING,TX,76633,7301 N RIVER CROSSING,CHINA SPRING,TX,76633,(254) 836-1771,(254) 836-1418,kpitts@chinaspringisd.net,www.chinaspringisd.net,KEVIN PITTS   ,'09-12,703,Active, ,2015-03-14T05:35:00,338,USCGeocoder,47,1,4.01,,b3ce97e8-bbdb-4d58-8d74-4a090deb549a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.630547,-97.287608,Exact
'161,MCLENNAN COUNTY,'12,'161920,CHINA SPRING ISD,INDEPENDENT,P O BOX 250,CHINA SPRING,TX,76633-0250,6301 SYLVIA ST,WACO,TX,76708-5817,(254) 836-1115,(254) 836-0559,marc@chinaspringisd.net,www.chinaspringisd.net,DR MARC FAULKNER   ,2463,'161920041,CHINA SPRING MIDDLE,REGULAR INSTRUCTIONAL,,7201 N RIVER CROSSING,CHINA SPRING,TX,76633,7201 N RIVER CROSSING,CHINA SPRING,TX,76633,(254) 836-4611,(254) 836-4777,HJenkins@chinaspringisd.net,www.chinaspringisd.net,MS HEATHER ANNA JENKINS   ,'07-08,388,Active,1980-10-10,2015-03-14T05:35:00,343,USCGeocoder,31,1,4.01,,5b58f77b-1c1c-45be-893a-78487db225cb,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.630254,-97.286406,Exact
'161,MCLENNAN COUNTY,'12,'161920,CHINA SPRING ISD,INDEPENDENT,P O BOX 250,CHINA SPRING,TX,76633-0250,6301 SYLVIA ST,WACO,TX,76708-5817,(254) 836-1115,(254) 836-0559,marc@chinaspringisd.net,www.chinaspringisd.net,DR MARC FAULKNER   ,2463,'161920104,CHINA SPRING INT,REGULAR INSTRUCTIONAL,,P O BOX 250,CHINA SPRING,TX,76633,4001 FLAT ROCK RD,WACO,TX,76708-6146,(254) 759-1200,(254) 759-1208,mkelly@chinaspringisd.net,www.chinaspringisd.net,MR MICHAEL KELLY   ,'04-06,555,Active, ,2015-03-14T05:35:00,345,USCGeocoder,63,1,4.01,,d0e4fe28-9bc1-4811-87cc-bb447bb66051,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.624188,-97.232161,Exact
'161,MCLENNAN COUNTY,'12,'161921,CONNALLY ISD,INDEPENDENT,200 CADET WAY,WACO,TX,76705,200 CADET WAY,WACO,TX,76705,(254) 296-6460,(254) 412-5530,wholt@connally.org,www.connally.org,MR WESLEY M HOLT   ,2330,'161921101,CONNALLY PRI,REGULAR INSTRUCTIONAL,,100 LITTLE CADET WAY,ELM MOTT,TX,76640,100 LITTLE CADET WAY,ELM MOTT,TX,76640,(254) 296-7600,(254) 829-1273,mmoore@connally.org,www.connally.org,MS MARLO MOORE   ,'EE-02,663,Active, ,2015-03-14T05:35:00,349,USCGeocoder,94,1,4.01,,578222b8-d2a7-460a-a53d-d641a9f8e577,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.656231,-97.108715,Exact
'161,MCLENNAN COUNTY,'12,'161921,CONNALLY ISD,INDEPENDENT,200 CADET WAY,WACO,TX,76705,200 CADET WAY,WACO,TX,76705,(254) 296-6460,(254) 412-5530,wholt@connally.org,www.connally.org,MR WESLEY M HOLT   ,2330,'161921104,CONNALLY EL,REGULAR INSTRUCTIONAL,,300 CADET WAY,WACO,TX,76705,300 CADET WAY,WACO,TX,76705,(254) 750-7170,(254) 412-2817,cswann@connally.org,connally.org,DR NINA LEBLANC   ,'03-05,499,Active,2001-01-31,2015-03-14T05:35:00,350,USCGeocoder,109,1,4.01,,54f244ac-8816-4576-9b62-ee9abe8cf31d,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,31.644175,-97.101485,Exact
'162,MCMULLEN COUNTY,'02,'162904,MCMULLEN COUNTY ISD,INDEPENDENT,P O BOX 359,TILDEN,TX,78072-0359,901 RIVER ST,TILDEN,TX,78072-0359,(361) 274-2000,(361) 274-3665,dunderwood@mcisd.esc2.net,www.mcisd.us,MR DAVE UNDERWOOD   ,264,'162904001,MCMULLEN COUNTY SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 359,TILDEN,TX,78072-0359,901 RIVER ST,TILDEN,TX,78072-0359,(361) 274-2000,(361) 274-3580,dunderwood@mcisd.esc2.net,www.mcisd.us,MR JOE TIMMS   ,'EE-12,264,Active, ,2015-03-14T05:35:00,366,USCGeocoder,16,1,4.01,,4c3e3f9b-3439-4fd3-8574-f5d9fc7a628a,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,28.45743,-98.551851,Exact
'163,MEDINA COUNTY,'20,'163901,DEVINE ISD,INDEPENDENT,205 W COLLEGE,DEVINE,TX,78016-6080,205 W COLLEGE,DEVINE,TX,78016-6080,(830) 851-0795,(830) 663-6706,linda.mcanelly@devineisd.org,www.devineisd.org,MRS LINDA MCANELLY   ,1962,'163901003,ATASCOSA COUNTY JJAEP,JJAEP INSTRUCTIONAL,,1508 CAMPBELL ST,JOURDANTON,TX,78026,1508 CAMPBELL ST,JOURDANTON,TX,78026, , ,linda.mcanelly@devineisd.org,www.devineisd.org,DOUG HARVEY   ,'03-12,0,Active,2008-09-18,2015-03-14T05:35:00,368,USCGeocoder,63,1,4.01,,8c02beb0-66bf-4c83-aeb9-b64db0670137,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,28.921143,-98.546615,Exact
'163,MEDINA COUNTY,'20,'163902,D'HANIS ISD,INDEPENDENT,P O BOX 307,D'HANIS,TX,78850-0307,6751 CR 5216,D'HANIS,TX,78850-0307,(830) 363-7215,(830) 363-7390,shiggins@dhanisisd.net,www.dhanisisd.net/,SCOTT HIGGINS   ,342,'163902001,D'HANIS SCHOOL,REGULAR INSTRUCTIONAL,,P O BOX 307,D'HANIS,TX,78850-0307,6751 CR 5216,D'HANIS,TX,78850-0307,(830) 363-7216,(830) 363-7390,pseipp@dhanisisd.net,www.dhanisisd.net/,MR KURT SCHUMACHER   MRS MARINDA SANTOS   ,'EE-12,342,Active, ,2015-03-14T05:35:00,373,USCGeocoder,63,1,4.01,,44d82d5d-819f-48d0-8b18-69a8a177c73f,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.331511,-99.234269,Exact
'163,MEDINA COUNTY,'20,'163903,NATALIA ISD,INDEPENDENT,P O BOX 548,NATALIA,TX,78059-0548,805 PEARSON ST,NATALIA,TX,78059,(830) 663-4416,(830) 663-4186,smendez@nataliaisd.net,www.nataliaisd.net,MR ALEXANDRO FLORES   ,1127,'163903001,NATALIA H S,REGULAR INSTRUCTIONAL,,P O BOX 548,NATALIA,TX,78059-0548,805 PEARSON ST,NATALIA,TX,78059,(830) 663-4417,(830) 663-6410,dmathis@nataliaisd.net,www.nataliaisd.net,MR JESSE VELA   ,'09-12,314,Active, ,2015-03-14T05:35:00,374,USCGeocoder,94,1,4.01,,0469110e-e2d0-401a-a1a5-44d2676cd0a2,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.18806,-98.855263,Exact
'163,MEDINA COUNTY,'20,'163903,NATALIA ISD,INDEPENDENT,P O BOX 548,NATALIA,TX,78059-0548,805 PEARSON ST,NATALIA,TX,78059,(830) 663-4416,(830) 663-4186,smendez@nataliaisd.net,www.nataliaisd.net,MR ALEXANDRO FLORES   ,1127,'163903041,NATALIA J H,REGULAR INSTRUCTIONAL,,P O BOX 548,NATALIA,TX,78059-0548,805 PEARSON ST,NATALIA,TX,78059,(830) 663-4027,(830) 663-2347,jjustice@nataliaisd.net,www.nataliaisd.net,MR DEMETRIO GARCIA   ,'06-08,240,Active, ,2015-03-14T05:35:00,375,USCGeocoder,31,1,4.01,,8a170653-4077-4d43-88c2-dd86d5734141,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.18806,-98.855263,Exact
'163,MEDINA COUNTY,'20,'163903,NATALIA ISD,INDEPENDENT,P O BOX 548,NATALIA,TX,78059-0548,805 PEARSON ST,NATALIA,TX,78059,(830) 663-4416,(830) 663-4186,smendez@nataliaisd.net,www.nataliaisd.net,MR ALEXANDRO FLORES   ,1127,'163903101,NATALIA EL,REGULAR INSTRUCTIONAL,,P O BOX 548,NATALIA,TX,78059-0548,805 PEARSON ST,NATALIA,TX,78059,(830) 663-2837,(830) 663-9693,anna.lopez@nataliaisd.net,www.nataliaisd.net,MS ANNA LOPEZ   ,'02-05,322,Active, ,2015-03-14T05:35:00,376,USCGeocoder,47,1,4.01,,26b14f34-ade3-44e3-999b-08d5c93b6449,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.18806,-98.855263,Exact
'163,MEDINA COUNTY,'20,'163903,NATALIA ISD,INDEPENDENT,P O BOX 548,NATALIA,TX,78059-0548,805 PEARSON ST,NATALIA,TX,78059,(830) 663-4416,(830) 663-4186,smendez@nataliaisd.net,www.nataliaisd.net,MR ALEXANDRO FLORES   ,1127,'163903102,NATALIA EARLY CHILD CTR,REGULAR INSTRUCTIONAL,,P O BOX 548,NATALIA,TX,78059-0548,8TH & PEARSON ST,NATALIA,TX,78059-0548,(830) 663-9739,(830) 663-4186,jdeans@nataliaisd.net,www.nataliaisd.net,MRS JANE BECK DEANS   ,'EE-01,251,Active,1993-07-01,2015-03-14T05:35:00,377,USCGeocoder,31,1,4.01,,2bb758ac-098d-467d-94ca-c54844b12a59,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.188004,-98.855263,Exact
'163,MEDINA COUNTY,'20,'163904,HONDO ISD,INDEPENDENT,P O BOX 308,HONDO,TX,78861-0308,2604 AVE E,HONDO,TX,78861,(830) 426-3027 ext:6001,(830) 426-7683,atruelock@hondoisd.net,www.hondoisd.net,DR A'LANN TRUELOCK   ,2140,'163904105,NEWELL E WOOLLS INT,REGULAR INSTRUCTIONAL,,2802 AVE Q,HONDO,TX,78861,2802 AVE Q,HONDO,TX,78861,(830) 426-7666,(830) 426-7669,sayers@hondoisd.net,www.hondoisd.net,STEPHEN AYERS   ,'03-05,466,Active,1999-03-20,2015-03-14T05:35:00,381,USCGeocoder,31,1,4.01,,b3250f39-f34d-4215-a382-7fb4ea1ba685,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.340845,-99.146143,Exact
'163,MEDINA COUNTY,'20,'163908,MEDINA VALLEY ISD,INDEPENDENT,8449 F M 471 S,CASTROVILLE,TX,78009-9531,8449 F M 471 S,CASTROVILLE,TX,78009-9531,(830) 931-2243,(830) 931-4050,lori.gill@mvisd.com,www.mvisd.com,MR JAMES STANSBERRY   ,4218,'163908001,MEDINA VALLEY H S,REGULAR INSTRUCTIONAL,,8365 F M 471 S,CASTROVILLE,TX,78009-9531,8365 F M 471 S,CASTROVILLE,TX,78009-9531,(830) 931-2243 ext:1120,(830) 931-0371,christine.willing@mvisd.com,,MR TOBY TYLER   ,'09-12,1159,Active, ,2015-03-14T05:35:00,382,USCGeocoder,94,1,4.01,,90b95a0a-6a92-4097-b646-3caa38f4aee2,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,Manual,,,0,29.314617,-98.815823,Exact
